#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.010093	 -0.00125
0.019998	 1.703521	 0.00192
0.029997	 1.449532	 0.00441
0.039998	 1.301742	 0.00667
0.049998	 1.191529	 0.01798
0.059998	 1.527546	 0.02217
0.069998	 1.410637	 0.03890
0.079998	 1.636983	 0.03378
0.089998	 1.540319	 0.03128
0.099998	 1.848273	 0.02903
0.010000	 2.487687	 -0.00656
0.020000	 1.458842	 -0.00203
0.030000	 0.960281	 0.01368
0.040000	 0.398813	 0.01661
0.050000	 0.444407	 0.01833
0.060000	 0.362706	 0.01921
0.070000	 0.496269	 0.00612
0.080000	 0.516622	 0.04808
0.090000	 0.457810	 0.05977
0.100000	 0.536169	 0.05020
0.110000	 0.465082	 -0.00048
0.120000	 0.513159	 0.01050
0.130000	 0.385137	 0.03519
0.140000	 0.518063	 0.05695
0.150000	 0.443297	 0.04817
0.160000	 0.472057	 0.05538
0.170000	 0.448200	 0.04670
0.180000	 0.462227	 0.02416
0.190000	 0.562243	 0.06190
0.200000	 0.569243	 0.06812
0.210000	 0.561153	 0.04434
0.220000	 0.583293	 0.01718
0.230000	 0.667956	 0.05681
0.240000	 0.669007	 -0.01768
0.250000	 0.583644	 0.02356
0.260000	 0.584958	 0.05793
0.270000	 0.593470	 0.05159
0.280000	 0.605216	 0.04141
0.290000	 0.614356	 0.12844
0.300000	 0.657679	 0.13564
0.310000	 0.691148	 0.13377
0.320000	 0.704165	 0.11770
0.330000	 0.708593	 0.17748
0.340000	 0.745005	 0.12936
0.350000	 0.737916	 0.14652
0.360000	 0.716537	 0.19227
0.370000	 0.731878	 0.26367
0.380000	 0.756415	 0.25533
0.390000	 0.769840	 0.25604
0.400000	 0.805394	 0.25283
0.410000	 0.770876	 0.23616
0.420000	 0.771540	 0.22385
0.430000	 0.804801	 0.21520
0.440000	 0.811345	 0.29576
0.450000	 0.825047	 0.26759
0.460000	 0.811642	 0.32955
0.470000	 0.792491	 0.26057
0.480000	 0.826894	 0.25616
0.490000	 0.792244	 0.22162
0.500000	 0.795456	 0.29135
0.510000	 0.830636	 0.35344
0.520000	 0.810984	 0.37557
0.530000	 0.788050	 0.35857
0.540000	 0.796028	 0.30895
0.550000	 0.825865	 0.38292
0.560000	 0.803285	 0.42777
0.570000	 0.807168	 0.38227
0.580000	 0.789672	 0.37529
0.590000	 0.776370	 0.36633
0.600000	 0.797535	 0.39089


Average of all Threads:

meanx = 0.47852	 meanxsqu = 1.24198	 mthree = 0.39089

