#xpositions	 ypositions
0.45593	 -0.14274
0.07937	 0.34261
0.49390	 -0.47070
0.16652	 -0.06939
0.69362	 0.01970
0.99188	 -0.02053
0.20690	 0.55369
0.66531	 -0.29986
0.62281	 0.18753
0.53487	 -0.06751
0.16558	 -0.66152
0.16609	 0.16672
0.41464	 -0.14509
0.23342	 0.28812
0.84790	 0.13628
0.66300	 -0.25854
0.88169	 0.02461
0.25069	 -0.54923
0.58477	 0.34377
0.27544	 -0.15471
0.17374	 0.40552
0.66956	 -0.11055
0.24654	 0.07626
0.22097	 -0.17055
0.52280	 0.13200
0.11540	 -0.30925
0.59351	 0.32132
0.45164	 0.11066
0.25159	 -0.30854
0.13923	 0.52802
0.69492	 0.24333
0.38012	 0.46742
0.59129	 -0.00739
0.80447	 -0.14543
0.48451	 -0.13951
0.50498	 0.45344
0.60185	 0.32404
0.14166	 0.47159
0.14695	 -0.34249
0.18523	 0.10224
0.25056	 -0.65770
0.35241	 -0.00373
0.22516	 -0.31231
0.05975	 -0.40305
0.47061	 0.42375
0.11836	 0.45258
0.82045	 -0.01659
0.16938	 0.34096
0.34936	 -0.11212
0.73856	 0.08445
0.47142	 -0.30239
0.43390	 0.48758
0.12844	 0.53588
0.47802	 -0.17035
0.13283	 -0.66375
0.44820	 -0.35678
0.07546	 0.72867
0.01594	 -0.02797
0.60636	 -0.13603
0.20561	 -0.01088
0.44758	 0.52278
0.05190	 -0.66720
0.18706	 0.55837
0.05577	 0.88111
0.15197	 0.04294
0.60792	 0.17441
0.12665	 -0.55550
0.72175	 -0.15269
0.39886	 -0.20303
0.22745	 -0.09837
0.38742	 -0.08394
0.57432	 0.13858
0.75503	 -0.15704
0.38011	 0.50979
0.41581	 0.26786
0.97779	 -0.02125
0.27393	 -0.45358
0.19237	 -0.01292
0.28058	 0.53330
0.23763	 0.43497
0.55373	 0.09252
0.27733	 -0.25707
0.38916	 0.23157
0.15634	 0.50001
0.72964	 -0.18819
0.22713	 0.51369
0.30283	 0.09750
0.45844	 -0.07957
0.30338	 -0.15036
0.54184	 -0.32816
0.68963	 -0.26033
0.08955	 0.45501
0.53783	 -0.14222
0.78745	 0.10126
0.67472	 0.07506
0.76202	 -0.15794
0.32087	 -0.06963
0.05629	 0.38283
0.73515	 0.26671
0.30419	 0.44913
0.67222	 0.22377
0.85682	 0.05119
0.31709	 -0.11412
0.60900	 -0.05974
0.24822	 -0.49901
0.25172	 -0.68247
0.34119	 0.40682
0.98277	 0.03313
0.07817	 0.06284
0.59187	 0.14395
0.04975	 0.05074
0.59145	 -0.35827
0.69295	 0.18338
0.71768	 -0.24773
0.17328	 -0.51723
0.89573	 0.01200
0.25630	 -0.14246
0.26126	 -0.46524
0.24678	 -0.01902
0.16353	 0.47748
0.68954	 0.02761
0.66504	 -0.28201
0.43590	 -0.18389
0.12156	 -0.55241
0.18272	 0.49820
0.41841	 0.35411
0.92736	 0.05917
0.06200	 -0.05917
0.22395	 -0.13440
0.80802	 -0.09435
0.78350	 0.00452
0.18475	 0.68134
0.75963	 -0.24140
0.68882	 0.24575
0.62695	 -0.32835
0.58817	 -0.04091
0.45698	 0.47080
0.43274	 0.18276
0.16526	 0.65149
0.78754	 -0.00969
0.94817	 0.06079
0.20173	 0.05254
0.53982	 -0.18101
0.07714	 -0.31521
0.54158	 -0.05114
0.85855	 0.01172
0.29172	 0.40352
0.63137	 0.13426
0.10958	 -0.74240
0.62770	 0.31719
0.37510	 0.31909
0.71807	 -0.17113
0.13994	 -0.40049
0.17579	 -0.25356
0.43214	 -0.14702
0.08898	 -0.65858
0.71045	 0.22857
0.31278	 -0.44704
0.51101	 0.34568
0.31124	 -0.08639
0.72046	 -0.07857
0.62024	 -0.29760
0.26395	 -0.20989
0.34105	 0.50174
0.55263	 0.23768
0.08222	 -0.59457
0.55776	 0.20714
0.42383	 0.10603
0.06686	 -0.85713
0.79043	 -0.00538
0.52819	 -0.15651
0.14393	 0.34182
0.25301	 0.67449
0.44183	 -0.30511
0.65932	 -0.28848
0.61377	 0.09375
0.43581	 0.44181
0.19789	 0.36981
0.76508	 0.03923
0.83625	 -0.16712
0.52200	 0.24792
0.73446	 -0.09503
0.31572	 0.17469
0.08109	 0.29660
0.23111	 0.00250
0.76022	 -0.14979
0.40855	 0.01912
0.09895	 -0.74446
0.25338	 0.04082
0.16602	 0.46279
0.40624	 0.02127
0.65492	 0.18832
0.20844	 0.32699
0.51807	 0.43764
0.08931	 0.59729
0.58026	 -0.05350
0.33794	 -0.57124
0.38333	 0.45334
0.10580	 0.02987
0.70831	 0.06151
