#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0158	 0.78897	 0.0292	 0.72388	 0	 0
0.019998	 0.0388	 0.96957	 0.0567	 0.69023	 0	 0
0.029997	 0.0652	 1.08712	 0.0716	 0.56148	 0	 0
0.039998	 0.0793	 0.99113	 0.0890	 0.51696	 0	 0
0.049998	 0.0909	 0.90936	 0.1089	 0.50335	 0	 0
0.059998	 0.0974	 0.81155	 0.1308	 0.50556	 0	 0
0.069998	 0.1001	 0.71518	 0.1394	 0.46204	 0	 0
0.079998	 0.1008	 0.63028	 0.1499	 0.43657	 0	 0
0.089998	 0.1096	 0.60908	 0.1836	 0.47668	 0	 0
0.099998	 0.1240	 0.62022	 0.1914	 0.43994	 0	 0
0.109998	 0.1186	 0.53926	 0.1959	 0.41316	 0	 0
0.119998	 0.1383	 0.57606	 0.2097	 0.39713	 0	 0
0.129998	 0.1305	 0.50181	 0.2308	 0.41113	 0	 0
0.139998	 0.1309	 0.46759	 0.2452	 0.40722	 0	 0
0.149997	 0.1513	 0.50419	 0.2788	 0.42646	 0	 0
0.159997	 0.1655	 0.51718	 0.2962	 0.41998	 0	 0
0.169997	 0.1771	 0.52089	 0.3026	 0.39889	 0	 0
0.179997	 0.1904	 0.52902	 0.3331	 0.41225	 0	 0
0.189997	 0.1893	 0.49812	 0.3644	 0.43235	 0	 0
0.199997	 0.1956	 0.48889	 0.3896	 0.43921	 0	 0
0.209997	 0.2270	 0.54041	 0.4238	 0.44325	 0	 0
0.219997	 0.2517	 0.57213	 0.4713	 0.46354	 0	 0
0.229997	 0.2733	 0.59409	 0.4730	 0.43300	 0	 0
0.239997	 0.2714	 0.56546	 0.4854	 0.42887	 0	 0
0.249997	 0.2783	 0.55655	 0.4884	 0.41102	 0	 0
0.259997	 0.2949	 0.56718	 0.5253	 0.42142	 0	 0
0.269997	 0.2924	 0.54140	 0.5579	 0.43742	 0	 0
0.279997	 0.2962	 0.52897	 0.5670	 0.42791	 0	 0
0.289997	 0.2976	 0.51308	 0.5481	 0.39613	 0	 0
0.299997	 0.3075	 0.51253	 0.5793	 0.40395	 0	 0
0.010000	 0.0579	 2.89397	 0.1290	 3.14106	 0	 0
0.020000	 0.0715	 1.78860	 0.1254	 1.50341	 0	 0
0.030000	 0.0690	 1.15037	 0.1309	 1.05091	 0	 0
0.040000	 0.0886	 1.10712	 0.1638	 0.97494	 0	 0
0.050000	 0.0936	 0.93580	 0.1809	 0.86060	 0	 0
0.060000	 0.0840	 0.70008	 0.1866	 0.74822	 0	 0
0.070000	 0.0913	 0.65228	 0.1931	 0.65975	 0	 0
0.080000	 0.1042	 0.65121	 0.1996	 0.58994	 0	 0
0.090000	 0.0904	 0.50205	 0.1988	 0.52960	 0	 0
0.100000	 0.1031	 0.51540	 0.2033	 0.48161	 0	 0
0.110000	 0.1056	 0.47983	 0.2192	 0.47294	 0	 0
0.120000	 0.1106	 0.46088	 0.2278	 0.44911	 0	 0
0.130000	 0.1046	 0.40230	 0.2471	 0.45416	 0	 0
0.140000	 0.1105	 0.39462	 0.2522	 0.42849	 0	 0
0.150000	 0.1162	 0.38739	 0.2675	 0.42335	 0	 0
0.160000	 0.1259	 0.39357	 0.2681	 0.39414	 0	 0
0.170000	 0.1260	 0.37072	 0.2869	 0.39849	 0	 0
0.180000	 0.1354	 0.37615	 0.2893	 0.37638	 0	 0
0.190000	 0.1518	 0.39940	 0.2989	 0.36297	 0	 0
0.200000	 0.1501	 0.37535	 0.3084	 0.35738	 0	 0
0.210000	 0.1511	 0.35971	 0.3326	 0.36877	 1	 1
0.220000	 0.1643	 0.37335	 0.3669	 0.38632	 2	 2
0.230000	 0.1574	 0.34209	 0.3604	 0.36483	 3	 3
0.240000	 0.1771	 0.36892	 0.3690	 0.35175	 4	 4
0.250000	 0.1672	 0.33445	 0.3576	 0.32959	 5	 5
0.260000	 0.1414	 0.27190	 0.3447	 0.31225	 6	 6
0.270000	 0.1462	 0.27066	 0.3699	 0.32271	 7	 7
0.280000	 0.1400	 0.25007	 0.3800	 0.32182	 8	 8
0.290000	 0.1696	 0.29240	 0.3923	 0.31336	 9	 9
0.300000	 0.1771	 0.29510	 0.4204	 0.32419	 10	 10
0.310000	 0.1728	 0.27876	 0.4503	 0.33907	 11	 11
0.320000	 0.1818	 0.28404	 0.4596	 0.33327	 12	 12
0.330000	 0.2050	 0.31061	 0.4784	 0.33055	 13	 13
0.340000	 0.2207	 0.32450	 0.4859	 0.32145	 14	 14
0.350000	 0.2259	 0.32276	 0.5194	 0.33457	 15	 15
0.360000	 0.2245	 0.31174	 0.5311	 0.33385	 16	 16
0.370000	 0.2643	 0.35721	 0.5880	 0.35012	 17	 17
0.380000	 0.2457	 0.32325	 0.5868	 0.34632	 18	 18
0.390000	 0.2553	 0.32730	 0.6089	 0.34852	 19	 19
0.400000	 0.2726	 0.34079	 0.6294	 0.34693	 20	 20


Average of all Threads:

msd = 0.55510	 meanspd = 0.68158	 mu = 0.34079	 deff = 0.34693

