#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0084	 0.41851	 0.0216	 0.53825	 0	 0
0.019998	 0.0227	 0.56788	 0.0419	 0.51708	 0	 0
0.029997	 0.0317	 0.52845	 0.0673	 0.55209	 0	 0
0.039998	 0.0316	 0.39486	 0.0854	 0.52753	 0	 0
0.049998	 0.0163	 0.16309	 0.1061	 0.52910	 0	 0
0.059998	 0.0200	 0.16672	 0.1449	 0.60193	 0	 0
0.069998	 0.0409	 0.29243	 0.1486	 0.52462	 0	 0
0.079998	 0.0513	 0.32070	 0.1795	 0.55265	 0	 0
0.089998	 0.0675	 0.37522	 0.1959	 0.53163	 0	 0
0.099998	 0.0674	 0.33709	 0.2147	 0.52538	 0	 0
0.010000	 -0.0044	 -0.22222	 0.1295	 3.23591	 0	 0
0.020000	 0.0168	 0.41922	 0.1530	 1.90918	 0	 0
0.030000	 0.0183	 0.30429	 0.1742	 1.44910	 0	 0
0.040000	 0.0383	 0.47893	 0.1816	 1.12578	 0	 0
0.050000	 0.0536	 0.53584	 0.2088	 1.02980	 0	 0
0.060000	 0.0809	 0.67410	 0.2189	 0.88478	 0	 0
0.070000	 0.0909	 0.64953	 0.2392	 0.82461	 0	 0
0.080000	 0.0912	 0.57002	 0.2673	 0.80923	 0	 0
0.090000	 0.1011	 0.56169	 0.2743	 0.73342	 0	 0
0.100000	 0.1150	 0.57478	 0.3033	 0.72512	 0	 0
0.110000	 0.1199	 0.54481	 0.3092	 0.67004	 0	 0
0.120000	 0.1182	 0.49238	 0.3110	 0.61872	 0	 0
0.130000	 0.1227	 0.47192	 0.3275	 0.60083	 0	 0
0.140000	 0.1358	 0.48491	 0.3462	 0.58529	 0	 0
0.150000	 0.1581	 0.52707	 0.3876	 0.60429	 0	 0
0.160000	 0.1734	 0.54189	 0.3953	 0.57075	 0	 0
0.170000	 0.1944	 0.57171	 0.4099	 0.54720	 0	 0
0.180000	 0.2023	 0.56192	 0.4366	 0.54960	 0	 0
0.190000	 0.2122	 0.55852	 0.4473	 0.52934	 0	 0
0.200000	 0.2359	 0.58981	 0.4410	 0.48172	 0	 0
0.210000	 0.2405	 0.57266	 0.4640	 0.48354	 0	 0
0.220000	 0.2456	 0.55811	 0.4678	 0.46301	 0	 0
0.230000	 0.2499	 0.54330	 0.4768	 0.45032	 0	 0
0.240000	 0.2423	 0.50488	 0.5115	 0.47161	 0	 0
0.250000	 0.2505	 0.50102	 0.5221	 0.45933	 0	 0
0.260000	 0.2477	 0.47630	 0.5226	 0.44351	 0	 0
0.270000	 0.2518	 0.46629	 0.5423	 0.44343	 0	 0
0.280000	 0.2550	 0.45533	 0.5758	 0.45606	 0	 0
0.290000	 0.2636	 0.45442	 0.5898	 0.44857	 0	 0
0.300000	 0.2752	 0.45865	 0.6114	 0.44643	 0	 0
0.310000	 0.2872	 0.46318	 0.6346	 0.44526	 0	 0
0.320000	 0.2863	 0.44734	 0.6281	 0.42669	 0	 0
0.330000	 0.3085	 0.46739	 0.6800	 0.44304	 0	 0
0.340000	 0.3100	 0.45590	 0.7195	 0.45836	 0	 0
0.350000	 0.3151	 0.45016	 0.7373	 0.45575	 0	 0
0.360000	 0.3015	 0.41875	 0.7450	 0.45425	 0	 0
0.370000	 0.3083	 0.41661	 0.7734	 0.45833	 0	 0
0.380000	 0.2962	 0.38975	 0.7934	 0.46426	 0	 0
0.390000	 0.3018	 0.38695	 0.8251	 0.47051	 0	 0
0.400000	 0.3274	 0.40931	 0.8553	 0.46757	 0	 0
0.410000	 0.3421	 0.41719	 0.8708	 0.45961	 1	 1
0.420000	 0.3381	 0.40254	 0.9023	 0.46904	 2	 2
0.430000	 0.3426	 0.39833	 0.9281	 0.47135	 3	 3
0.440000	 0.3476	 0.39495	 0.9406	 0.46581	 4	 4
0.450000	 0.3507	 0.38970	 0.9575	 0.46359	 5	 5
0.460000	 0.3856	 0.41909	 0.9904	 0.45745	 6	 6
0.470000	 0.3979	 0.42328	 0.9810	 0.43760	 7	 7
0.480000	 0.4030	 0.41978	 1.0055	 0.43910	 8	 8
0.490000	 0.3971	 0.40521	 1.0087	 0.43418	 9	 9
0.500000	 0.4159	 0.41594	 1.0634	 0.44520	 10	 10
0.510000	 0.4088	 0.40077	 1.0627	 0.43903	 11	 11
0.520000	 0.4219	 0.40569	 1.1151	 0.45054	 12	 12
0.530000	 0.4388	 0.41397	 1.1176	 0.43633	 13	 13
0.540000	 0.4422	 0.40945	 1.1295	 0.43241	 14	 14
0.550000	 0.4622	 0.42020	 1.1695	 0.43447	 15	 15
0.560000	 0.4226	 0.37728	 1.1562	 0.43643	 16	 16
0.570000	 0.4349	 0.38145	 1.1910	 0.43941	 17	 17
0.580000	 0.4538	 0.39123	 1.2860	 0.46553	 18	 18
0.590000	 0.4536	 0.38442	 1.3048	 0.46569	 19	 19
0.600000	 0.4646	 0.38720	 1.3111	 0.45632	 20	 20


Average of all Threads:

msd = 1.09516	 meanspd = 0.77441	 mu = 0.38720	 deff = 0.45632

