#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.837013	 0.00051
0.019998	 1.135770	 0.00055
0.029997	 1.056891	 0.00694
0.039998	 0.789724	 0.00300
0.049998	 0.326187	 0.00445
0.059998	 0.333448	 0.00164
0.069998	 0.584864	 -0.00672
0.079998	 0.641393	 -0.00714
0.089998	 0.750440	 -0.01684
0.099998	 0.674179	 -0.01704
0.010000	 -0.444450	 0.01061
0.020000	 0.838431	 0.03483
0.030000	 0.608585	 0.03539
0.040000	 0.957850	 0.03930
0.050000	 1.071685	 0.05268
0.060000	 1.348192	 0.05348
0.070000	 1.299057	 0.05137
0.080000	 1.140044	 0.07376
0.090000	 1.123371	 0.06275
0.100000	 1.149550	 0.06028
0.110000	 1.089622	 0.06055
0.120000	 0.984757	 0.06734
0.130000	 0.943832	 0.08773
0.140000	 0.969819	 0.09331
0.150000	 1.054132	 0.13759
0.160000	 1.083774	 0.09921
0.170000	 1.143418	 0.11703
0.180000	 1.123838	 0.08653
0.190000	 1.117037	 0.11447
0.200000	 1.179625	 0.09959
0.210000	 1.145320	 0.08720
0.220000	 1.116216	 0.06165
0.230000	 1.086603	 0.07642
0.240000	 1.009755	 0.12514
0.250000	 1.002031	 0.14919
0.260000	 0.952604	 0.10562
0.270000	 0.932586	 0.13327
0.280000	 0.910668	 0.15885
0.290000	 0.908844	 0.14255
0.300000	 0.917300	 0.14278
0.310000	 0.926358	 0.13672
0.320000	 0.894675	 0.14606
0.330000	 0.934775	 0.13850
0.340000	 0.911807	 0.16804
0.350000	 0.900328	 0.18466
0.360000	 0.837508	 0.19411
0.370000	 0.833213	 0.13925
0.380000	 0.779497	 0.13435
0.390000	 0.773901	 0.10220
0.400000	 0.818613	 0.07717
0.410000	 0.834375	 0.14105
0.420000	 0.805083	 0.26819
0.430000	 0.796668	 0.30993
0.440000	 0.789891	 0.26021
0.450000	 0.779402	 0.22024
0.460000	 0.838174	 0.24050
0.470000	 0.846556	 0.17498
0.480000	 0.839560	 0.07256
0.490000	 0.810424	 0.06047
0.500000	 0.831886	 0.16092
0.510000	 0.801532	 0.09188
0.520000	 0.811373	 0.19459
0.530000	 0.827943	 0.13564
0.540000	 0.818896	 0.10637
0.550000	 0.840402	 0.11782
0.560000	 0.754555	 0.04900
0.570000	 0.762895	 0.07908
0.580000	 0.782467	 0.13753
0.590000	 0.768839	 0.15987
0.600000	 0.774407	 0.13704


Average of all Threads:

meanx = 0.46464	 meanxsqu = 1.31105	 mthree = 0.13704

