#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.522478	 -0.00027
0.019998	 0.870644	 0.00268
0.029997	 2.023800	 0.00588
0.039998	 1.510447	 0.01348
0.049998	 1.362296	 0.02505
0.059998	 1.541861	 0.01436
0.069998	 1.472958	 0.02396
0.079998	 1.393719	 0.02665
0.089998	 1.446346	 0.03643
0.099998	 1.409731	 0.05380
0.010000	 2.148377	 0.00275
0.020000	 0.740281	 0.00326
0.030000	 0.987480	 -0.00395
0.040000	 1.017020	 -0.00853
0.050000	 0.749732	 -0.02708
0.060000	 0.885079	 -0.01184
0.070000	 0.945317	 -0.00852
0.080000	 0.687555	 -0.02173
0.090000	 0.775453	 -0.03869
0.100000	 0.890529	 -0.00648
0.110000	 0.673392	 -0.01861
0.120000	 0.572476	 -0.03826
0.130000	 0.651681	 -0.05968
0.140000	 0.853157	 -0.02273
0.150000	 0.747637	 -0.02834
0.160000	 0.888904	 -0.02874
0.170000	 0.896415	 0.00265
0.180000	 0.802405	 -0.06149
0.190000	 0.792945	 -0.05307
0.200000	 0.738921	 -0.07323
0.210000	 0.844421	 -0.11072
0.220000	 0.823257	 -0.05149
0.230000	 0.788060	 -0.05188
0.240000	 0.773930	 -0.09346
0.250000	 0.785029	 -0.05947
0.260000	 0.787263	 -0.08647
0.270000	 0.830277	 -0.03071
0.280000	 0.749492	 -0.09407
0.290000	 0.709754	 -0.02323
0.300000	 0.656127	 0.00059
0.310000	 0.702885	 -0.03800
0.320000	 0.708081	 -0.08135
0.330000	 0.730423	 -0.05809
0.340000	 0.736955	 -0.05041
0.350000	 0.762978	 0.01154
0.360000	 0.752527	 0.09683
0.370000	 0.725696	 0.13787
0.380000	 0.750444	 0.12715
0.390000	 0.806066	 0.07579
0.400000	 0.800894	 0.13626
0.410000	 0.773713	 0.14944
0.420000	 0.770321	 0.15845
0.430000	 0.787241	 0.09824
0.440000	 0.807113	 0.11332
0.450000	 0.845657	 0.07813
0.460000	 0.889685	 0.07463
0.470000	 0.861291	 0.07656
0.480000	 0.864890	 0.17210
0.490000	 0.877362	 0.21899
0.500000	 0.872583	 0.27692
0.510000	 0.894990	 0.21828
0.520000	 0.904608	 0.26777
0.530000	 0.926512	 0.22301
0.540000	 0.941236	 0.18085
0.550000	 0.929431	 0.32405
0.560000	 0.881646	 0.30137
0.570000	 0.868562	 0.30845
0.580000	 0.849642	 0.30071
0.590000	 0.851774	 0.20391
0.600000	 0.867425	 0.13997


Average of all Threads:

meanx = 0.52046	 meanxsqu = 1.30914	 mthree = 0.13997

