#xpositions	 ypositions
0.05034	 -0.76181
0.05190	 -0.63646
0.05221	 -0.45143
0.86350	 -0.02441
0.05465	 0.52865
0.05231	 -0.55022
0.06340	 0.04162
0.05007	 -0.35635
0.05008	 0.36016
0.61521	 -0.03315
0.06040	 0.33037
0.58899	 -0.06366
0.96514	 0.02638
0.05119	 -0.54371
0.05003	 -0.82433
0.05009	 0.68068
0.05057	 -0.53384
0.05150	 -0.58414
0.05196	 -0.58837
0.05037	 -0.49020
0.05116	 -0.50123
0.05127	 -0.43670
0.10814	 -0.02042
0.05316	 -0.70136
0.05228	 -0.60172
0.05385	 0.71838
0.05070	 -0.41314
0.05697	 0.48978
0.05296	 -0.18163
0.05227	 0.40402
0.16211	 -0.09785
0.05046	 -0.30483
0.05381	 -0.59919
0.05048	 -0.23956
0.13840	 -0.06484
0.05097	 0.23459
0.05132	 -0.39548
0.05131	 0.59050
0.05134	 -0.15324
0.05370	 -0.76155
0.05122	 0.29984
0.05127	 -0.70602
0.78526	 0.05814
0.05523	 -0.29706
0.35110	 -0.05369
0.98600	 0.01917
0.05186	 0.60074
0.05213	 0.41865
0.05045	 0.56989
0.79684	 0.02910
0.05143	 0.21028
0.76186	 0.06325
0.05039	 -0.45230
0.05035	 0.54478
0.05252	 0.44209
0.65486	 0.00713
0.05157	 0.52395
0.05060	 0.43674
0.05175	 0.22939
0.05269	 0.23707
0.05369	 -0.62533
0.05023	 -0.72743
0.05172	 0.88049
0.05518	 -0.16978
0.05576	 -0.14155
0.18483	 -0.05869
0.07600	 -0.10854
0.05181	 0.41669
0.05323	 0.79235
0.05173	 -0.65584
0.10009	 0.00587
0.05340	 0.69291
0.05148	 0.52570
0.05522	 -0.84438
0.05131	 -0.23013
0.67666	 0.02598
0.05440	 0.80919
0.37401	 0.08264
0.57520	 0.03458
0.05155	 0.48663
0.05129	 0.24991
0.05270	 0.35538
0.05037	 -0.33334
0.67170	 0.00987
0.89262	 0.01327
0.05066	 0.36360
0.05412	 0.42002
0.06065	 -0.80405
0.05208	 -0.85549
0.05032	 0.87496
0.23282	 0.03907
0.08486	 0.04467
0.05116	 -0.25979
0.05017	 -0.74393
0.02410	 0.05588
0.05143	 -0.67910
0.37173	 -0.05372
0.05498	 -0.52942
0.05137	 0.13961
0.05045	 0.11029
0.20408	 -0.07596
0.05033	 -0.19835
0.53570	 0.04164
0.05193	 0.78129
0.05267	 -0.87461
0.05260	 0.44990
0.05168	 -0.78620
0.05278	 -0.31396
0.05114	 0.60058
0.47723	 -0.04586
0.05317	 0.68877
0.19967	 -0.05006
0.05081	 0.53554
0.05021	 -0.56962
0.26935	 0.05314
0.05018	 -0.80648
0.40270	 -0.04968
0.19542	 0.01289
0.89808	 -0.01893
0.30811	 0.07009
0.05486	 0.46798
0.05142	 0.23989
0.05615	 0.65312
0.21888	 0.14319
0.05064	 -0.46202
0.05187	 0.58715
0.05131	 0.83528
0.05458	 0.24040
0.05112	 0.42991
0.05192	 0.31643
0.05036	 -0.82075
0.73438	 0.04776
0.05571	 0.30700
0.66226	 0.00904
0.05169	 -0.80904
0.05049	 0.29242
0.05454	 -0.83821
0.19185	 0.12396
0.05053	 -0.21042
0.05134	 0.68101
0.05115	 0.59289
0.05144	 -0.79120
0.05301	 0.49211
0.05111	 0.83874
0.05220	 -0.71476
0.06639	 0.07428
0.05379	 0.75425
0.05372	 -0.39049
0.05093	 0.76165
0.41658	 0.02978
0.05906	 -0.73954
0.05016	 -0.84531
0.05124	 -0.61605
0.43482	 0.05097
0.05236	 -0.39551
0.05250	 -0.13827
0.05031	 0.39108
0.05081	 -0.22479
0.40211	 -0.00634
0.02415	 0.05551
0.05137	 0.49601
0.54091	 -0.04889
0.74799	 0.06074
0.05267	 -0.32733
0.05684	 0.41846
0.79864	 -0.02019
0.08344	 0.06481
0.05212	 0.28073
0.05721	 0.11757
0.05192	 0.58850
0.05403	 0.80970
0.05194	 -0.47924
0.05234	 0.21988
0.05059	 -0.34873
0.08400	 -0.11475
0.05052	 0.64149
0.05065	 0.87955
0.05009	 0.11848
0.05127	 -0.84077
0.94285	 -0.00198
0.05085	 -0.77474
0.05553	 0.41572
0.05073	 -0.79067
0.05178	 0.39759
0.05675	 0.81022
0.05056	 0.48153
0.05074	 -0.52597
0.05012	 -0.25588
0.05210	 0.67568
0.05003	 0.75463
0.05193	 -0.69884
0.05027	 0.29441
0.05846	 -0.66156
0.90070	 0.03512
0.05228	 0.10037
0.05049	 -0.39043
0.05191	 0.53673
0.05147	 0.48678
0.05248	 -0.17108
0.13319	 0.06658
