#time	 xpos	 ypos
0.00005	0.32355	 -0.14420	
0.00011	0.32885	 -0.13926	
0.00016	0.33756	 -0.13955	
0.00021	0.33611	 -0.13280	
0.00026	0.33657	 -0.13531	
0.00032	0.35370	 -0.15415	
0.00037	0.33690	 -0.14852	
0.00042	0.34658	 -0.16254	
0.00047	0.33570	 -0.17035	
0.00053	0.32883	 -0.14841	
0.00058	0.35815	 -0.15067	
0.00063	0.36856	 -0.14327	
0.00068	0.36942	 -0.13783	
0.00074	0.36344	 -0.14782	
0.00079	0.34076	 -0.14570	
0.00084	0.34212	 -0.12459	
0.00089	0.33411	 -0.11729	
0.00095	0.35058	 -0.09367	
0.00100	0.35786	 -0.08084	
0.00105	0.36398	 -0.09310	
0.00110	0.38464	 -0.12419	
0.00115	0.39356	 -0.10910	
0.00121	0.38336	 -0.07714	
0.00126	0.38829	 -0.08898	
0.00131	0.39061	 -0.10730	
0.00136	0.36540	 -0.12805	
0.00142	0.35156	 -0.12386	
0.00147	0.36137	 -0.12328	
0.00152	0.38540	 -0.14022	
0.00157	0.38325	 -0.12798	
0.00163	0.36547	 -0.14063	
0.00168	0.36157	 -0.16084	
0.00173	0.36530	 -0.17396	
0.00178	0.36467	 -0.15663	
0.00184	0.36163	 -0.13779	
0.00189	0.36806	 -0.14740	
0.00194	0.37074	 -0.14625	
0.00199	0.36267	 -0.15088	
0.00205	0.38029	 -0.15207	
0.00210	0.38308	 -0.16115	
0.00215	0.36163	 -0.17734	
0.00220	0.36621	 -0.16276	
0.00226	0.36701	 -0.16357	
0.00231	0.32838	 -0.17010	
0.00236	0.32774	 -0.17526	
0.00241	0.33593	 -0.19805	
0.00247	0.33816	 -0.18610	
0.00252	0.34551	 -0.18236	
0.00257	0.32362	 -0.20390	
0.00262	0.30705	 -0.18701	
0.00268	0.32375	 -0.18591	
0.00273	0.31388	 -0.21138	
0.00278	0.31603	 -0.22743	
0.00283	0.33019	 -0.25437	
0.00289	0.32478	 -0.26111	
0.00294	0.32570	 -0.26003	
0.00299	0.31495	 -0.27125	
0.00304	0.29927	 -0.27329	
0.00310	0.29956	 -0.26718	
0.00315	0.31570	 -0.25494	
0.00320	0.32435	 -0.23216	
0.00325	0.34568	 -0.24384	
0.00331	0.32812	 -0.20215	
0.00336	0.31041	 -0.18920	
0.00341	0.33105	 -0.19777	
0.00346	0.31956	 -0.20393	
0.00352	0.33620	 -0.19594	
0.00357	0.32008	 -0.20504	
0.00362	0.32715	 -0.17632	
0.00367	0.31691	 -0.18468	
0.00373	0.30809	 -0.16875	
0.00378	0.31240	 -0.18465	
0.00383	0.30348	 -0.21401	
0.00388	0.32932	 -0.19492	
0.00394	0.32541	 -0.21411	
