#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
3.999990	 3.9852	 0.99630	 0.1993	  0	 0
5.999990	 5.8882	 0.98137	 0.1963	  0	 0
7.999990	 7.8539	 0.98174	 0.1963	  0	 0
9.999990	 9.7091	 0.97091	 0.1942	  0	 0
11.999990	 11.3535	 0.94613	 0.1892	  0	 0
13.999990	 13.3981	 0.95701	 0.1914	  0	 0
15.999990	 15.3722	 0.96076	 0.1922	  0	 0
17.999990	 17.4238	 0.96799	 0.1936	  0	 0
19.999990	 19.0942	 0.95471	 0.1909	  0	 0
2.000000	 2.2528	 1.12638	 0.2253	  0	 0
4.000000	 4.3330	 1.08326	 0.2167	  0	 0
6.000000	 6.0309	 1.00515	 0.2010	  0	 0
8.000000	 8.0096	 1.00120	 0.2002	  0	 0
10.000000	 10.2453	 1.02453	 0.2049	  0	 0
12.000000	 12.1339	 1.01116	 0.2022	  0	 0
14.000000	 13.9254	 0.99467	 0.1989	  0	 0
16.000000	 15.6007	 0.97504	 0.1950	  0	 0
18.000000	 17.6554	 0.98085	 0.1962	  0	 0
20.000000	 19.3236	 0.96618	 0.1932	  0	 0
22.000000	 21.4284	 0.97402	 0.1948	  0	 0
24.000000	 23.3728	 0.97386	 0.1948	  0	 0
26.000000	 25.1523	 0.96740	 0.1935	  0	 0
28.000000	 27.0100	 0.96464	 0.1929	  0	 0
30.000000	 28.8421	 0.96140	 0.1923	  0	 0
32.000000	 30.6123	 0.95663	 0.1913	  0	 0
34.000000	 32.7296	 0.96264	 0.1925	  0	 0
36.000000	 34.8286	 0.96746	 0.1935	  0	 0
38.000000	 36.6495	 0.96446	 0.1929	  0	 0
40.000000	 38.4944	 0.96236	 0.1925	  0	 0
42.000000	 40.3222	 0.96005	 0.1920	  0	 0
44.000000	 41.9634	 0.95371	 0.1907	  0	 0
46.000000	 44.0267	 0.95710	 0.1914	  0	 0
48.000000	 46.0739	 0.95987	 0.1920	  0	 0
50.000000	 47.6877	 0.95375	 0.1908	  0	 0
52.000000	 49.4536	 0.95103	 0.1902	  0	 0
54.000000	 51.2998	 0.95000	 0.1900	  0	 0
56.000000	 53.2122	 0.95022	 0.1900	  0	 0
58.000000	 54.8956	 0.94648	 0.1893	  0	 0
60.000000	 56.9343	 0.94890	 0.1898	  0	 0
62.000000	 58.8610	 0.94937	 0.1899	  0	 0
64.000000	 60.7810	 0.94970	 0.1899	  0	 0
66.000000	 62.6868	 0.94980	 0.1900	  0	 0
68.000000	 64.7467	 0.95216	 0.1904	  0	 0
70.000000	 66.8185	 0.95455	 0.1909	  0	 0
72.000000	 68.9074	 0.95705	 0.1914	  0	 0
74.000000	 70.7754	 0.95642	 0.1913	  0	 0
76.000000	 72.9297	 0.95960	 0.1919	  0	 0
78.000000	 74.8304	 0.95936	 0.1919	  0	 0
80.000000	 76.6145	 0.95768	 0.1915	  0	 0
82.000000	 78.5620	 0.95807	 0.1916	  1	 1
84.000000	 80.5242	 0.95862	 0.1917	  2	 2
86.000000	 82.5585	 0.95998	 0.1920	  3	 3
88.000000	 84.4788	 0.95999	 0.1920	  4	 4
90.000000	 86.4424	 0.96047	 0.1921	  5	 5
92.000000	 88.7068	 0.96420	 0.1928	  6	 6
94.000000	 90.9362	 0.96741	 0.1935	  7	 7
96.000000	 92.7029	 0.96565	 0.1931	  8	 8
98.000000	 94.5877	 0.96518	 0.1930	  9	 9
100.000000	 96.4114	 0.96411	 0.1928	  10	 10
102.000000	 98.3062	 0.96379	 0.1928	  11	 11
104.000000	 100.1437	 0.96292	 0.1926	  12	 12
106.000000	 102.3215	 0.96530	 0.1931	  13	 13
108.000000	 104.3930	 0.96660	 0.1933	  14	 14
110.000000	 106.3221	 0.96656	 0.1933	  15	 15
112.000000	 108.1579	 0.96570	 0.1931	  16	 16
114.000000	 110.2275	 0.96691	 0.1934	  17	 17
116.000000	 112.1567	 0.96687	 0.1934	  18	 18
118.000000	 113.9461	 0.96565	 0.1931	  19	 19
120.000000	 115.9811	 0.96651	 0.1933	  20	 20


Average of all Threads:

meanx = 115.98113	 meanspeed = 0.96651	 mu = 0.19330

