#xpositions	 ypositions
0.30007	 0.50007
0.37498	 -0.56336
0.83142	 -0.12714
0.24519	 -0.23918
0.21268	 0.59727
0.74743	 -0.16676
0.58352	 0.22415
0.43499	 1.01793
0.81234	 -1.01687
0.82074	 -0.61909
0.63966	 0.36397
0.11126	 -1.01581
0.88404	 0.71763
0.79355	 0.52612
0.35597	 -0.49066
0.46748	 -0.60833
0.89454	 0.58562
0.92071	 -1.04099
0.85015	 -0.54543
0.63520	 -0.76222
0.31130	 -0.25141
0.83581	 0.83150
0.12725	 0.72050
0.28087	 0.74600
0.77662	 -0.82541
0.86150	 1.01955
0.86504	 0.17875
0.78160	 -0.01123
0.68968	 0.48400
0.92744	 0.23092
0.86084	 0.03029
0.83218	 0.70265
0.78955	 -0.70486
0.65950	 -0.06580
0.79224	 -0.88849
0.14915	 -0.42747
0.87538	 -0.85646
0.56446	 -0.44637
0.89634	 -0.74751
0.44827	 0.57162
0.64992	 -0.50051
0.40368	 0.12901
0.25458	 -0.64633
0.46248	 -0.78175
0.48133	 -0.58042
0.74974	 0.55738
0.80076	 -0.90816
0.63800	 0.13905
0.09319	 0.20247
0.76049	 0.10063
0.05508	 -0.10011
0.48128	 0.56441
0.35298	 0.13453
0.60183	 0.70699
0.56677	 -0.09964
0.84594	 -0.06355
0.15853	 0.87048
0.91155	 1.00738
0.88925	 -0.18086
0.71571	 -0.31817
0.31006	 -1.03237
0.87358	 -0.42561
0.69460	 0.72286
0.89365	 -0.09098
0.30838	 0.78682
0.49264	 -0.22017
0.35687	 1.02657
0.91367	 -0.02969
0.90397	 0.66662
0.17405	 0.76371
0.60819	 -0.98463
0.44985	 0.28220
0.41099	 -0.26490
0.13680	 0.02087
0.62966	 0.17882
0.91186	 1.03069
0.65251	 0.45086
0.73727	 0.61167
0.55453	 0.59414
0.82036	 0.83383
0.78073	 0.59092
0.90219	 -0.20001
0.92121	 -0.34196
0.90923	 -0.38309
0.48829	 -0.41477
0.15172	 -0.76569
0.50974	 0.52721
0.78289	 0.10108
0.90100	 -0.63649
0.80937	 -0.58476
0.13838	 0.05988
0.67206	 -0.30474
0.65810	 0.92319
0.60590	 0.38719
0.75516	 -0.48313
0.44974	 0.96106
0.67521	 0.96568
0.86506	 -0.18289
0.60238	 -0.86733
0.60373	 -0.23511
