#xpositions	 ypositions
0.07754	 0.40495
0.70251	 0.29126
0.90955	 -0.02908
0.19036	 0.39506
0.60447	 -0.13217
0.10606	 -0.40730
0.18629	 0.35232
0.26052	 -0.16485
0.98572	 -0.00277
0.17756	 0.15512
0.15497	 -0.75053
0.88412	 0.01857
0.30968	 0.33013
0.50121	 -0.18273
0.46153	 0.00613
0.30591	 0.62248
0.95390	 0.03163
0.20220	 0.47575
0.48129	 0.12847
0.54152	 -0.07076
0.81235	 0.13000
0.22791	 -0.69418
0.34854	 -0.32404
0.57866	 -0.15977
0.42101	 0.24289
0.40269	 -0.21324
0.72339	 0.10356
0.08375	 -0.33669
0.24114	 0.60993
0.20574	 0.73844
0.11155	 0.83194
0.30095	 0.49949
0.26269	 0.69142
0.25992	 0.34678
0.55504	 -0.19044
0.17671	 0.75703
0.31396	 0.63030
0.70439	 0.27279
0.39808	 -0.17284
0.79332	 -0.15431
0.20090	 0.20094
0.22440	 -0.57202
0.02120	 -0.02758
0.23968	 0.33048
0.30592	 -0.34485
0.29711	 -0.53121
0.28728	 -0.08211
0.94184	 0.04577
0.16892	 0.07768
0.75411	 0.15225
0.60361	 -0.34233
0.21951	 -0.22578
0.25010	 -0.38317
0.80882	 -0.08073
0.76536	 0.11818
0.55954	 -0.41548
0.29104	 -0.39198
0.52880	 -0.23995
0.67168	 0.04747
0.13647	 0.07296
0.22311	 0.40857
0.47292	 0.23531
0.12916	 0.30461
0.57212	 -0.07338
0.10945	 -0.13089
0.22153	 -0.10257
0.22499	 0.61000
0.49102	 -0.37470
0.73176	 -0.22736
0.60824	 0.04282
0.53919	 0.35111
0.15714	 -0.25541
0.76914	 0.00066
0.74970	 0.11342
0.35573	 0.12456
0.42405	 -0.53887
0.46517	 0.23515
0.69003	 0.19454
0.78209	 -0.03522
0.73193	 -0.12987
0.42903	 0.40804
0.24591	 0.18600
0.46115	 -0.11198
0.96185	 -0.04781
0.54286	 0.41856
0.16552	 -0.34439
0.28537	 -0.67137
0.06430	 0.54120
0.59516	 -0.07155
0.21950	 -0.59117
0.44363	 -0.48721
0.53957	 0.19982
0.80962	 0.17184
0.82043	 -0.01235
0.34539	 -0.13915
0.27502	 0.56051
0.37878	 0.50636
0.69574	 -0.25390
0.19810	 -0.65556
0.45410	 -0.38103
0.27753	 0.01953
0.85865	 0.13206
0.54561	 0.42701
0.91620	 -0.05447
0.07136	 -0.09050
0.91120	 -0.06638
0.73203	 0.10039
0.47862	 0.43695
0.16487	 0.64361
0.05684	 -0.18518
0.34692	 0.28867
0.16665	 0.49899
0.55764	 -0.29144
0.23562	 -0.04017
0.68684	 0.31024
0.70050	 -0.18520
0.19312	 0.05497
0.05688	 -0.40139
0.52051	 -0.06471
0.21729	 -0.44664
0.25867	 0.28273
0.23904	 -0.28912
0.23177	 -0.62680
0.13755	 0.26785
0.39037	 -0.41932
0.39906	 0.30933
0.14540	 0.17687
0.68304	 0.10161
0.07559	 -0.65893
0.18332	 0.66116
0.43200	 0.15056
0.46539	 -0.43642
0.40209	 -0.02697
0.82841	 0.13013
0.70363	 -0.00520
0.34702	 -0.44581
0.13904	 -0.46644
0.69845	 -0.01139
0.17038	 0.01804
0.51958	 -0.26605
0.11719	 -0.31084
0.24658	 -0.05256
0.40922	 0.25597
0.67064	 -0.30432
0.06088	 0.12639
0.44635	 0.11706
0.08713	 0.09798
0.54743	 -0.35066
0.25039	 -0.49762
0.81115	 0.10537
0.49354	 0.25302
0.46499	 0.43236
0.08728	 0.04852
0.66462	 -0.00850
0.05497	 0.30074
0.60403	 -0.22070
0.55079	 -0.03716
0.31060	 0.06734
0.22130	 0.26797
0.69239	 -0.10514
0.06676	 0.78252
0.36394	 -0.29331
0.90029	 -0.07407
0.43950	 -0.39467
0.63542	 -0.17504
0.65110	 -0.32086
0.43555	 0.05833
0.31162	 0.53461
0.30125	 0.03114
0.51169	 0.28552
0.57672	 -0.23638
0.39982	 0.25422
0.75286	 0.04693
0.67930	 0.24852
0.12633	 -0.54377
0.28759	 0.06083
0.14079	 0.61279
0.56031	 -0.22379
0.39182	 -0.12992
0.29993	 0.59685
0.26924	 -0.30765
0.27160	 0.20958
0.06792	 0.70609
0.50715	 0.07035
0.49224	 0.33091
0.25571	 0.20385
0.56552	 0.34197
0.32537	 0.56551
0.36356	 0.47185
0.07586	 -0.09846
0.22018	 -0.42488
0.76336	 0.02426
0.12179	 0.77332
0.22183	 -0.07083
0.17886	 -0.54017
0.13510	 -0.29052
0.45725	 0.41504
0.44512	 -0.23554
0.23802	 0.33942
0.27124	 0.54277
