#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0332	 1.65989	 0.0309	 0.74424	 0	 0
0.019998	 0.0306	 0.76513	 0.0511	 0.62764	 0	 0
0.029997	 0.0409	 0.68128	 0.0668	 0.54291	 0	 0
0.039998	 0.0656	 0.81955	 0.0854	 0.50662	 0	 0
0.049998	 0.0773	 0.77344	 0.1035	 0.48744	 0	 0
0.059998	 0.0850	 0.70826	 0.1396	 0.55174	 0	 0
0.069998	 0.0967	 0.69099	 0.1541	 0.51708	 0	 0
0.079998	 0.1130	 0.70653	 0.1804	 0.52396	 0	 0
0.089998	 0.1013	 0.56259	 0.1986	 0.52317	 0	 0
0.099998	 0.1235	 0.61752	 0.2199	 0.51172	 0	 0
0.010000	 0.0361	 1.80369	 0.1114	 2.75148	 0	 0
0.020000	 0.0371	 0.92750	 0.1273	 1.57381	 0	 0
0.030000	 0.0237	 0.39540	 0.1351	 1.12151	 0	 0
0.040000	 0.0296	 0.36963	 0.1334	 0.82839	 0	 0
0.050000	 0.0359	 0.35864	 0.1426	 0.70633	 0	 0
0.060000	 0.0445	 0.37043	 0.1611	 0.66322	 0	 0
0.070000	 0.0365	 0.26049	 0.1646	 0.58311	 0	 0
0.080000	 0.0560	 0.34975	 0.1900	 0.58406	 0	 0
0.090000	 0.0561	 0.31174	 0.2164	 0.59225	 0	 0
0.100000	 0.0748	 0.37390	 0.2379	 0.58083	 0	 0
0.110000	 0.0705	 0.32065	 0.2306	 0.51289	 0	 0
0.120000	 0.0619	 0.25776	 0.2527	 0.51857	 0	 0
0.130000	 0.0617	 0.23723	 0.2634	 0.49915	 0	 0
0.140000	 0.0724	 0.25862	 0.2570	 0.44953	 0	 0
0.150000	 0.0882	 0.29384	 0.2849	 0.46185	 0	 0
0.160000	 0.0833	 0.26026	 0.3113	 0.47556	 0	 0
0.170000	 0.1120	 0.32932	 0.3259	 0.46082	 0	 0
0.180000	 0.1015	 0.28195	 0.3298	 0.44381	 0	 0
0.190000	 0.1149	 0.30242	 0.3441	 0.43540	 0	 0
0.200000	 0.1268	 0.31711	 0.3842	 0.46013	 0	 0
0.210000	 0.1283	 0.30558	 0.3927	 0.44791	 0	 0
0.220000	 0.1421	 0.32301	 0.4373	 0.47396	 0	 0
0.230000	 0.1536	 0.33397	 0.4364	 0.44871	 0	 0
0.240000	 0.1617	 0.33680	 0.4630	 0.45510	 0	 0
0.250000	 0.1704	 0.34081	 0.4604	 0.43133	 0	 0
0.260000	 0.1729	 0.33253	 0.4727	 0.42575	 0	 0
0.270000	 0.1725	 0.31952	 0.4786	 0.41559	 0	 0
0.280000	 0.2075	 0.37052	 0.5337	 0.43809	 0	 0
0.290000	 0.2314	 0.39891	 0.5564	 0.43348	 0	 0
0.300000	 0.2249	 0.37475	 0.5845	 0.44496	 0	 0
0.310000	 0.2390	 0.38549	 0.6392	 0.46939	 0	 0
0.320000	 0.2514	 0.39284	 0.6795	 0.48148	 0	 0
0.330000	 0.2354	 0.35674	 0.6972	 0.48621	 0	 0
0.340000	 0.2268	 0.33359	 0.6914	 0.47056	 0	 0
0.350000	 0.2213	 0.31609	 0.7045	 0.46821	 0	 0
0.360000	 0.2399	 0.33326	 0.7106	 0.45348	 0	 0
0.370000	 0.2683	 0.36256	 0.7824	 0.48002	 0	 0
0.380000	 0.2896	 0.38104	 0.8092	 0.47718	 0	 0
0.390000	 0.2876	 0.36869	 0.8381	 0.48426	 0	 0
0.400000	 0.2947	 0.36839	 0.8630	 0.48508	 0	 0
0.410000	 0.3045	 0.37137	 0.8843	 0.48266	 1	 1
0.420000	 0.3137	 0.37349	 0.9117	 0.48411	 2	 2
0.430000	 0.3223	 0.37473	 0.9559	 0.49539	 3	 3
0.440000	 0.3327	 0.37808	 0.9940	 0.50187	 4	 4
0.450000	 0.3251	 0.36119	 0.9779	 0.48456	 5	 5
0.460000	 0.3273	 0.35575	 0.9756	 0.47202	 6	 6
0.470000	 0.3286	 0.34960	 1.0050	 0.47712	 7	 7
0.480000	 0.3348	 0.34878	 1.0119	 0.46866	 8	 8
0.490000	 0.3577	 0.36502	 1.0627	 0.47691	 9	 9
0.500000	 0.3713	 0.37133	 1.0805	 0.47133	 10	 10
0.510000	 0.3865	 0.37892	 1.0842	 0.45825	 11	 11
0.520000	 0.3875	 0.37259	 1.0601	 0.43749	 12	 12
0.530000	 0.4035	 0.38071	 1.0864	 0.43565	 13	 13
0.540000	 0.4193	 0.38826	 1.1310	 0.44219	 14	 14
0.550000	 0.4211	 0.38282	 1.1712	 0.45175	 15	 15
0.560000	 0.4152	 0.37072	 1.1655	 0.44335	 16	 16
0.570000	 0.4291	 0.37643	 1.2088	 0.44939	 17	 17
0.580000	 0.4235	 0.36511	 1.2465	 0.45995	 18	 18
0.590000	 0.4231	 0.35857	 1.2508	 0.45412	 19	 19
0.600000	 0.4371	 0.36421	 1.2818	 0.45449	 20	 20


Average of all Threads:

msd = 1.09078	 meanspd = 0.72843	 mu = 0.36421	 deff = 0.45449

