#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 3.319786	 -0.00044
0.019998	 1.530270	 0.00235
0.029997	 1.362567	 -0.00190
0.039998	 1.639103	 0.00289
0.049998	 1.546887	 0.00933
0.059998	 1.416523	 0.02668
0.069998	 1.381987	 0.01627
0.079998	 1.413063	 0.02754
0.089998	 1.125172	 0.03079
0.099998	 1.235035	 0.03328
0.010000	 3.607389	 -0.00221
0.020000	 1.854998	 -0.00107
0.030000	 0.790810	 0.00114
0.040000	 0.739253	 0.00264
0.050000	 0.717281	 0.00417
0.060000	 0.740858	 0.00685
0.070000	 0.520971	 0.01009
0.080000	 0.699504	 0.00793
0.090000	 0.623479	 -0.00406
0.100000	 0.747810	 0.00979
0.110000	 0.641310	 0.02396
0.120000	 0.515516	 0.01317
0.130000	 0.474462	 0.03722
0.140000	 0.517241	 0.03865
0.150000	 0.587679	 0.04326
0.160000	 0.520512	 0.02595
0.170000	 0.658637	 0.03977
0.180000	 0.563907	 0.05786
0.190000	 0.604835	 0.04949
0.200000	 0.634223	 0.05978
0.210000	 0.611154	 0.05798
0.220000	 0.646016	 0.07090
0.230000	 0.667942	 0.08590
0.240000	 0.673594	 0.09111
0.250000	 0.681628	 0.08613
0.260000	 0.665070	 0.08825
0.270000	 0.639036	 0.09194
0.280000	 0.741031	 0.10348
0.290000	 0.797811	 0.13474
0.300000	 0.749503	 0.10495
0.310000	 0.770984	 0.07273
0.320000	 0.785672	 0.10513
0.330000	 0.713474	 0.12831
0.340000	 0.667180	 0.14933
0.350000	 0.632189	 0.13818
0.360000	 0.666526	 0.10633
0.370000	 0.725113	 0.06289
0.380000	 0.762075	 0.11704
0.390000	 0.737374	 0.20879
0.400000	 0.736790	 0.19471
0.410000	 0.742744	 0.28766
0.420000	 0.746985	 0.28176
0.430000	 0.749457	 0.32153
0.440000	 0.756156	 0.24711
0.450000	 0.722385	 0.23657
0.460000	 0.711505	 0.35214
0.470000	 0.699201	 0.38940
0.480000	 0.697553	 0.35071
0.490000	 0.730031	 0.38960
0.500000	 0.742653	 0.38595
0.510000	 0.757833	 0.33779
0.520000	 0.745188	 0.33184
0.530000	 0.761415	 0.34172
0.540000	 0.776513	 0.31758
0.550000	 0.765648	 0.35471
0.560000	 0.741446	 0.47591
0.570000	 0.752855	 0.48047
0.580000	 0.730220	 0.44618
0.590000	 0.717138	 0.45691
0.600000	 0.728426	 0.51135


Average of all Threads:

meanx = 0.43706	 meanxsqu = 1.28180	 mthree = 0.51135

