#xpositions	 ypositions
0.66609	 -1.03284
0.78157	 -0.77285
0.57583	 -1.01302
0.10584	 -0.07755
0.33989	 -0.66567
0.63125	 1.03200
0.81097	 0.76515
0.42419	 0.48399
0.66223	 -0.07519
0.90491	 0.13275
0.10813	 0.58682
0.56373	 0.71535
0.58007	 -0.48196
0.48517	 0.14450
0.15691	 -0.05003
0.72474	 0.96754
0.94631	 0.95961
0.11151	 -0.60328
0.88968	 -0.60106
0.68055	 0.63230
0.37509	 -0.71482
0.78988	 -0.48945
0.38965	 0.55203
0.34257	 -0.30976
0.20431	 0.59208
0.36822	 0.10656
0.65502	 -0.64032
0.91788	 0.34797
0.13729	 -0.69740
0.10470	 -0.82226
0.88306	 -0.99164
0.06397	 -0.96394
0.92405	 -0.75755
0.78390	 0.96856
0.77836	 0.50945
0.30035	 -0.25029
0.28092	 0.95761
0.47345	 0.92394
0.95300	 -0.06100
0.82597	 0.28314
0.68487	 0.14747
0.90496	 -0.51602
0.84487	 -0.10287
0.45547	 0.28713
0.87530	 -0.75241
0.40156	 -0.04063
0.86894	 -0.83016
0.89991	 -0.34484
0.36413	 0.78663
0.21302	 -0.42362
0.24180	 -0.40727
0.94321	 0.55564
0.69143	 0.19824
0.66466	 0.36048
0.48116	 -0.34741
0.89903	 0.09074
0.73611	 -0.19841
0.08212	 -0.23647
0.54574	 0.64450
0.62462	 0.64696
0.25327	 -0.24129
0.77092	 -0.35911
0.18870	 -0.34797
0.79206	 0.47689
0.55117	 -0.89416
0.61204	 0.88676
0.42358	 -0.35319
0.27300	 -1.04872
0.23965	 -0.71080
0.66991	 -0.98476
0.24707	 0.54076
0.14850	 -0.35363
0.68674	 -0.61665
0.51785	 0.82032
0.52030	 -0.73721
0.12476	 -0.41475
0.92101	 -0.97313
0.69317	 0.62730
0.90555	 0.51469
0.38954	 0.16963
0.15121	 -0.04018
0.56432	 0.63371
0.82886	 0.82295
0.91254	 0.90818
0.27760	 0.58014
0.20477	 -1.03032
0.77185	 -0.93793
0.84371	 0.26269
0.70552	 0.70258
0.07632	 0.84033
0.78677	 -0.86865
0.73772	 -0.90262
0.73656	 -0.13178
0.85658	 1.01501
0.07943	 -0.15092
0.59141	 0.40739
0.24975	 -0.75837
0.53239	 -0.07822
0.70759	 -0.83539
0.40708	 0.09292
0.32517	 -0.80694
0.85781	 -0.15648
0.23921	 0.49237
0.94012	 -0.35063
0.14727	 -0.99395
0.32510	 -0.68148
0.15467	 -0.95032
0.05751	 0.15703
0.70208	 -1.04926
0.65109	 -0.93212
0.88470	 0.52287
0.37451	 -0.43842
0.43310	 -0.37010
0.40614	 0.68217
0.73079	 -1.02373
0.43187	 -0.99072
0.25705	 0.30394
0.77768	 0.66169
0.73562	 -0.13536
0.50247	 -1.00498
0.76200	 0.26778
0.63151	 -0.10798
0.81959	 -0.63144
0.35316	 0.86213
0.16798	 0.26748
0.14009	 0.00946
0.34579	 0.66858
0.05834	 -0.84916
0.38544	 -0.22657
0.41898	 0.75282
0.70158	 -0.44198
0.69451	 0.76395
0.62048	 -0.49416
0.36761	 -0.01709
0.54656	 -0.75391
0.24185	 -0.93423
0.36314	 0.25863
0.79233	 -0.57330
0.54936	 0.75235
0.50700	 -1.00959
0.64908	 0.56896
0.71997	 0.24571
0.17565	 -0.02907
0.93426	 0.11805
0.33186	 0.24819
0.17196	 0.87037
0.97836	 -0.03666
0.74964	 1.03647
0.49872	 0.42651
0.63180	 0.22167
0.11924	 -0.25665
0.16366	 0.52260
0.34892	 0.95666
0.89501	 -0.19991
0.41237	 0.87254
0.66850	 0.86374
0.34585	 0.77765
0.53193	 0.85131
0.21411	 -0.98205
0.27471	 -0.61410
0.14917	 0.94518
0.58472	 -0.92695
0.82494	 0.16849
0.37793	 0.18322
0.20990	 0.61744
0.32710	 -0.79142
0.14141	 0.37230
0.43034	 -0.50178
0.23341	 -0.55456
0.92389	 -0.00553
0.93463	 -0.27401
0.85513	 -0.99246
0.24156	 0.65035
0.22007	 -0.57426
0.53059	 0.05805
0.41856	 0.06560
0.24113	 0.22863
0.42058	 0.62779
0.13993	 -0.65490
0.52874	 0.77083
0.32983	 0.44244
0.55776	 -0.88131
0.44144	 0.00902
0.65053	 -0.24205
0.64213	 0.82993
0.82934	 0.13328
0.13180	 -0.01863
0.11577	 0.08430
0.92474	 -0.82127
0.10257	 -0.73816
0.91441	 -0.11558
0.62525	 0.74896
0.84433	 -0.74183
0.80448	 0.32392
0.48142	 0.25165
0.43465	 0.99012
0.32330	 0.10949
0.18433	 -0.52077
0.88704	 -1.02621
0.55800	 -0.05841
