#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0353	 1.76534	 0.0252	 0.59798	 0	 0
0.019998	 0.0474	 1.18461	 0.0511	 0.61119	 0	 0
0.029997	 0.0454	 0.75751	 0.0784	 0.63649	 0	 0
0.039998	 0.0484	 0.60507	 0.0939	 0.57221	 0	 0
0.049998	 0.0537	 0.53696	 0.1147	 0.55906	 0	 0
0.059998	 0.0500	 0.41676	 0.1224	 0.49953	 0	 0
0.069998	 0.0618	 0.44139	 0.1253	 0.43386	 0	 0
0.079998	 0.0795	 0.49692	 0.1449	 0.43318	 0	 0
0.089998	 0.0869	 0.48255	 0.1562	 0.41303	 0	 0
0.099998	 0.0952	 0.47597	 0.1734	 0.41086	 0	 0
0.109998	 0.1138	 0.51734	 0.2067	 0.44039	 0	 0
0.119998	 0.1269	 0.52893	 0.2164	 0.41737	 0	 0
0.129998	 0.1261	 0.48491	 0.2319	 0.41540	 0	 0
0.139998	 0.1157	 0.41310	 0.2257	 0.37920	 0	 0
0.149997	 0.1248	 0.41590	 0.2381	 0.37085	 0	 0
0.159997	 0.1262	 0.39444	 0.2533	 0.37095	 0	 0
0.169997	 0.1228	 0.36108	 0.2540	 0.35136	 0	 0
0.179997	 0.1438	 0.39932	 0.2620	 0.33517	 0	 0
0.189997	 0.1460	 0.38416	 0.2746	 0.33322	 0	 0
0.199997	 0.1370	 0.34246	 0.2756	 0.32101	 0	 0
0.209997	 0.1564	 0.37229	 0.2909	 0.31718	 0	 0
0.219997	 0.1592	 0.36176	 0.3004	 0.31256	 0	 0
0.229997	 0.1651	 0.35898	 0.3213	 0.31965	 0	 0
0.239997	 0.1552	 0.32325	 0.3288	 0.31743	 0	 0
0.249997	 0.1749	 0.34982	 0.3250	 0.29440	 0	 0
0.259997	 0.1836	 0.35306	 0.3422	 0.29668	 0	 0
0.269997	 0.1770	 0.32785	 0.3547	 0.29941	 0	 0
0.279997	 0.1849	 0.33025	 0.3658	 0.29604	 0	 0
0.289997	 0.1888	 0.32559	 0.3763	 0.29368	 0	 0
0.299997	 0.1918	 0.31972	 0.3721	 0.27943	 0	 0
0.010000	 0.0776	 3.88111	 0.1463	 3.50715	 0	 0
0.020000	 0.0833	 2.08206	 0.1539	 1.83766	 0	 0
0.030000	 0.1028	 1.71416	 0.1566	 1.21718	 0	 0
0.040000	 0.0933	 1.16609	 0.1510	 0.88967	 0	 0
0.050000	 0.0737	 0.73655	 0.1471	 0.70831	 0	 0
0.060000	 0.0761	 0.63438	 0.1632	 0.65571	 0	 0
0.070000	 0.0740	 0.52871	 0.1564	 0.53910	 0	 0
0.080000	 0.0883	 0.55200	 0.1823	 0.54542	 0	 0
0.090000	 0.1122	 0.62352	 0.1741	 0.44874	 0	 0
0.100000	 0.1033	 0.51654	 0.1693	 0.39646	 0	 0
0.110000	 0.1111	 0.50479	 0.1735	 0.36622	 0	 0
0.120000	 0.1021	 0.42539	 0.1854	 0.36460	 0	 0
0.130000	 0.0932	 0.35835	 0.1797	 0.32884	 0	 0
0.140000	 0.1043	 0.37241	 0.1914	 0.32242	 0	 0
0.150000	 0.1143	 0.38103	 0.1956	 0.30420	 0	 0
0.160000	 0.0977	 0.30547	 0.1799	 0.26612	 0	 0
0.170000	 0.1164	 0.34221	 0.1992	 0.27302	 0	 0
0.180000	 0.1206	 0.33508	 0.2153	 0.27876	 0	 0
0.190000	 0.1195	 0.31438	 0.2203	 0.27114	 0	 0
0.200000	 0.1130	 0.28241	 0.2372	 0.28060	 0	 0
0.210000	 0.1123	 0.26733	 0.2407	 0.27157	 1	 1
0.220000	 0.1261	 0.28658	 0.2449	 0.26025	 2	 2
0.230000	 0.1264	 0.27475	 0.2706	 0.27676	 3	 3
0.240000	 0.1068	 0.22240	 0.2675	 0.26675	 4	 4
0.250000	 0.1196	 0.23914	 0.2823	 0.26796	 5	 5
0.260000	 0.1310	 0.25201	 0.2882	 0.26058	 6	 6
0.270000	 0.1504	 0.27848	 0.3108	 0.26685	 7	 7
0.280000	 0.1887	 0.33696	 0.3307	 0.26348	 8	 8
0.290000	 0.1817	 0.31320	 0.3380	 0.26289	 9	 9
0.300000	 0.1872	 0.31203	 0.3694	 0.27863	 10	 10
0.310000	 0.1717	 0.27694	 0.3886	 0.28964	 11	 11
0.320000	 0.1649	 0.25769	 0.3666	 0.26514	 12	 12
0.330000	 0.1630	 0.24693	 0.3819	 0.26922	 13	 13
0.340000	 0.1717	 0.25246	 0.3858	 0.26201	 14	 14
0.350000	 0.1783	 0.25477	 0.3981	 0.26167	 15	 15
0.360000	 0.1865	 0.25903	 0.4215	 0.26854	 16	 16
0.370000	 0.1811	 0.24479	 0.4101	 0.25494	 17	 17
0.380000	 0.1722	 0.22663	 0.4191	 0.25619	 18	 18
0.390000	 0.1831	 0.23477	 0.4060	 0.23875	 19	 19
0.400000	 0.1918	 0.23973	 0.4169	 0.23755	 20	 20


Average of all Threads:

msd = 0.38008	 meanspd = 0.47945	 mu = 0.23973	 deff = 0.23755

