#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 3.530681	 0.00016
0.019998	 2.369221	 -0.00403
0.029997	 1.515019	 0.00039
0.039998	 1.210135	 -0.00468
0.049998	 1.073923	 0.00086
0.059998	 0.833520	 0.00382
0.069998	 0.882781	 -0.00236
0.079998	 0.993845	 -0.01327
0.089998	 0.965094	 -0.01679
0.099998	 0.951944	 -0.01208
0.109998	 1.034673	 0.00547
0.119998	 1.057863	 0.00483
0.129998	 0.969825	 0.00276
0.139998	 0.826191	 -0.00239
0.149997	 0.831794	 0.00128
0.159997	 0.788886	 0.02772
0.169997	 0.722151	 0.04038
0.179997	 0.798647	 0.03822
0.189997	 0.768312	 0.05806
0.199997	 0.684927	 0.05545
0.209997	 0.744572	 0.05833
0.219997	 0.723517	 0.07101
0.229997	 0.717969	 0.06848
0.239997	 0.646501	 0.06669
0.249997	 0.699636	 0.07052
0.259997	 0.706127	 0.07650
0.269997	 0.655700	 0.06386
0.279997	 0.660492	 0.05840
0.289997	 0.651180	 0.09670
0.299997	 0.639444	 0.08740
0.010000	 7.762225	 -0.00598
0.020000	 4.164122	 -0.00674
0.030000	 3.428321	 -0.00159
0.040000	 2.332185	 -0.00562
0.050000	 1.473091	 -0.00887
0.060000	 1.268754	 -0.00778
0.070000	 1.057428	 -0.01375
0.080000	 1.103990	 -0.02025
0.090000	 1.247035	 -0.01652
0.100000	 1.033089	 -0.00575
0.110000	 1.009573	 -0.01356
0.120000	 0.850785	 0.00400
0.130000	 0.716706	 0.00247
0.140000	 0.744817	 0.00975
0.150000	 0.762060	 0.00825
0.160000	 0.610931	 0.00813
0.170000	 0.684413	 0.02359
0.180000	 0.670154	 0.02752
0.190000	 0.628770	 0.03687
0.200000	 0.564814	 0.05618
0.210000	 0.534662	 0.07525
0.220000	 0.573169	 0.04807
0.230000	 0.549508	 0.07279
0.240000	 0.444805	 0.08407
0.250000	 0.478284	 0.10638
0.260000	 0.504017	 0.11932
0.270000	 0.556960	 0.11564
0.280000	 0.673929	 0.14308
0.290000	 0.626403	 0.14676
0.300000	 0.624069	 0.14087
0.310000	 0.553885	 0.12220
0.320000	 0.515389	 0.09652
0.330000	 0.493851	 0.10426
0.340000	 0.504916	 0.10498
0.350000	 0.509534	 0.11801
0.360000	 0.518069	 0.12971
0.370000	 0.489573	 0.07410
0.380000	 0.453263	 0.09162
0.390000	 0.469531	 0.07865
0.400000	 0.479451	 0.07498


Average of all Threads:

meanx = 0.19178	 meanxsqu = 0.41686	 mthree = 0.07498

