#xpositions	 ypositions
0.27472	 0.20837
0.21355	 0.02886
0.12311	 0.11995
0.12930	 -0.05057
0.30285	 -0.35327
0.34560	 -0.15851
0.36155	 -0.28159
0.24157	 0.23537
0.28649	 -0.02741
0.02135	 -0.12945
0.25587	 -0.13365
0.94354	 0.14860
0.36568	 0.05385
0.17733	 0.28531
0.67403	 -0.05117
0.19209	 0.34180
0.16615	 0.03249
0.36260	 -0.18959
0.96364	 -0.20999
0.31289	 0.22023
0.17286	 0.09850
0.08554	 0.03018
0.79566	 0.04904
0.15099	 0.20020
0.93563	 0.02794
0.06552	 0.15799
0.65197	 -0.04720
0.93514	 0.09843
0.42886	 0.05881
0.16444	 0.12497
0.37541	 -0.11432
0.95884	 0.15219
0.84690	 0.02442
0.49323	 -0.03490
0.42884	 0.09129
0.22415	 -0.17334
0.73506	 0.01394
0.48310	 -0.19262
0.09986	 0.01302
0.57828	 -0.06695
0.90901	 0.01413
0.36900	 -0.17326
0.49304	 -0.17598
0.09104	 -0.11625
0.10082	 0.17215
0.09188	 -0.16927
0.17381	 0.17962
0.37356	 -0.29738
0.93299	 -0.00465
0.33268	 0.00763
0.24245	 0.31243
0.19011	 0.00030
0.32982	 0.25670
0.73707	 -0.05277
0.04815	 -0.15537
0.48523	 -0.11981
0.40376	 0.19606
0.14162	 0.11966
0.28620	 0.18479
0.97753	 -0.17028
0.78307	 -0.04466
0.00331	 0.03112
0.17879	 0.00609
0.11712	 0.17726
0.56870	 -0.12532
0.95266	 0.14542
0.02224	 0.07908
0.68577	 0.05004
0.22440	 -0.18857
0.41488	 -0.06728
0.27446	 -0.02423
0.71543	 -0.03132
0.27281	 0.14461
0.10635	 -0.33304
0.14284	 0.22650
0.63053	 0.01081
0.10892	 -0.05120
0.00730	 -0.19192
0.33770	 -0.06832
0.88809	 0.04932
0.40628	 0.05005
0.37495	 -0.17505
0.15741	 -0.01433
0.22228	 0.31003
0.20689	 0.13626
0.25722	 -0.28742
0.99501	 -0.05078
0.23062	 0.19417
0.44351	 -0.07496
0.18652	 -0.02036
0.43281	 0.21097
0.99929	 -0.19520
0.09288	 0.27011
0.05753	 -0.00221
0.56562	 0.11959
0.92283	 0.14335
0.90821	 -0.09648
0.56130	 0.02267
0.11441	 0.13149
0.42465	 0.24930
0.53625	 -0.14197
0.54770	 0.00360
0.45806	 0.14537
0.08151	 0.30589
0.30560	 -0.15801
0.19307	 -0.16074
0.27968	 -0.07783
0.06646	 0.20401
0.46025	 -0.03988
0.26797	 0.06864
0.70523	 0.03264
0.35466	 0.15878
0.18913	 -0.01660
0.46370	 -0.16701
0.15551	 0.33942
0.92031	 -0.13304
0.51138	 -0.01037
0.04626	 -0.18136
0.17049	 -0.17444
0.96620	 0.07434
0.38884	 -0.29324
0.52690	 -0.13087
0.18572	 -0.26298
0.25509	 -0.15552
0.03078	 0.22747
0.98688	 -0.20942
0.02176	 -0.05723
0.44803	 0.06953
0.22088	 0.14247
0.08281	 0.07002
0.78309	 0.01896
0.11603	 -0.01748
0.65256	 0.06190
0.35533	 0.19680
0.10387	 0.12663
0.87289	 -0.11402
0.34546	 0.11294
0.24751	 0.07039
0.06528	 0.03479
0.17116	 -0.21549
0.29254	 -0.14429
0.02086	 0.19671
0.26671	 0.00886
0.29625	 0.16607
0.49525	 0.13343
0.05910	 0.03993
0.39710	 -0.14951
0.80985	 0.02052
0.16280	 -0.31200
0.18777	 -0.08247
0.36477	 0.24645
0.54641	 0.02640
0.34231	 -0.25434
0.91540	 -0.00978
0.50587	 -0.16399
0.71937	 0.01343
0.25203	 -0.31646
0.40261	 0.05600
0.91616	 0.04661
0.14075	 -0.27037
0.16910	 -0.28926
0.07481	 0.18557
0.52361	 0.11786
0.88599	 -0.04600
0.18513	 -0.06576
0.92130	 0.12571
0.32908	 -0.08437
0.88483	 -0.04900
0.48997	 -0.09702
0.49480	 0.10977
0.38629	 0.18917
0.95885	 -0.12645
0.08782	 -0.14315
0.47453	 0.10307
0.16329	 -0.28824
0.55181	 0.07194
0.34418	 -0.02691
0.73341	 0.02286
0.12904	 -0.14804
0.29841	 0.19245
0.00169	 0.03814
0.30789	 0.21708
0.84298	 0.08161
0.16721	 -0.28644
0.51828	 0.14887
0.14356	 -0.22856
0.06758	 -0.02742
0.76745	 0.03471
0.97475	 -0.07531
0.44846	 0.02613
0.29776	 0.23875
0.93822	 0.11368
0.85689	 -0.03454
0.01636	 -0.04535
0.36280	 -0.23710
0.56787	 0.09417
0.06811	 0.26096
0.57542	 -0.06379
0.19500	 -0.04136
0.25035	 0.11882
