#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0168	 0.83786	 0.0246	 0.60756	 0	 0
0.019998	 0.0317	 0.79194	 0.0495	 0.60678	 0	 0
0.029997	 0.0432	 0.72044	 0.0724	 0.58815	 0	 0
0.039998	 0.0658	 0.82312	 0.1013	 0.60627	 0	 0
0.049998	 0.0825	 0.82476	 0.1266	 0.59901	 0	 0
0.059998	 0.0857	 0.71428	 0.1276	 0.50097	 0	 0
0.069998	 0.0979	 0.69961	 0.1453	 0.48470	 0	 0
0.079998	 0.1135	 0.70956	 0.1812	 0.52614	 0	 0
0.089998	 0.1325	 0.73633	 0.1938	 0.48951	 0	 0
0.099998	 0.1392	 0.69604	 0.2160	 0.49165	 0	 0
0.010000	 0.0507	 2.53312	 0.1086	 2.65016	 0	 0
0.020000	 0.0474	 1.18567	 0.1236	 1.51641	 0	 0
0.030000	 0.0670	 1.11731	 0.1434	 1.15775	 0	 0
0.040000	 0.0777	 0.97164	 0.1583	 0.95185	 0	 0
0.050000	 0.0890	 0.89028	 0.1797	 0.85863	 0	 0
0.060000	 0.0814	 0.67810	 0.1811	 0.72707	 0	 0
0.070000	 0.0908	 0.64852	 0.2157	 0.74105	 0	 0
0.080000	 0.1092	 0.68229	 0.2238	 0.66223	 0	 0
0.090000	 0.1145	 0.63632	 0.2280	 0.59682	 0	 0
0.100000	 0.1035	 0.51741	 0.2452	 0.58617	 0	 0
0.110000	 0.1059	 0.48134	 0.2499	 0.54248	 0	 0
0.120000	 0.1285	 0.53538	 0.2723	 0.53289	 0	 0
0.130000	 0.1497	 0.57595	 0.2657	 0.46787	 0	 0
0.140000	 0.1490	 0.53212	 0.2891	 0.47665	 0	 0
0.150000	 0.1621	 0.54049	 0.2898	 0.43923	 0	 0
0.160000	 0.1699	 0.53101	 0.2886	 0.40580	 0	 0
0.170000	 0.1816	 0.53413	 0.3052	 0.40031	 0	 0
0.180000	 0.1794	 0.49832	 0.3150	 0.39275	 0	 0
0.190000	 0.1749	 0.46028	 0.3169	 0.37675	 0	 0
0.200000	 0.1901	 0.47537	 0.3381	 0.37744	 0	 0
0.210000	 0.1985	 0.47272	 0.3538	 0.37424	 0	 0
0.220000	 0.2031	 0.46149	 0.3967	 0.40398	 0	 0
0.230000	 0.2064	 0.44867	 0.4241	 0.41468	 0	 0
0.240000	 0.2090	 0.43536	 0.4664	 0.44031	 0	 0
0.250000	 0.2149	 0.42987	 0.4685	 0.42234	 0	 0
0.260000	 0.2106	 0.40496	 0.4701	 0.40941	 0	 0
0.270000	 0.2346	 0.43451	 0.5238	 0.43400	 0	 0
0.280000	 0.2466	 0.44041	 0.5408	 0.42856	 0	 0
0.290000	 0.2535	 0.43706	 0.5556	 0.42359	 0	 0
0.300000	 0.2713	 0.45216	 0.5882	 0.42887	 0	 0
0.310000	 0.2722	 0.43905	 0.6445	 0.46000	 0	 0
0.320000	 0.2778	 0.43399	 0.6269	 0.42948	 0	 0
0.330000	 0.2865	 0.43414	 0.6500	 0.43025	 0	 0
0.340000	 0.2943	 0.43274	 0.6766	 0.43381	 0	 0
0.350000	 0.2764	 0.39488	 0.6624	 0.41856	 0	 0
0.360000	 0.2656	 0.36883	 0.6700	 0.41632	 0	 0
0.370000	 0.2932	 0.39626	 0.7013	 0.41574	 0	 0
0.380000	 0.2962	 0.38969	 0.7247	 0.41906	 0	 0
0.390000	 0.3008	 0.38561	 0.7178	 0.40214	 0	 0
0.400000	 0.3171	 0.39637	 0.7489	 0.40523	 0	 0
0.410000	 0.3269	 0.39869	 0.7771	 0.40864	 1	 1
0.420000	 0.3352	 0.39899	 0.7869	 0.40153	 2	 2
0.430000	 0.3321	 0.38612	 0.7982	 0.39999	 3	 3
0.440000	 0.3340	 0.37957	 0.7604	 0.36868	 4	 4
0.450000	 0.3231	 0.35897	 0.7546	 0.36124	 5	 5
0.460000	 0.3372	 0.36654	 0.7786	 0.36134	 6	 6
0.470000	 0.3519	 0.37438	 0.8061	 0.36291	 7	 7
0.480000	 0.3482	 0.36268	 0.8102	 0.35886	 8	 8
0.490000	 0.3581	 0.36545	 0.8405	 0.36341	 9	 9
0.500000	 0.3768	 0.37680	 0.9307	 0.39436	 10	 10
0.510000	 0.4043	 0.39640	 1.0005	 0.41031	 11	 11
0.520000	 0.4191	 0.40294	 1.0493	 0.42005	 12	 12
0.530000	 0.4176	 0.39398	 1.0776	 0.42604	 13	 13
0.540000	 0.4117	 0.38120	 1.0346	 0.40050	 14	 14
0.550000	 0.4224	 0.38399	 1.0566	 0.39916	 15	 15
0.560000	 0.4247	 0.37916	 1.0236	 0.37645	 16	 16
0.570000	 0.4553	 0.39942	 1.0286	 0.36022	 17	 17
0.580000	 0.4488	 0.38687	 1.0958	 0.38551	 18	 18
0.590000	 0.4564	 0.38680	 1.0951	 0.37573	 19	 19
0.600000	 0.4626	 0.38551	 1.0910	 0.36542	 20	 20


Average of all Threads:

msd = 0.87702	 meanspd = 0.77101	 mu = 0.38551	 deff = 0.36542

