#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.695117	 0.00220
0.019998	 2.150265	 0.00495
0.029997	 1.386001	 0.00806
0.039998	 1.627482	 0.01077
0.049998	 1.290034	 0.00937
0.059998	 1.071539	 0.01148
0.069998	 1.412479	 0.02105
0.079998	 1.200435	 0.02100
0.089998	 1.417255	 0.04092
0.099998	 1.209187	 0.02973
0.010000	 6.397068	 0.00104
0.020000	 4.559493	 0.01736
0.030000	 2.302511	 0.01979
0.040000	 1.882397	 0.02562
0.050000	 1.513849	 0.01317
0.060000	 1.621854	 0.03029
0.070000	 1.447586	 0.03339
0.080000	 1.477491	 0.03788
0.090000	 1.488031	 0.06991
0.100000	 1.502479	 0.07124
0.110000	 1.363554	 0.06469
0.120000	 1.370561	 0.10026
0.130000	 1.312652	 0.10238
0.140000	 1.324653	 0.08873
0.150000	 1.204689	 0.15336
0.160000	 1.157316	 0.18101
0.170000	 1.098085	 0.12669
0.180000	 0.922508	 0.11486
0.190000	 0.963076	 0.11538
0.200000	 0.957637	 0.09746
0.210000	 0.898586	 0.16596
0.220000	 0.847768	 0.19096
0.230000	 0.774102	 0.21264
0.240000	 0.832564	 0.21166
0.250000	 0.842829	 0.19975
0.260000	 0.812572	 0.20509
0.270000	 0.852624	 0.16568
0.280000	 0.822305	 0.18618
0.290000	 0.919643	 0.21404
0.300000	 0.919113	 0.20798
0.310000	 0.885483	 0.22638
0.320000	 0.858960	 0.19877
0.330000	 0.901506	 0.22089
0.340000	 0.845789	 0.18183
0.350000	 0.873276	 0.20181
0.360000	 0.870236	 0.18020
0.370000	 0.852113	 0.19465
0.380000	 0.858241	 0.20851
0.390000	 0.817996	 0.18125
0.400000	 0.786862	 0.13340
0.410000	 0.831888	 0.16396
0.420000	 0.828371	 0.10176
0.430000	 0.842725	 0.11564
0.440000	 0.852140	 0.11095
0.450000	 0.829428	 0.06826
0.460000	 0.784255	 0.09510
0.470000	 0.793311	 0.07958
0.480000	 0.781017	 0.07013
0.490000	 0.795306	 0.07658
0.500000	 0.793313	 0.09219
0.510000	 0.791187	 0.09964
0.520000	 0.792822	 0.08015
0.530000	 0.781791	 0.10678
0.540000	 0.795116	 0.11917
0.550000	 0.783290	 0.06166
0.560000	 0.783744	 0.03772
0.570000	 0.789429	 0.08620
0.580000	 0.759336	 0.14098
0.590000	 0.773746	 0.10840
0.600000	 0.798576	 0.16158


Average of all Threads:

meanx = 0.47915	 meanxsqu = 1.21981	 mthree = 0.16158

