#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.049998	 0.0243	 0.48625	 0.4862	  0	 0
0.074998	 0.0034	 0.04468	 0.0447	  0	 0
0.099998	 0.0004	 0.00378	 0.0038	  0	 0
0.124998	 0.0555	 0.44397	 0.4440	  0	 0
0.149997	 0.0799	 0.53260	 0.5326	  0	 0
0.174997	 0.1036	 0.59183	 0.5918	  0	 0
0.199997	 0.1071	 0.53548	 0.5355	  0	 0
0.224997	 0.1261	 0.56051	 0.5605	  0	 0
0.249997	 0.1597	 0.63871	 0.6387	  0	 0
0.025000	 0.0355	 1.42035	 1.4203	  0	 0
0.050000	 -0.0020	 -0.03903	 -0.0390	  0	 0
0.075000	 0.0105	 0.14055	 0.1406	  0	 0
0.100000	 0.0264	 0.26410	 0.2641	  0	 0
0.125000	 0.0280	 0.22364	 0.2236	  0	 0
0.150000	 0.0209	 0.13936	 0.1394	  0	 0
0.175000	 0.0134	 0.07684	 0.0768	  0	 0
0.200000	 0.0425	 0.21254	 0.2125	  0	 0
0.225000	 0.0896	 0.39835	 0.3983	  0	 0
0.250000	 0.1245	 0.49782	 0.4978	  0	 0
0.275000	 0.1330	 0.48356	 0.4836	  0	 0
0.300000	 0.1201	 0.40032	 0.4003	  0	 0
0.325000	 0.1421	 0.43728	 0.4373	  0	 0
0.350000	 0.2031	 0.58034	 0.5803	  0	 0
0.375000	 0.1606	 0.42836	 0.4284	  0	 0
0.400000	 0.2024	 0.50599	 0.5060	  0	 0
0.425000	 0.1941	 0.45668	 0.4567	  0	 0
0.450000	 0.2306	 0.51233	 0.5123	  0	 0
0.475000	 0.2282	 0.48039	 0.4804	  0	 0
0.500000	 0.2016	 0.40316	 0.4032	  0	 0
0.525000	 0.2298	 0.43772	 0.4377	  0	 0
0.550000	 0.2657	 0.48315	 0.4832	  0	 0
0.575000	 0.2724	 0.47373	 0.4737	  0	 0
0.600000	 0.2988	 0.49798	 0.4980	  0	 0
0.625000	 0.3350	 0.53607	 0.5361	  0	 0
0.650000	 0.3339	 0.51374	 0.5137	  0	 0
0.675000	 0.3176	 0.47053	 0.4705	  0	 0
0.700000	 0.3370	 0.48147	 0.4815	  0	 0
0.725000	 0.3403	 0.46939	 0.4694	  0	 0
0.750000	 0.3042	 0.40563	 0.4056	  0	 0
0.775000	 0.2832	 0.36542	 0.3654	  0	 0
0.800000	 0.2916	 0.36447	 0.3645	  0	 0
0.825000	 0.2995	 0.36298	 0.3630	  0	 0
0.850000	 0.3267	 0.38434	 0.3843	  0	 0
0.875000	 0.3519	 0.40220	 0.4022	  0	 0
0.900000	 0.3672	 0.40800	 0.4080	  0	 0
0.925000	 0.3508	 0.37920	 0.3792	  0	 0
0.950000	 0.3427	 0.36075	 0.3607	  0	 0
0.975000	 0.3092	 0.31710	 0.3171	  0	 0
1.000000	 0.2925	 0.29254	 0.2925	  0	 0
1.025000	 0.2860	 0.27900	 0.2790	  1	 1
1.050000	 0.3165	 0.30139	 0.3014	  2	 2
1.075000	 0.3177	 0.29551	 0.2955	  3	 3
1.100000	 0.3066	 0.27870	 0.2787	  4	 4
1.125000	 0.3051	 0.27119	 0.2712	  5	 5
1.150000	 0.3129	 0.27206	 0.2721	  6	 6
1.175000	 0.3211	 0.27327	 0.2733	  7	 7
1.200000	 0.3050	 0.25416	 0.2542	  8	 8
1.225000	 0.3133	 0.25573	 0.2557	  9	 9
1.250000	 0.3428	 0.27422	 0.2742	  10	 10
1.275000	 0.3693	 0.28965	 0.2896	  11	 11
1.300000	 0.3702	 0.28475	 0.2848	  12	 12
1.325000	 0.3569	 0.26939	 0.2694	  13	 13
1.350000	 0.3703	 0.27430	 0.2743	  14	 14
1.375000	 0.3820	 0.27785	 0.2779	  15	 15
1.400000	 0.4005	 0.28607	 0.2861	  16	 16
1.425000	 0.4140	 0.29050	 0.2905	  17	 17
1.450000	 0.4352	 0.30017	 0.3002	  18	 18
1.475000	 0.4738	 0.32119	 0.3212	  19	 19
1.500000	 0.5015	 0.33430	 0.3343	  20	 20


Average of all Threads:

meanx = 0.50145	 meanspeed = 0.33430	 mu = 0.33430

