#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.049998	 0.0576	 1.15278	 1.1528	  0	 0
0.074998	 0.0657	 0.87646	 0.8765	  0	 0
0.099998	 0.0908	 0.90790	 0.9079	  0	 0
0.124998	 0.1389	 1.11129	 1.1113	  0	 0
0.149997	 0.1505	 1.00368	 1.0037	  0	 0
0.174997	 0.1988	 1.13610	 1.1361	  0	 0
0.199997	 0.1866	 0.93310	 0.9331	  0	 0
0.224997	 0.1876	 0.83367	 0.8337	  0	 0
0.249997	 0.1789	 0.71545	 0.7155	  0	 0
0.025000	 0.0326	 1.30244	 1.3024	  0	 0
0.050000	 0.0526	 1.05293	 1.0529	  0	 0
0.075000	 0.0225	 0.30030	 0.3003	  0	 0
0.100000	 0.0318	 0.31813	 0.3181	  0	 0
0.125000	 0.0603	 0.48220	 0.4822	  0	 0
0.150000	 0.0724	 0.48286	 0.4829	  0	 0
0.175000	 0.0468	 0.26722	 0.2672	  0	 0
0.200000	 0.0984	 0.49219	 0.4922	  0	 0
0.225000	 0.1197	 0.53217	 0.5322	  0	 0
0.250000	 0.1205	 0.48220	 0.4822	  0	 0
0.275000	 0.1527	 0.55512	 0.5551	  0	 0
0.300000	 0.1680	 0.55988	 0.5599	  0	 0
0.325000	 0.1772	 0.54520	 0.5452	  0	 0
0.350000	 0.1900	 0.54289	 0.5429	  0	 0
0.375000	 0.1720	 0.45871	 0.4587	  0	 0
0.400000	 0.1779	 0.44486	 0.4449	  0	 0
0.425000	 0.1432	 0.33687	 0.3369	  0	 0
0.450000	 0.1696	 0.37679	 0.3768	  0	 0
0.475000	 0.1890	 0.39789	 0.3979	  0	 0
0.500000	 0.2165	 0.43292	 0.4329	  0	 0
0.525000	 0.2283	 0.43492	 0.4349	  0	 0
0.550000	 0.2550	 0.46358	 0.4636	  0	 0
0.575000	 0.2666	 0.46368	 0.4637	  0	 0
0.600000	 0.3042	 0.50692	 0.5069	  0	 0
0.625000	 0.2704	 0.43261	 0.4326	  0	 0
0.650000	 0.2563	 0.39436	 0.3944	  0	 0
0.675000	 0.2429	 0.35984	 0.3598	  0	 0
0.700000	 0.2475	 0.35359	 0.3536	  0	 0
0.725000	 0.2635	 0.36342	 0.3634	  0	 0
0.750000	 0.2950	 0.39335	 0.3934	  0	 0
0.775000	 0.2911	 0.37558	 0.3756	  0	 0
0.800000	 0.2814	 0.35178	 0.3518	  0	 0
0.825000	 0.2801	 0.33948	 0.3395	  0	 0
0.850000	 0.3255	 0.38294	 0.3829	  0	 0
0.875000	 0.3397	 0.38824	 0.3882	  0	 0
0.900000	 0.3703	 0.41149	 0.4115	  0	 0
0.925000	 0.3558	 0.38469	 0.3847	  0	 0
0.950000	 0.3968	 0.41764	 0.4176	  0	 0
0.975000	 0.4168	 0.42745	 0.4274	  0	 0
1.000000	 0.4027	 0.40269	 0.4027	  0	 0
1.025000	 0.4903	 0.47835	 0.4784	  1	 1
1.050000	 0.4736	 0.45107	 0.4511	  2	 2
1.075000	 0.5005	 0.46558	 0.4656	  3	 3
1.100000	 0.5303	 0.48208	 0.4821	  4	 4
1.125000	 0.5516	 0.49031	 0.4903	  5	 5
1.150000	 0.5880	 0.51133	 0.5113	  6	 6
1.175000	 0.6397	 0.54442	 0.5444	  7	 7
1.200000	 0.6592	 0.54932	 0.5493	  8	 8
1.225000	 0.6897	 0.56304	 0.5630	  9	 9
1.250000	 0.7329	 0.58633	 0.5863	  10	 10
1.275000	 0.7552	 0.59230	 0.5923	  11	 11
1.300000	 0.7958	 0.61212	 0.6121	  12	 12
1.325000	 0.7823	 0.59042	 0.5904	  13	 13
1.350000	 0.7911	 0.58597	 0.5860	  14	 14
1.375000	 0.7741	 0.56302	 0.5630	  15	 15
1.400000	 0.7743	 0.55305	 0.5531	  16	 16
1.425000	 0.7805	 0.54772	 0.5477	  17	 17
1.450000	 0.8172	 0.56356	 0.5636	  18	 18
1.475000	 0.8257	 0.55978	 0.5598	  19	 19
1.500000	 0.8043	 0.53620	 0.5362	  20	 20


Average of all Threads:

meanx = 0.80429	 meanspeed = 0.53620	 mu = 0.53620

