#xpositions	 ypositions
0.44197	 -0.23689
0.80432	 0.03792
0.14710	 -0.31667
0.02228	 0.17990
0.54723	 0.06526
0.89888	 0.06332
0.87930	 0.10608
0.38866	 -0.23246
0.22917	 0.30645
0.96863	 -0.18626
0.12415	 0.23472
0.24785	 0.29971
0.13407	 -0.13538
0.35144	 0.13319
0.05327	 -0.10675
0.28517	 -0.26831
0.10205	 -0.10052
0.35572	 0.04192
0.94733	 0.02063
0.20090	 0.17761
0.75202	 -0.02266
0.07049	 0.09005
0.14183	 -0.34601
0.49314	 -0.04834
0.31235	 0.18191
0.88907	 0.08591
0.55328	 0.02755
0.37341	 -0.24586
0.68692	 0.04082
0.34792	 0.24957
0.94703	 -0.11004
0.12264	 -0.04368
0.03174	 -0.14971
0.04999	 -0.24737
0.27134	 -0.25855
0.00980	 -0.18182
0.14706	 -0.28677
0.81946	 0.06679
0.19101	 0.34864
0.72941	 0.04074
0.12822	 0.06809
0.17162	 0.28254
0.19515	 0.12758
0.47393	 -0.16444
0.78769	 -0.01136
0.92014	 0.09939
0.17212	 0.30277
0.12842	 -0.15368
0.25904	 0.11231
0.96082	 0.02461
0.92528	 -0.03186
0.34003	 -0.14196
0.99885	 0.24326
0.17722	 0.18188
0.09963	 -0.22347
0.58660	 -0.10887
0.60838	 -0.01016
0.30432	 -0.26289
0.20021	 -0.25444
0.51428	 -0.02743
0.43753	 0.08507
0.33819	 0.21572
0.75939	 0.01121
0.34563	 -0.14915
0.84463	 0.10451
0.77562	 0.06309
0.12554	 0.25499
0.19480	 -0.14204
0.72316	 -0.01701
0.41849	 -0.26009
0.85298	 0.00203
0.39368	 -0.26678
0.63852	 0.06268
0.31060	 0.11128
0.28088	 -0.05392
0.33517	 0.33272
0.53246	 0.13096
0.01140	 0.20830
0.86711	 -0.09371
0.45826	 -0.19269
0.28073	 -0.25413
0.29261	 0.23949
0.25316	 0.25726
0.26749	 0.08402
0.12146	 -0.01025
0.72343	 -0.04034
0.06153	 -0.25063
0.64002	 -0.02302
0.94681	 0.05003
0.56986	 -0.06404
0.37088	 -0.15678
0.65964	 -0.06553
0.63407	 -0.06536
0.06847	 -0.29576
0.14030	 0.20723
0.02055	 0.00480
0.29624	 0.19581
0.21163	 -0.14332
0.79333	 0.00555
0.87348	 0.04613
