#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0022	 0.10768	 0.0259	 0.64830	 0	 0
0.019998	 0.0239	 0.59659	 0.0497	 0.61408	 0	 0
0.029997	 0.0193	 0.32175	 0.0716	 0.59403	 0	 0
0.039998	 0.0332	 0.41482	 0.0894	 0.55192	 0	 0
0.049998	 0.0375	 0.37462	 0.0988	 0.48722	 0	 0
0.059998	 0.0521	 0.43454	 0.1112	 0.45207	 0	 0
0.069998	 0.0587	 0.41940	 0.1148	 0.39764	 0	 0
0.079998	 0.0669	 0.41784	 0.1384	 0.41844	 0	 0
0.089998	 0.0819	 0.45509	 0.1517	 0.40282	 0	 0
0.099998	 0.0800	 0.40010	 0.1497	 0.35837	 0	 0
0.010000	 0.0368	 1.83910	 0.1006	 2.48029	 0	 0
0.020000	 0.0416	 1.03892	 0.1181	 1.45486	 0	 0
0.030000	 0.0568	 0.94733	 0.1417	 1.15431	 0	 0
0.040000	 0.0411	 0.51347	 0.1701	 1.05240	 0	 0
0.050000	 0.0541	 0.54122	 0.1923	 0.94698	 0	 0
0.060000	 0.0806	 0.67189	 0.2217	 0.89672	 0	 0
0.070000	 0.0803	 0.57378	 0.2475	 0.86072	 0	 0
0.080000	 0.0903	 0.56442	 0.2680	 0.81188	 0	 0
0.090000	 0.0815	 0.45257	 0.2706	 0.73330	 0	 0
0.100000	 0.0698	 0.34901	 0.3013	 0.74108	 0	 0
0.110000	 0.0874	 0.39738	 0.3323	 0.73797	 0	 0
0.120000	 0.1042	 0.43410	 0.3471	 0.70044	 0	 0
0.130000	 0.1251	 0.48098	 0.3568	 0.65615	 0	 0
0.140000	 0.1236	 0.44160	 0.3881	 0.66567	 0	 0
0.150000	 0.1375	 0.45845	 0.3941	 0.62523	 0	 0
0.160000	 0.1424	 0.44505	 0.4067	 0.60374	 0	 0
0.170000	 0.1269	 0.37325	 0.4175	 0.59028	 0	 0
0.180000	 0.1068	 0.29660	 0.4362	 0.58993	 0	 0
0.190000	 0.1253	 0.32979	 0.4672	 0.59403	 0	 0
0.200000	 0.1386	 0.34645	 0.4938	 0.59330	 0	 0
0.210000	 0.1495	 0.35599	 0.4948	 0.56246	 0	 0
0.220000	 0.1587	 0.36066	 0.4996	 0.53911	 0	 0
0.230000	 0.1819	 0.39546	 0.5120	 0.52060	 0	 0
0.240000	 0.1675	 0.34899	 0.5114	 0.50351	 0	 0
0.250000	 0.1587	 0.31731	 0.5277	 0.50250	 0	 0
0.260000	 0.1622	 0.31186	 0.5643	 0.51727	 0	 0
0.270000	 0.1804	 0.33414	 0.6110	 0.53561	 0	 0
0.280000	 0.1887	 0.33690	 0.6507	 0.54918	 0	 0
0.290000	 0.1809	 0.31194	 0.6506	 0.53263	 0	 0
0.300000	 0.1887	 0.31447	 0.6526	 0.51418	 0	 0
0.310000	 0.1949	 0.31431	 0.6919	 0.52735	 0	 0
0.320000	 0.1880	 0.29377	 0.7243	 0.53828	 0	 0
0.330000	 0.2097	 0.31779	 0.7787	 0.55660	 0	 0
0.340000	 0.2270	 0.33387	 0.8044	 0.55359	 0	 0
0.350000	 0.2470	 0.35286	 0.8370	 0.55427	 0	 0
0.360000	 0.2622	 0.36413	 0.8571	 0.54751	 0	 0
0.370000	 0.2654	 0.35870	 0.8735	 0.54261	 0	 0
0.380000	 0.2756	 0.36258	 0.9042	 0.54493	 0	 0
0.390000	 0.2795	 0.35829	 0.9214	 0.54058	 0	 0
0.400000	 0.2942	 0.36777	 0.9131	 0.51659	 0	 0
0.410000	 0.3024	 0.36883	 0.8922	 0.48824	 1	 1
0.420000	 0.2966	 0.35309	 0.9084	 0.48836	 2	 2
0.430000	 0.3013	 0.35037	 0.9183	 0.48111	 3	 3
0.440000	 0.2957	 0.33603	 0.9234	 0.47498	 4	 4
0.450000	 0.2931	 0.32566	 0.9201	 0.46347	 5	 5
0.460000	 0.2997	 0.32580	 0.9695	 0.47809	 6	 6
0.470000	 0.3055	 0.32501	 1.0041	 0.48445	 7	 7
0.480000	 0.3006	 0.31308	 1.0077	 0.47778	 8	 8
0.490000	 0.3125	 0.31891	 1.0318	 0.47660	 9	 9
0.500000	 0.3222	 0.32224	 1.0712	 0.48366	 10	 10
0.510000	 0.3232	 0.31691	 1.0479	 0.46243	 11	 11
0.520000	 0.3243	 0.31181	 1.0672	 0.46253	 12	 12
0.530000	 0.3418	 0.32243	 1.0824	 0.45547	 13	 13
0.540000	 0.3308	 0.30630	 1.0850	 0.45164	 14	 14
0.550000	 0.3270	 0.29724	 1.0634	 0.43475	 15	 15
0.560000	 0.3479	 0.31059	 1.1122	 0.44249	 16	 16
0.570000	 0.3636	 0.31891	 1.1639	 0.45251	 17	 17
0.580000	 0.3748	 0.32313	 1.1550	 0.43729	 18	 18
0.590000	 0.3700	 0.31360	 1.1684	 0.43707	 19	 19
0.600000	 0.3854	 0.32115	 1.1807	 0.43009	 20	 20


Average of all Threads:

msd = 1.03222	 meanspd = 0.64231	 mu = 0.32115	 deff = 0.43009

