#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.215368	 -0.00099
0.019998	 1.193184	 0.00307
0.029997	 0.643501	 0.00484
0.039998	 0.829632	 -0.00227
0.049998	 0.749239	 -0.00402
0.059998	 0.869076	 -0.00101
0.069998	 0.838802	 0.00797
0.079998	 0.835681	 0.02383
0.089998	 0.910175	 0.03500
0.099998	 0.800199	 0.02310
0.010000	 3.678193	 0.00846
0.020000	 2.077848	 0.00736
0.030000	 1.894652	 0.00537
0.040000	 1.026945	 0.02179
0.050000	 1.082444	 0.01291
0.060000	 1.343778	 0.00102
0.070000	 1.147570	 0.01017
0.080000	 1.128838	 0.00850
0.090000	 0.905148	 -0.00040
0.100000	 0.698024	 0.02278
0.110000	 0.794762	 0.00744
0.120000	 0.868206	 -0.01200
0.130000	 0.961955	 -0.01684
0.140000	 0.883193	 -0.01685
0.150000	 0.916895	 -0.03271
0.160000	 0.890105	 -0.06289
0.170000	 0.746492	 -0.05762
0.180000	 0.593197	 -0.09083
0.190000	 0.659581	 -0.10642
0.200000	 0.692897	 -0.09415
0.210000	 0.711976	 -0.06145
0.220000	 0.721320	 -0.00174
0.230000	 0.790920	 -0.03946
0.240000	 0.697976	 -0.06741
0.250000	 0.634618	 -0.06284
0.260000	 0.623725	 -0.07720
0.270000	 0.668272	 -0.05987
0.280000	 0.673803	 -0.09382
0.290000	 0.623889	 -0.07028
0.300000	 0.628949	 -0.15042
0.310000	 0.628623	 -0.09194
0.320000	 0.587540	 -0.16991
0.330000	 0.635572	 -0.16911
0.340000	 0.667748	 -0.15534
0.350000	 0.705716	 -0.12888
0.360000	 0.728255	 -0.08755
0.370000	 0.717400	 -0.16642
0.380000	 0.725165	 -0.19289
0.390000	 0.716573	 -0.23131
0.400000	 0.735538	 -0.17003
0.410000	 0.737661	 -0.22005
0.420000	 0.706189	 -0.14925
0.430000	 0.700750	 -0.23496
0.440000	 0.672052	 -0.32856
0.450000	 0.651313	 -0.30416
0.460000	 0.651605	 -0.31331
0.470000	 0.650025	 -0.28077
0.480000	 0.626162	 -0.19805
0.490000	 0.637816	 -0.17804
0.500000	 0.644485	 -0.20397
0.510000	 0.633810	 -0.19891
0.520000	 0.623624	 -0.24902
0.530000	 0.644862	 -0.27888
0.540000	 0.612595	 -0.34649
0.550000	 0.594471	 -0.45759
0.560000	 0.621189	 -0.40916
0.570000	 0.637818	 -0.41340
0.580000	 0.646253	 -0.47661
0.590000	 0.627195	 -0.41855
0.600000	 0.642306	 -0.38696


Average of all Threads:

meanx = 0.38538	 meanxsqu = 1.18074	 mthree = -0.38696

