#xpositions	 ypositions
0.52012	 0.65247
0.21398	 0.95792
0.64702	 0.82353
0.60582	 0.58579
0.64728	 0.39201
0.31886	 0.49793
0.49184	 -0.89160
0.14739	 0.35109
0.37676	 -0.85445
0.93885	 0.19806
0.79139	 0.93929
0.92871	 -0.14990
0.72990	 -0.44782
0.89207	 -0.82073
0.72304	 -0.42024
0.50361	 -0.78004
0.43507	 0.76247
0.58925	 0.49747
0.69956	 0.00333
0.56847	 -0.56796
0.66339	 0.16592
0.91816	 0.89495
0.36505	 0.18533
0.27870	 0.64274
0.33021	 0.88743
0.95556	 0.07435
0.31795	 -0.43543
0.86623	 0.14695
0.71461	 -0.99847
0.48556	 0.26023
0.05098	 0.70966
0.34030	 -0.07219
0.51809	 -0.56162
0.56040	 0.76238
0.41310	 -0.13816
0.59072	 -0.91500
0.92195	 -0.03997
0.69028	 -0.38806
0.68112	 -0.33521
0.25026	 -0.60459
0.88262	 -0.10194
0.94228	 -0.63798
0.14365	 0.02152
0.69242	 0.50082
0.79347	 -0.97743
0.92668	 -0.37278
0.77199	 -0.44653
0.88424	 -0.19370
0.80706	 -0.85041
0.50980	 -0.64050
0.69839	 -0.34269
0.51114	 -0.67603
0.21820	 1.02003
0.24371	 0.23709
0.66150	 -0.33878
0.04243	 -0.06692
0.57332	 0.29858
0.75219	 -1.01696
0.52302	 0.87319
0.42101	 -0.53747
0.13842	 -0.39661
0.92565	 0.69997
0.06591	 -0.28624
0.45898	 0.20858
0.75372	 0.62688
0.19477	 0.00136
0.36876	 0.77565
0.63106	 0.50472
0.05791	 0.30768
0.07439	 -0.44232
0.43378	 -0.37240
0.14473	 -0.18909
0.67250	 0.75682
0.39937	 0.68096
0.17157	 -0.47623
0.24926	 -1.03088
0.11746	 -1.01422
0.59229	 -0.50362
0.07172	 0.51878
0.93677	 0.06231
0.76780	 -0.41620
0.67726	 -0.50880
0.55453	 1.01055
0.07915	 -0.18733
0.31545	 0.26996
0.81084	 -0.83960
0.59519	 -0.60830
0.09528	 -0.52566
0.76865	 0.11910
0.79958	 -0.90597
0.15778	 -0.92378
0.65123	 0.35600
0.87227	 0.79213
0.14888	 0.71942
0.15267	 -0.30021
0.08961	 0.09635
0.88229	 0.43677
0.15825	 0.69721
0.88845	 -0.85803
0.13290	 -0.67441
0.30615	 0.42251
0.83272	 -0.82107
0.56941	 0.73202
0.53936	 -1.04921
0.65992	 0.68006
0.93580	 -0.87226
0.75862	 -0.09578
0.56738	 0.00906
0.39122	 -0.20309
0.69430	 -0.57657
0.06732	 0.57931
0.09869	 0.28685
0.81106	 0.08478
0.88275	 0.42402
0.49557	 0.58963
0.25157	 -1.04547
0.36118	 0.25143
0.42927	 -0.94411
0.77285	 -1.04516
0.19994	 -0.27111
0.57361	 0.74352
0.38879	 0.50312
0.60755	 0.35755
0.38193	 0.66705
0.76833	 1.00528
0.61077	 -0.53730
0.71311	 0.83170
0.54542	 -1.04867
0.88650	 0.75269
0.88730	 -0.23456
0.83931	 -0.25197
0.58037	 -0.76552
0.88976	 -0.45951
0.65866	 -0.73787
0.16014	 0.45471
0.86426	 -0.12295
0.31265	 -0.93364
0.80078	 0.13360
0.37246	 -1.02086
0.79294	 -0.72421
0.42719	 0.12589
0.66437	 -0.43039
0.84144	 -0.18841
0.67183	 0.30359
0.13313	 0.62408
0.44972	 -0.48803
0.09547	 -0.76857
0.28519	 0.68123
0.53560	 -0.41904
0.61265	 0.75763
0.23467	 -0.59075
0.82297	 -0.19694
0.86859	 0.77158
0.81276	 0.32734
0.15670	 0.32124
0.88316	 0.25335
0.94599	 -0.86274
0.79261	 -0.32888
0.26726	 -0.49718
0.84108	 0.67294
0.75096	 0.53692
0.72632	 -0.05654
0.21536	 -0.85900
0.78303	 -0.05475
0.72368	 -0.29942
0.26327	 -0.82330
0.19131	 -0.71154
0.35677	 -0.07816
0.13245	 0.07112
0.87398	 -0.56453
0.35786	 -0.88912
0.83472	 0.48326
0.55815	 0.78284
0.10041	 -0.31296
0.83259	 -0.09242
0.10787	 -0.04264
0.71938	 -0.59057
0.77072	 -0.68822
0.28152	 -0.87122
0.49420	 0.11286
0.66579	 -0.67633
0.49001	 1.04684
0.86386	 -0.95356
0.24275	 -0.30433
0.08912	 -0.44746
0.63921	 -0.12616
0.93352	 -0.27215
0.47556	 -0.09324
0.59066	 -0.71571
0.29941	 -0.50743
0.56810	 -0.09480
0.48590	 -0.78093
0.06888	 1.03557
0.44355	 -0.41607
0.50594	 0.94619
0.33749	 0.16925
0.65864	 -0.59862
0.28232	 0.04577
0.93911	 -0.97157
0.31361	 -0.94267
