#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
3.999990	 0.0829	 0.02073	 0.1296	  0	 0
5.999990	 0.3048	 0.05081	 0.3176	  0	 0
7.999990	 0.3741	 0.04676	 0.2923	  0	 0
9.999990	 0.7442	 0.07442	 0.4651	  0	 0
11.999990	 0.7082	 0.05902	 0.3689	  0	 0
13.999990	 0.7808	 0.05577	 0.3486	  0	 0
15.999990	 0.8748	 0.05467	 0.3417	  0	 0
17.999990	 0.9132	 0.05074	 0.3171	  0	 0
19.999990	 0.8259	 0.04129	 0.2581	  0	 0
2.000000	 -0.0225	 -0.01123	 -0.0702	  0	 0
4.000000	 0.0233	 0.00582	 0.0364	  0	 0
6.000000	 -0.0481	 -0.00801	 -0.0501	  0	 0
8.000000	 0.1184	 0.01479	 0.0925	  0	 0
10.000000	 0.2017	 0.02017	 0.1260	  0	 0
12.000000	 0.1582	 0.01318	 0.0824	  0	 0
14.000000	 0.2161	 0.01543	 0.0965	  0	 0
16.000000	 0.2667	 0.01667	 0.1042	  0	 0
18.000000	 0.3856	 0.02142	 0.1339	  0	 0
20.000000	 0.3475	 0.01737	 0.1086	  0	 0
22.000000	 0.2768	 0.01258	 0.0786	  0	 0
24.000000	 0.3243	 0.01351	 0.0844	  0	 0
26.000000	 0.4210	 0.01619	 0.1012	  0	 0
28.000000	 0.4267	 0.01524	 0.0952	  0	 0
30.000000	 0.5397	 0.01799	 0.1124	  0	 0
32.000000	 0.5188	 0.01621	 0.1013	  0	 0
34.000000	 0.6426	 0.01890	 0.1181	  0	 0
36.000000	 0.7690	 0.02136	 0.1335	  0	 0
38.000000	 1.0798	 0.02842	 0.1776	  0	 0
40.000000	 1.0294	 0.02573	 0.1608	  0	 0
42.000000	 1.0392	 0.02474	 0.1546	  0	 0
44.000000	 1.1659	 0.02650	 0.1656	  0	 0
46.000000	 1.2705	 0.02762	 0.1726	  0	 0
48.000000	 1.3118	 0.02733	 0.1708	  0	 0
50.000000	 1.3885	 0.02777	 0.1736	  0	 0
52.000000	 1.4251	 0.02741	 0.1713	  0	 0
54.000000	 1.6435	 0.03044	 0.1902	  0	 0
56.000000	 1.7123	 0.03058	 0.1911	  0	 0
58.000000	 1.8862	 0.03252	 0.2033	  0	 0
60.000000	 1.9852	 0.03309	 0.2068	  0	 0
62.000000	 1.9950	 0.03218	 0.2011	  0	 0
64.000000	 2.0530	 0.03208	 0.2005	  0	 0
66.000000	 2.0327	 0.03080	 0.1925	  0	 0
68.000000	 1.9387	 0.02851	 0.1782	  0	 0
70.000000	 2.0003	 0.02858	 0.1786	  0	 0
72.000000	 2.1684	 0.03012	 0.1882	  0	 0
74.000000	 2.3701	 0.03203	 0.2002	  0	 0
76.000000	 2.4558	 0.03231	 0.2020	  0	 0
78.000000	 2.4543	 0.03146	 0.1967	  0	 0
80.000000	 2.6248	 0.03281	 0.2051	  0	 0
82.000000	 2.5476	 0.03107	 0.1942	  1	 1
84.000000	 2.5095	 0.02988	 0.1867	  2	 2
86.000000	 2.5456	 0.02960	 0.1850	  3	 3
88.000000	 2.7649	 0.03142	 0.1964	  4	 4
90.000000	 2.7585	 0.03065	 0.1916	  5	 5
92.000000	 2.8485	 0.03096	 0.1935	  6	 6
94.000000	 2.8110	 0.02990	 0.1869	  7	 7
96.000000	 2.6844	 0.02796	 0.1748	  8	 8
98.000000	 2.7906	 0.02848	 0.1780	  9	 9
100.000000	 2.9013	 0.02901	 0.1813	  10	 10
102.000000	 2.8642	 0.02808	 0.1755	  11	 11
104.000000	 2.9379	 0.02825	 0.1766	  12	 12
106.000000	 3.1263	 0.02949	 0.1843	  13	 13
108.000000	 3.3224	 0.03076	 0.1923	  14	 14
110.000000	 3.5393	 0.03218	 0.2011	  15	 15
112.000000	 3.6039	 0.03218	 0.2011	  16	 16
114.000000	 3.3785	 0.02964	 0.1852	  17	 17
116.000000	 3.4033	 0.02934	 0.1834	  18	 18
118.000000	 3.4064	 0.02887	 0.1804	  19	 19
120.000000	 3.5716	 0.02976	 0.1860	  20	 20


Average of all Threads:

meanx = 3.57157	 meanspeed = 0.02976	 mu = 0.18602

