#xpositions	 ypositions
0.89415	 0.03074
0.93441	 -0.01743
0.12396	 -0.26687
0.24121	 0.21059
0.01564	 -0.21394
0.36880	 0.22240
0.34759	 -0.02045
0.64463	 -0.05346
0.18290	 -0.02798
0.19464	 0.31479
0.96181	 0.16930
0.31703	 0.21598
0.19454	 -0.25897
0.19315	 -0.16647
0.23467	 -0.20930
0.12690	 -0.20401
0.48587	 -0.13666
0.41725	 -0.24663
0.40729	 0.03683
0.64087	 0.04741
0.22210	 0.17602
0.13593	 -0.02276
0.40094	 -0.16200
0.33527	 0.15805
0.24958	 0.06090
0.15898	 0.04826
0.59323	 0.05956
0.19850	 -0.05693
0.34242	 0.02740
0.23916	 0.10192
0.57780	 -0.00867
0.33983	 0.02387
0.09361	 -0.17962
0.12398	 -0.18310
0.30700	 -0.24017
0.05867	 -0.11443
0.92033	 0.06580
0.13480	 0.03855
0.39141	 0.17116
0.33494	 0.19187
0.99778	 -0.20197
0.47781	 0.14925
0.29625	 -0.16151
0.01537	 -0.19996
0.12410	 -0.32356
0.99618	 -0.01912
0.91343	 -0.02708
0.20479	 0.25674
0.26259	 0.13042
0.30687	 0.00826
0.04603	 -0.21498
0.34241	 0.08870
0.16190	 0.12643
0.05145	 0.19142
0.22332	 0.18641
0.01531	 -0.24924
0.39239	 0.23471
0.03825	 0.23510
0.25813	 -0.26484
0.00475	 0.13927
0.23712	 -0.06168
0.18244	 0.01362
0.70754	 -0.04787
0.37205	 0.14567
0.36801	 0.27955
0.43817	 -0.10528
0.04708	 -0.09689
0.28174	 0.10494
0.42490	 0.07611
0.10357	 -0.22722
0.60673	 0.07981
0.08057	 0.30194
0.43635	 0.14348
0.24051	 0.11214
0.10263	 -0.19176
0.25657	 -0.00418
0.05509	 -0.05884
0.90464	 0.13080
0.07298	 0.00919
0.03117	 -0.23095
0.05310	 0.02187
0.18227	 -0.22590
0.83623	 0.05078
0.38498	 -0.07359
0.28840	 -0.22413
0.33338	 -0.08399
0.98417	 0.07680
0.38469	 -0.24793
0.32362	 0.08605
0.38451	 -0.07984
0.67272	 0.06571
0.10423	 -0.15203
0.08063	 0.01414
0.94686	 -0.14335
0.22416	 0.18555
0.55793	 -0.07123
0.30779	 0.12324
0.25731	 -0.10798
0.97626	 -0.07483
0.20649	 -0.13442
0.23155	 -0.11849
0.27971	 -0.27365
0.57110	 0.03222
0.04667	 0.19784
0.20243	 0.31655
0.26403	 0.04318
0.12523	 0.07350
0.57095	 0.08712
0.95269	 0.12674
0.15669	 0.24348
0.03912	 -0.28010
0.50158	 -0.08286
0.15113	 -0.10777
0.10971	 0.28444
0.21898	 0.12260
0.37631	 0.03183
0.35550	 0.01291
0.15662	 0.18219
0.19846	 0.07576
0.47388	 -0.07815
0.34469	 -0.14706
0.14329	 -0.03677
0.54948	 -0.10931
0.41326	 0.12608
0.40975	 0.24136
0.32889	 -0.18292
0.19610	 -0.33439
0.11240	 0.33315
0.97400	 0.14055
0.91582	 0.07213
0.49015	 -0.00619
0.89802	 0.07081
0.25086	 0.31682
0.87930	 0.11916
0.33504	 -0.27428
0.00433	 -0.24326
0.04586	 -0.04595
0.78352	 -0.04094
0.68729	 -0.00646
0.86521	 -0.07760
0.04090	 0.01401
0.02772	 0.05963
0.25047	 0.18417
0.95039	 0.13342
0.45967	 0.00795
0.48254	 0.08261
0.33107	 -0.22136
0.16950	 0.30890
0.66196	 0.00800
0.52003	 0.05971
0.83460	 -0.05159
0.28849	 0.32662
0.47170	 0.13667
0.27894	 -0.14128
0.18232	 0.01252
0.33980	 0.06834
0.25346	 0.24953
0.29489	 -0.28783
0.16180	 -0.10922
0.98685	 0.06686
0.09199	 -0.20389
0.68588	 0.03368
0.59989	 0.00207
0.08646	 0.12262
0.40192	 0.12153
0.05514	 -0.04084
0.20129	 0.13802
0.48788	 -0.09628
0.42227	 -0.01505
0.38852	 0.02134
0.91799	 -0.03309
0.95955	 0.03108
0.75281	 -0.00857
0.45113	 -0.15721
0.84328	 -0.07777
0.33164	 -0.12082
0.05063	 -0.01505
0.35864	 0.20334
0.89806	 0.11996
0.70473	 0.04093
0.33708	 -0.17908
0.36080	 -0.29207
0.43652	 -0.02124
0.08316	 -0.01419
0.44031	 -0.00887
0.88646	 0.00215
0.15227	 0.07215
0.27207	 0.17389
0.33894	 -0.03518
0.27911	 0.12276
0.45780	 0.10785
0.01861	 0.08628
0.58591	 0.04537
0.23751	 0.10948
0.08823	 -0.24345
0.11116	 -0.29626
0.25693	 -0.32574
0.18648	 0.21391
0.06912	 0.08499
0.50616	 -0.06960
