#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.002000	 -0.7710	 -385.51091	 0.3855	  0	 0
0.003000	 -1.0595	 -353.18239	 0.3532	  0	 0
0.004000	 -1.3546	 -338.66368	 0.3387	  0	 0
0.005000	 -1.6666	 -333.32892	 0.3333	  0	 0
0.006000	 -1.9758	 -329.30730	 0.3293	  0	 0
0.007000	 -2.2865	 -326.65079	 0.3267	  0	 0
0.008000	 -2.6155	 -326.94550	 0.3269	  0	 0
0.009000	 -2.9422	 -326.90753	 0.3269	  0	 0
0.010000	 -3.2827	 -328.26800	 0.3283	  0	 0
0.001000	 -0.5179	 -517.94115	 0.5179	  0	 0
0.002000	 -0.8624	 -431.17699	 0.4312	  0	 0
0.003000	 -1.2220	 -407.33027	 0.4073	  0	 0
0.004000	 -1.5579	 -389.48161	 0.3895	  0	 0
0.005000	 -1.9001	 -380.01792	 0.3800	  0	 0
0.006000	 -2.2544	 -375.72791	 0.3757	  0	 0
0.007000	 -2.5995	 -371.36412	 0.3714	  0	 0
0.008000	 -2.9140	 -364.24907	 0.3642	  0	 0
0.009000	 -3.2438	 -360.41751	 0.3604	  0	 0
0.010000	 -3.5677	 -356.77334	 0.3568	  0	 0
0.011000	 -3.8975	 -354.32241	 0.3543	  0	 0
0.012000	 -4.2436	 -353.63177	 0.3536	  0	 0
0.013000	 -4.5858	 -352.75105	 0.3528	  0	 0
0.014000	 -4.9398	 -352.84162	 0.3528	  0	 0
0.015000	 -5.2896	 -352.64153	 0.3526	  0	 0
0.016000	 -5.6408	 -352.54956	 0.3525	  0	 0
0.017000	 -5.9895	 -352.32407	 0.3523	  0	 0
0.018000	 -6.3381	 -352.11408	 0.3521	  0	 0
0.019000	 -6.6627	 -350.67018	 0.3507	  0	 0
0.020000	 -7.0099	 -350.49601	 0.3505	  0	 0
0.021000	 -7.3556	 -350.26809	 0.3503	  0	 0
0.022000	 -7.6964	 -349.83785	 0.3498	  0	 0
0.023000	 -8.0186	 -348.63536	 0.3486	  0	 0
0.024000	 -8.3151	 -346.46365	 0.3465	  0	 0
0.025000	 -8.6319	 -345.27511	 0.3453	  0	 0
0.026000	 -8.9715	 -345.05644	 0.3451	  0	 0
0.027000	 -9.3094	 -344.79327	 0.3448	  0	 0
0.028000	 -9.6258	 -343.77935	 0.3438	  0	 0
0.029000	 -9.9380	 -342.68974	 0.3427	  0	 0
0.030000	 -10.2440	 -341.46726	 0.3415	  0	 0
0.031000	 -10.5610	 -340.67647	 0.3407	  0	 0
0.032000	 -10.9125	 -341.01638	 0.3410	  0	 0
0.033000	 -11.2537	 -341.02079	 0.3410	  0	 0
0.034000	 -11.6135	 -341.57424	 0.3416	  0	 0
0.035000	 -11.9654	 -341.86976	 0.3419	  0	 0
0.036000	 -12.3073	 -341.86912	 0.3419	  0	 0
0.037000	 -12.6647	 -342.28910	 0.3423	  0	 0
0.038000	 -13.0103	 -342.37519	 0.3424	  0	 0
0.039000	 -13.3526	 -342.37494	 0.3424	  0	 0
0.040000	 -13.7178	 -342.94583	 0.3429	  0	 0
0.041000	 -14.0595	 -342.91448	 0.3429	  1	 1
0.042000	 -14.4116	 -343.13424	 0.3431	  2	 2
0.043000	 -14.7473	 -342.96119	 0.3430	  3	 3
0.044000	 -15.0638	 -342.35896	 0.3424	  4	 4
0.045000	 -15.3652	 -341.44796	 0.3414	  5	 5
0.046000	 -15.6531	 -340.28573	 0.3403	  6	 6
0.047000	 -15.9212	 -338.74948	 0.3387	  7	 7
0.048000	 -16.1865	 -337.21968	 0.3372	  8	 8
0.049000	 -16.4709	 -336.14163	 0.3361	  9	 9
0.050000	 -16.7746	 -335.49254	 0.3355	  10	 10
0.051000	 -17.0796	 -334.89498	 0.3349	  11	 11
0.052000	 -17.3706	 -334.04933	 0.3340	  12	 12
0.053000	 -17.6578	 -333.16621	 0.3332	  13	 13
0.054000	 -17.9401	 -332.22463	 0.3322	  14	 14
0.055000	 -18.2294	 -331.44358	 0.3314	  15	 15
0.056000	 -18.5331	 -330.94835	 0.3309	  16	 16
0.057000	 -18.8266	 -330.29035	 0.3303	  17	 17
0.058000	 -19.1055	 -329.40541	 0.3294	  18	 18
0.059000	 -19.3744	 -328.38034	 0.3284	  19	 19
0.060000	 -19.6537	 -327.56249	 0.3276	  20	 20


Average of all Threads:

meanx = -19.65375	 meanspeed = -327.56249	 mu = 0.32756

