#xpositions	 ypositions
0.05014	 0.35247
0.05207	 -0.18175
0.05120	 -0.76988
0.05126	 -0.80671
0.05286	 0.72561
0.00333	 -0.02028
0.05016	 0.62527
0.05153	 0.13055
0.04435	 0.07676
0.05656	 0.35068
0.42488	 -0.02875
0.05197	 -0.55455
0.05311	 0.76768
0.08538	 -0.02768
0.05125	 -0.86514
0.05145	 0.82689
0.05070	 0.58514
0.05545	 0.66332
0.05134	 0.82991
0.05059	 0.14866
0.05600	 -0.40479
0.06089	 -0.74107
0.05077	 0.45384
0.05099	 0.71516
0.05065	 -0.43413
0.05036	 0.22025
0.05260	 0.12523
0.29244	 -0.05180
0.05045	 -0.27837
0.05266	 0.75178
0.79828	 0.05859
0.01656	 -0.00310
0.46111	 -0.01704
0.05218	 -0.43783
0.76185	 -0.02811
0.05125	 -0.77741
0.05302	 -0.69279
0.05584	 -0.84607
0.05090	 0.51176
0.05136	 0.31381
0.38271	 0.01564
0.05710	 -0.04486
0.18009	 -0.06947
0.05090	 -0.39744
0.05005	 -0.57710
0.05231	 0.38467
0.05376	 -0.31410
0.63266	 -0.00265
0.05116	 -0.80216
0.72331	 -0.04895
0.64616	 0.06235
0.05303	 -0.71754
0.05072	 0.62437
0.05010	 0.17037
0.05272	 0.19120
0.40251	 0.00555
0.05376	 0.82213
0.05080	 -0.46281
0.05064	 0.30454
0.05021	 0.74499
0.05091	 0.25416
0.05090	 -0.38925
0.05108	 0.54214
0.40224	 0.03140
0.05032	 0.23863
0.05047	 -0.44021
0.05036	 -0.32741
0.05234	 -0.40867
0.05066	 0.86340
0.05001	 0.41307
0.05027	 0.39455
0.05417	 -0.78194
0.05122	 0.15556
0.05533	 0.24713
0.05114	 0.41324
0.05064	 -0.60891
0.28542	 0.06669
0.30144	 -0.04773
0.05012	 0.51500
0.43042	 -0.00594
0.05509	 -0.16943
0.81119	 0.02040
0.05061	 -0.14302
0.05011	 -0.58717
0.05222	 0.23893
0.86025	 0.00976
0.05040	 0.85822
0.38728	 0.01215
0.36805	 -0.04736
0.05026	 -0.33314
0.05294	 -0.38434
0.61236	 0.03119
0.05478	 -0.42888
0.99292	 0.03213
0.05342	 -0.69979
0.01655	 0.03789
0.05048	 -0.45651
0.05136	 -0.26362
0.48746	 -0.02222
0.75670	 -0.03591
0.05248	 -0.63304
0.05033	 0.58378
0.05434	 0.55368
0.05058	 0.37154
0.05029	 0.44271
0.05080	 -0.48726
0.05043	 -0.52994
0.05194	 -0.13678
0.05121	 -0.36658
0.05222	 -0.13710
0.05466	 -0.66796
0.55687	 -0.11173
0.05145	 -0.54213
0.05043	 -0.61631
0.81995	 0.02496
0.05095	 0.46903
0.07197	 -0.06312
0.57209	 -0.00903
0.05361	 0.48916
0.05184	 -0.41963
0.05142	 0.18503
0.62853	 0.03140
0.05017	 0.16733
0.05342	 0.84410
0.05030	 0.20009
0.48501	 0.09306
0.05169	 0.61012
0.92708	 0.01649
0.05049	 -0.17133
0.05332	 0.20656
0.05080	 0.57689
0.07783	 0.08792
0.05908	 0.83320
0.05160	 -0.24425
0.92859	 -0.04321
0.70286	 0.08766
0.05206	 0.33757
0.05078	 0.75065
0.05129	 -0.22561
0.05148	 -0.43267
0.05049	 0.15951
0.05361	 -0.47795
0.05043	 -0.47927
0.67227	 0.02613
0.05127	 -0.22406
0.65889	 -0.04931
0.05520	 -0.35216
0.05435	 -0.50540
0.05328	 -0.66709
0.05400	 -0.82839
0.05221	 0.63020
0.05399	 -0.10327
0.05428	 0.58754
0.90898	 0.05131
0.05254	 -0.24396
0.52868	 -0.02298
0.05112	 -0.42982
0.05183	 -0.63697
0.05005	 0.59969
0.62635	 0.07031
0.05389	 0.60747
0.06417	 -0.03668
0.05145	 -0.17813
0.05302	 -0.17649
0.66709	 -0.01542
0.05452	 0.64987
0.51507	 0.02641
0.05064	 0.10138
0.68020	 0.05537
0.62129	 0.01881
0.05145	 -0.53183
0.05621	 -0.03796
0.05152	 0.33158
0.89249	 -0.01400
0.05035	 0.08985
0.05059	 -0.22557
0.04943	 -0.08965
0.72900	 0.06760
0.05284	 -0.78163
0.05344	 0.55991
0.45360	 -0.06725
0.05042	 0.20728
0.20579	 -0.00426
0.05236	 -0.86482
0.05198	 0.32668
0.92829	 0.00378
0.05322	 0.62852
0.05124	 0.27891
0.05121	 0.55801
0.05379	 -0.72364
0.80353	 -0.05399
0.05145	 -0.57714
0.05206	 0.80385
0.05016	 0.65872
0.05105	 -0.49938
0.59444	 0.01055
0.16906	 0.01550
0.05115	 -0.22060
0.05492	 -0.34633
0.05902	 -0.22894
