#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0196	 0.98138	 0.0261	 0.64301	 0	 0
0.019998	 0.0252	 0.62935	 0.0475	 0.58577	 0	 0
0.029997	 0.0391	 0.65115	 0.0785	 0.64150	 0	 0
0.039998	 0.0184	 0.23032	 0.0927	 0.57754	 0	 0
0.049998	 0.0369	 0.36938	 0.1160	 0.57343	 0	 0
0.059998	 0.0348	 0.28960	 0.1377	 0.56890	 0	 0
0.069998	 0.0687	 0.49090	 0.1488	 0.51472	 0	 0
0.079998	 0.0980	 0.61283	 0.1740	 0.51363	 0	 0
0.089998	 0.0911	 0.50595	 0.1966	 0.52300	 0	 0
0.099998	 0.1154	 0.57686	 0.2174	 0.51036	 0	 0
0.109998	 0.1224	 0.55649	 0.2410	 0.51370	 0	 0
0.119998	 0.1332	 0.55504	 0.2676	 0.52045	 0	 0
0.129998	 0.1546	 0.59454	 0.2851	 0.50233	 0	 0
0.139998	 0.1353	 0.48306	 0.2971	 0.49794	 0	 0
0.149997	 0.1499	 0.49974	 0.3225	 0.50009	 0	 0
0.159997	 0.1931	 0.60360	 0.3797	 0.53495	 0	 0
0.169997	 0.1818	 0.53480	 0.3692	 0.49428	 0	 0
0.179997	 0.1738	 0.48289	 0.3818	 0.48831	 0	 0
0.189997	 0.1990	 0.52359	 0.4187	 0.49882	 0	 0
0.199997	 0.1826	 0.45646	 0.4478	 0.51812	 0	 0
0.209997	 0.2004	 0.47724	 0.4862	 0.53094	 0	 0
0.219997	 0.1915	 0.43513	 0.4875	 0.51229	 0	 0
0.229997	 0.2129	 0.46275	 0.5255	 0.52190	 0	 0
0.239997	 0.2280	 0.47493	 0.5666	 0.53611	 0	 0
0.249997	 0.2337	 0.46735	 0.5931	 0.53854	 0	 0
0.259997	 0.2425	 0.46640	 0.6146	 0.53440	 0	 0
0.269997	 0.2381	 0.44095	 0.6428	 0.54271	 0	 0
0.279997	 0.2524	 0.45078	 0.6443	 0.51834	 0	 0
0.289997	 0.2703	 0.46599	 0.6542	 0.50101	 0	 0
0.299997	 0.2829	 0.47144	 0.6722	 0.49353	 0	 0
0.010000	 0.0185	 0.92556	 0.1253	 3.12372	 0	 0
0.020000	 0.0388	 0.97019	 0.1338	 1.65363	 0	 0
0.030000	 0.0388	 0.64740	 0.1407	 1.15974	 0	 0
0.040000	 0.0536	 0.67042	 0.1521	 0.93295	 0	 0
0.050000	 0.0444	 0.44418	 0.1711	 0.84548	 0	 0
0.060000	 0.0681	 0.56730	 0.2031	 0.82701	 0	 0
0.070000	 0.0567	 0.40467	 0.2106	 0.74075	 0	 0
0.080000	 0.0802	 0.50153	 0.2180	 0.66127	 0	 0
0.090000	 0.1020	 0.56643	 0.2293	 0.60798	 0	 0
0.100000	 0.1108	 0.55376	 0.2538	 0.60391	 0	 0
0.110000	 0.1256	 0.57096	 0.2995	 0.64489	 0	 0
0.120000	 0.1202	 0.50063	 0.3026	 0.60033	 0	 0
0.130000	 0.1269	 0.48819	 0.3012	 0.54824	 0	 0
0.140000	 0.1196	 0.42702	 0.3124	 0.53234	 0	 0
0.150000	 0.1108	 0.36931	 0.3321	 0.53303	 0	 0
0.160000	 0.1149	 0.35918	 0.3602	 0.54213	 0	 0
0.170000	 0.1172	 0.34472	 0.3738	 0.52950	 0	 0
0.180000	 0.1210	 0.33619	 0.4040	 0.54072	 0	 0
0.190000	 0.1148	 0.30208	 0.4257	 0.54284	 0	 0
0.200000	 0.1498	 0.37462	 0.4568	 0.54293	 0	 0
0.210000	 0.1478	 0.35195	 0.5098	 0.58094	 1	 1
0.220000	 0.1494	 0.33952	 0.5176	 0.56277	 2	 2
0.230000	 0.1820	 0.39563	 0.5689	 0.58242	 3	 3
0.240000	 0.1845	 0.38436	 0.5498	 0.53724	 4	 4
0.250000	 0.1804	 0.36072	 0.5372	 0.50471	 5	 5
0.260000	 0.1931	 0.37143	 0.5345	 0.47808	 6	 6
0.270000	 0.2123	 0.39314	 0.5638	 0.48032	 7	 7
0.280000	 0.2141	 0.38240	 0.5571	 0.45646	 8	 8
0.290000	 0.2057	 0.35461	 0.5725	 0.45710	 9	 9
0.300000	 0.2231	 0.37187	 0.5903	 0.45046	 10	 10
0.310000	 0.2411	 0.38879	 0.6198	 0.45299	 11	 11
0.320000	 0.2373	 0.37074	 0.6111	 0.43346	 12	 12
0.330000	 0.2391	 0.36226	 0.6085	 0.41769	 13	 13
0.340000	 0.2631	 0.38695	 0.6731	 0.44402	 14	 14
0.350000	 0.2767	 0.39529	 0.7355	 0.47069	 15	 15
0.360000	 0.2908	 0.40390	 0.7579	 0.46762	 16	 16
0.370000	 0.2871	 0.38791	 0.7931	 0.48019	 17	 17
0.380000	 0.3067	 0.40349	 0.7994	 0.46402	 18	 18
0.390000	 0.3201	 0.41037	 0.7889	 0.44002	 19	 19
0.400000	 0.3076	 0.38455	 0.7867	 0.43255	 20	 20


Average of all Threads:

msd = 0.69209	 meanspd = 0.76910	 mu = 0.38455	 deff = 0.43255

