#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
3.999990	 0.2686	 0.06714	 0.4197	  0	 0
5.999990	 0.2534	 0.04223	 0.2640	  0	 0
7.999990	 0.2710	 0.03387	 0.2117	  0	 0
9.999990	 0.5903	 0.05903	 0.3690	  0	 0
11.999990	 0.7662	 0.06385	 0.3991	  0	 0
13.999990	 0.9337	 0.06669	 0.4168	  0	 0
15.999990	 1.2406	 0.07754	 0.4846	  0	 0
17.999990	 1.3959	 0.07755	 0.4847	  0	 0
19.999990	 1.8345	 0.09173	 0.5733	  0	 0
2.000000	 0.0849	 0.04243	 0.2652	  0	 0
4.000000	 0.0802	 0.02005	 0.1253	  0	 0
6.000000	 0.0869	 0.01448	 0.0905	  0	 0
8.000000	 0.0224	 0.00280	 0.0175	  0	 0
10.000000	 0.1446	 0.01446	 0.0904	  0	 0
12.000000	 0.3761	 0.03134	 0.1959	  0	 0
14.000000	 0.5680	 0.04057	 0.2536	  0	 0
16.000000	 0.7424	 0.04640	 0.2900	  0	 0
18.000000	 0.9552	 0.05307	 0.3317	  0	 0
20.000000	 1.2841	 0.06420	 0.4013	  0	 0
22.000000	 1.4057	 0.06390	 0.3994	  0	 0
24.000000	 1.6381	 0.06825	 0.4266	  0	 0
26.000000	 1.8038	 0.06938	 0.4336	  0	 0
28.000000	 2.0198	 0.07213	 0.4508	  0	 0
30.000000	 2.1907	 0.07302	 0.4564	  0	 0
32.000000	 2.2922	 0.07163	 0.4477	  0	 0
34.000000	 2.3021	 0.06771	 0.4232	  0	 0
36.000000	 2.2296	 0.06193	 0.3871	  0	 0
38.000000	 2.1059	 0.05542	 0.3464	  0	 0
40.000000	 2.3085	 0.05771	 0.3607	  0	 0
42.000000	 2.3864	 0.05682	 0.3551	  0	 0
44.000000	 2.6474	 0.06017	 0.3760	  0	 0
46.000000	 2.7074	 0.05886	 0.3679	  0	 0
48.000000	 2.8091	 0.05852	 0.3658	  0	 0
50.000000	 3.0436	 0.06087	 0.3804	  0	 0
52.000000	 3.1590	 0.06075	 0.3797	  0	 0
54.000000	 3.0922	 0.05726	 0.3579	  0	 0
56.000000	 3.2432	 0.05791	 0.3620	  0	 0
58.000000	 3.4413	 0.05933	 0.3708	  0	 0
60.000000	 3.5019	 0.05837	 0.3648	  0	 0
62.000000	 3.5218	 0.05680	 0.3550	  0	 0
64.000000	 3.7121	 0.05800	 0.3625	  0	 0
66.000000	 3.9193	 0.05938	 0.3711	  0	 0
68.000000	 4.1893	 0.06161	 0.3850	  0	 0
70.000000	 4.3797	 0.06257	 0.3910	  0	 0
72.000000	 4.3323	 0.06017	 0.3761	  0	 0
74.000000	 4.5249	 0.06115	 0.3822	  0	 0
76.000000	 4.6995	 0.06184	 0.3865	  0	 0
78.000000	 4.6917	 0.06015	 0.3759	  0	 0
80.000000	 4.8207	 0.06026	 0.3766	  0	 0
82.000000	 4.8566	 0.05923	 0.3702	  1	 1
84.000000	 4.9516	 0.05895	 0.3684	  2	 2
86.000000	 4.9468	 0.05752	 0.3595	  3	 3
88.000000	 5.2959	 0.06018	 0.3761	  4	 4
90.000000	 5.6061	 0.06229	 0.3893	  5	 5
92.000000	 5.7803	 0.06283	 0.3927	  6	 6
94.000000	 6.0360	 0.06421	 0.4013	  7	 7
96.000000	 6.1227	 0.06378	 0.3986	  8	 8
98.000000	 5.9143	 0.06035	 0.3772	  9	 9
100.000000	 5.9728	 0.05973	 0.3733	  10	 10
102.000000	 5.8752	 0.05760	 0.3600	  11	 11
104.000000	 6.0825	 0.05849	 0.3655	  12	 12
106.000000	 6.1889	 0.05839	 0.3649	  13	 13
108.000000	 6.4794	 0.05999	 0.3750	  14	 14
110.000000	 6.4634	 0.05876	 0.3672	  15	 15
112.000000	 6.7432	 0.06021	 0.3763	  16	 16
114.000000	 6.9478	 0.06095	 0.3809	  17	 17
116.000000	 6.9935	 0.06029	 0.3768	  18	 18
118.000000	 7.0811	 0.06001	 0.3751	  19	 19
120.000000	 7.2487	 0.06041	 0.3775	  20	 20


Average of all Threads:

meanx = 7.24871	 meanspeed = 0.06041	 mu = 0.37754

