#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.447883	 0.00060
0.019998	 0.180879	 0.00415
0.029997	 0.612745	 0.00549
0.039998	 0.917455	 0.00709
0.049998	 0.897667	 0.00796
0.059998	 0.662581	 0.01833
0.069998	 0.801845	 0.02171
0.079998	 1.014751	 0.03040
0.089998	 1.006250	 0.04030
0.099998	 1.185942	 0.03572
0.010000	 5.325391	 0.00960
0.020000	 4.183293	 0.02863
0.030000	 3.047089	 0.04513
0.040000	 2.835071	 0.06454
0.050000	 2.624159	 0.05633
0.060000	 1.976315	 0.05809
0.070000	 1.981356	 0.06814
0.080000	 1.838005	 0.09168
0.090000	 1.672078	 0.11030
0.100000	 1.729746	 0.13081
0.110000	 1.739894	 0.13061
0.120000	 1.528601	 0.13986
0.130000	 1.562646	 0.16310
0.140000	 1.446704	 0.13115
0.150000	 1.429158	 0.14918
0.160000	 1.351067	 0.17967
0.170000	 1.274564	 0.21389
0.180000	 1.158454	 0.26823
0.190000	 1.190575	 0.30642
0.200000	 1.217586	 0.32126
0.210000	 1.317649	 0.37782
0.220000	 1.174082	 0.30493
0.230000	 1.083741	 0.26480
0.240000	 1.047709	 0.29724
0.250000	 1.025924	 0.24156
0.260000	 1.084538	 0.24110
0.270000	 1.030990	 0.24190
0.280000	 1.006696	 0.25128
0.290000	 0.993509	 0.25669
0.300000	 0.979846	 0.25129
0.310000	 0.986236	 0.24584
0.320000	 0.961164	 0.33116
0.330000	 0.989276	 0.31376
0.340000	 0.958364	 0.29373
0.350000	 0.968845	 0.28490
0.360000	 0.905167	 0.28828
0.370000	 0.915935	 0.36491
0.380000	 0.896809	 0.46226
0.390000	 0.936569	 0.42100
0.400000	 0.852329	 0.48881
0.410000	 0.857955	 0.44232
0.420000	 0.826960	 0.43220
0.430000	 0.821430	 0.35699
0.440000	 0.804139	 0.35306
0.450000	 0.785647	 0.32470
0.460000	 0.777956	 0.38322
0.470000	 0.819475	 0.32908
0.480000	 0.854854	 0.32796
0.490000	 0.871642	 0.36194
0.500000	 0.871786	 0.40495
0.510000	 0.885675	 0.36138
0.520000	 0.851365	 0.42550
0.530000	 0.868012	 0.39690
0.540000	 0.897665	 0.39756
0.550000	 0.903205	 0.39151
0.560000	 0.908994	 0.37707
0.570000	 0.892380	 0.46790
0.580000	 0.925442	 0.43853
0.590000	 0.908452	 0.49085
0.600000	 0.934760	 0.48906


Average of all Threads:

meanx = 0.56086	 meanxsqu = 1.34927	 mthree = 0.48906

