#xpositions	 ypositions
0.14738	 -0.72697
0.35674	 0.59474
0.60616	 -0.29378
0.06485	 -0.79487
0.05403	 0.29395
0.26196	 0.50017
0.70776	 -0.01535
0.15051	 -0.75435
0.07862	 -0.41744
0.52563	 -0.31824
0.16354	 0.30717
0.19578	 -0.62887
0.69224	 -0.04421
0.13062	 0.54681
0.49727	 0.34355
0.99292	 -0.01952
0.44232	 -0.43828
0.08076	 0.71176
0.06583	 -0.57230
0.31801	 -0.49252
0.52200	 0.02947
0.90278	 0.09210
0.71425	 -0.09791
0.52010	 0.40856
0.11581	 0.54542
0.17103	 -0.21902
0.22096	 -0.43438
0.07306	 -0.14727
0.10831	 -0.49297
0.23068	 0.44768
0.17471	 0.74094
0.14513	 0.03913
0.59447	 -0.31288
0.50140	 0.34148
0.29613	 -0.36992
0.56667	 0.29407
0.23978	 0.26917
0.31941	 0.12352
0.70090	 -0.28768
0.37229	 -0.55908
0.13960	 0.49344
0.43919	 -0.39231
0.55489	 0.31150
0.59330	 -0.14303
0.21664	 0.10500
0.86131	 0.03668
0.17378	 -0.01279
0.24586	 0.51850
0.68108	 -0.10781
0.78952	 0.20876
0.73771	 0.08050
0.90823	 0.09230
0.27433	 -0.59362
0.10209	 0.62984
0.53341	 -0.44181
0.27594	 -0.28121
0.31134	 0.15862
0.34944	 -0.21016
0.25994	 0.67874
0.13837	 -0.16890
0.13736	 0.32880
0.81640	 0.09100
0.71198	 -0.14762
0.41141	 0.51929
0.46805	 -0.03946
0.77273	 -0.18811
0.05236	 -0.61933
0.47959	 0.33861
0.42194	 -0.46798
0.25791	 0.38362
0.59592	 0.35993
0.13301	 -0.36850
0.50601	 -0.38002
0.37136	 -0.47383
0.64187	 0.13502
0.24954	 -0.00367
0.05447	 -0.11181
0.56102	 0.10200
0.67806	 0.19337
0.12694	 0.49077
0.39304	 0.55420
0.46884	 -0.31958
0.24896	 -0.04234
0.11519	 0.07482
0.95491	 0.01803
0.31923	 0.13226
0.42305	 -0.19412
0.51526	 -0.42384
0.57874	 -0.02725
0.29685	 0.37355
0.47908	 0.02608
0.48160	 0.44173
0.20017	 0.40104
0.45504	 -0.31969
0.92015	 -0.00938
0.45659	 -0.12524
0.63951	 0.27254
0.28583	 -0.59472
0.40728	 -0.53615
0.11444	 0.14009
0.18176	 0.44092
0.55178	 -0.31443
0.77158	 -0.12488
0.88219	 0.09095
0.35765	 -0.57701
0.61042	 -0.10881
0.48003	 -0.32421
0.18638	 0.40594
0.31583	 0.30974
0.23568	 -0.55348
0.26968	 0.14017
0.40430	 -0.20446
0.55448	 -0.23756
0.27282	 -0.30463
0.32227	 0.53200
0.05483	 0.38098
0.19630	 -0.48728
0.76043	 0.03951
0.50732	 0.19566
0.18131	 0.52844
0.94605	 0.01935
0.31455	 0.48417
0.50073	 -0.35469
0.15072	 -0.33233
0.31508	 0.18740
0.17843	 -0.23710
0.81703	 -0.04383
0.67457	 -0.01557
0.24147	 0.02243
0.06224	 0.31242
0.62418	 0.17349
0.36744	 0.08498
0.11726	 -0.07210
0.48908	 -0.28252
0.51418	 0.28211
0.88259	 0.10238
0.07035	 -0.59237
0.40792	 0.36655
0.05724	 -0.26721
0.54039	 -0.11350
0.11918	 -0.37941
0.13110	 -0.62514
0.54200	 -0.37604
0.71270	 0.19895
0.21942	 0.40998
0.79030	 0.10213
0.61877	 0.10756
0.35313	 0.09609
0.74672	 -0.12389
0.82823	 -0.03850
0.15831	 0.65027
0.72536	 -0.23665
0.61536	 -0.31907
0.59848	 -0.15190
0.75308	 0.23258
0.61147	 -0.06484
0.26626	 0.48679
0.46986	 -0.48684
0.75563	 -0.22105
0.49974	 0.02820
0.27312	 -0.33834
0.37476	 -0.33090
0.10218	 0.17266
0.33670	 0.24948
0.12952	 0.37025
0.15089	 -0.40598
0.57795	 -0.03819
0.27661	 0.45851
0.60199	 0.11901
0.17894	 0.30995
0.62554	 -0.17211
0.42440	 -0.47858
0.10359	 -0.35248
0.33168	 -0.18668
0.84687	 0.09425
0.16514	 0.66680
0.61644	 0.24002
0.92634	 0.07903
0.79930	 -0.08964
0.11734	 -0.74398
0.24316	 0.29838
0.70141	 0.08819
0.47584	 0.45156
0.87844	 0.01165
0.15362	 0.38888
0.15694	 0.04022
0.64233	 -0.26586
0.03494	 -0.03968
0.47190	 -0.40190
0.53855	 0.07330
0.30486	 0.44587
0.86446	 -0.01616
0.72625	 -0.06893
0.28273	 0.32852
0.34849	 -0.40688
0.51064	 0.07251
0.59189	 0.14591
0.12812	 0.22881
0.62589	 -0.08456
0.72370	 0.08498
