#xpositions	 ypositions
0.22672	 0.09973
0.06401	 0.04777
0.49063	 -0.01586
0.42492	 -0.25087
0.62127	 0.00421
0.10348	 -0.07058
0.43769	 -0.16217
0.30983	 0.25365
0.33234	 -0.16169
0.28013	 -0.04976
0.30859	 0.11808
0.39541	 0.18709
0.04767	 0.18597
0.28226	 -0.21600
0.39363	 -0.19683
0.97771	 0.00594
0.56838	 0.07199
0.77506	 -0.04599
0.26641	 -0.20925
0.23595	 0.18919
0.50267	 0.09253
0.64766	 0.02094
0.33737	 -0.11599
0.27908	 0.17631
0.13105	 0.34292
0.36369	 0.28229
0.97957	 -0.15956
0.91707	 -0.07220
0.03917	 -0.20811
0.40586	 -0.08579
0.17940	 0.28144
0.27999	 -0.09000
0.16250	 -0.16894
0.20738	 0.11868
0.56656	 -0.03218
0.31455	 -0.25892
0.52148	 -0.10123
0.14715	 0.16753
0.63855	 -0.01027
0.86877	 0.11220
0.19829	 -0.24138
0.31883	 0.31457
0.05873	 -0.12295
0.55160	 -0.03557
0.98519	 0.00774
0.53417	 -0.11934
0.81845	 0.04221
0.79421	 -0.05934
0.63734	 -0.01820
0.14848	 -0.19268
0.18763	 0.05485
0.92892	 -0.17146
0.74963	 0.05679
0.42661	 0.18792
0.27196	 0.33856
0.19313	 0.31384
0.40246	 0.19583
0.91628	 -0.01562
0.14095	 0.11520
0.17599	 -0.09525
0.08840	 -0.21008
0.88417	 -0.02211
0.45428	 -0.04496
0.45545	 0.11801
0.15950	 -0.07798
0.06860	 0.09504
0.21391	 0.23865
0.37820	 -0.28580
0.13562	 -0.13699
0.50061	 -0.12953
0.68344	 0.01761
0.88838	 0.13858
0.83068	 0.04233
0.24639	 0.14967
0.16315	 0.01465
0.50773	 0.01843
0.26595	 -0.13743
0.13632	 0.29839
0.45668	 -0.08662
0.14881	 -0.31723
0.12168	 -0.24337
0.27925	 -0.28995
0.04202	 0.02201
0.23769	 0.09627
0.13581	 -0.06747
0.18392	 -0.03095
0.80011	 -0.06438
0.23554	 -0.32951
0.75545	 0.04765
0.12291	 0.16213
0.24050	 0.15387
0.89831	 0.09612
0.26275	 -0.29749
0.24603	 -0.16502
0.07259	 -0.15837
0.17262	 -0.22279
0.15302	 0.19997
0.96846	 0.11544
0.41204	 0.19453
0.20171	 -0.05369
0.01166	 0.16230
0.33024	 0.08998
0.37483	 -0.18223
0.26249	 0.22085
0.54037	 -0.09718
0.22363	 0.10931
0.89388	 0.12005
0.38533	 -0.17808
0.22266	 -0.02667
0.64330	 0.04318
0.20883	 0.20234
0.27922	 0.07564
0.88306	 -0.13371
0.50151	 0.12079
0.35064	 -0.00824
0.28716	 0.25062
0.88670	 0.09764
0.11757	 0.01639
0.96200	 0.00124
0.36208	 -0.04228
0.00819	 0.10843
0.49705	 -0.10764
0.14892	 -0.08534
0.95784	 0.01630
0.26678	 0.14301
0.26539	 0.15686
0.43465	 0.24453
0.91176	 0.11181
0.31693	 -0.28706
0.82012	 -0.03363
0.78758	 -0.03868
0.17566	 0.34450
0.94645	 0.10239
0.93446	 -0.08511
0.30838	 0.27911
0.46837	 0.00401
0.20847	 0.28511
0.91709	 0.14070
0.34077	 0.11690
0.19004	 -0.12177
0.30253	 -0.35673
0.30695	 -0.08082
0.22361	 0.14537
0.18536	 -0.33868
0.95122	 -0.02148
0.09043	 -0.25693
0.26822	 0.13096
0.70609	 0.04421
0.40518	 0.17611
0.32775	 -0.06567
0.11873	 0.18274
0.97375	 0.21853
0.03418	 0.11038
0.87207	 0.09746
0.19491	 -0.32628
0.50711	 0.15119
0.16729	 0.05485
0.16621	 0.17301
0.06870	 0.20449
0.15530	 0.30215
0.07108	 0.05774
0.25097	 -0.18128
0.28516	 -0.34363
0.96321	 -0.05736
0.43013	 -0.22043
0.14208	 0.12107
0.14814	 -0.19450
0.31325	 -0.32038
0.31625	 0.12901
0.27193	 0.29376
0.25070	 -0.20272
0.01596	 -0.18524
0.13406	 0.01777
0.40824	 0.11632
0.11558	 -0.12361
0.18725	 0.10493
0.51420	 0.15899
0.47269	 0.01084
0.07946	 0.01555
0.28315	 0.07222
0.09862	 0.21980
0.61773	 -0.05950
0.55103	 0.11901
0.12239	 -0.23956
0.09528	 0.00031
0.37228	 -0.07914
0.80223	 0.00626
0.97898	 0.22021
0.95240	 -0.04289
0.25090	 -0.26137
0.92145	 -0.10928
0.55371	 -0.07573
0.04652	 -0.10316
0.32030	 0.32945
0.41481	 -0.19249
0.71959	 0.03571
0.50430	 -0.16259
0.91676	 0.12671
0.62797	 -0.05773
0.28428	 0.21175
