#xpositions	 ypositions
0.07789	 -0.08278
0.63348	 0.06913
0.33157	 -0.31491
0.46870	 -0.04928
0.15052	 -0.18030
0.25928	 0.26854
0.52249	 0.14428
0.81233	 0.08272
0.08576	 0.24285
0.98607	 0.22621
0.39262	 -0.02438
0.69635	 -0.03207
0.40506	 0.04923
0.26927	 -0.24446
0.88303	 0.06259
0.20736	 -0.22690
0.61310	 0.08470
0.45113	 -0.20626
0.14985	 -0.10444
0.10083	 0.05329
0.94907	 0.05216
0.07698	 -0.11599
0.66806	 0.04926
0.10839	 0.31171
0.52651	 -0.02796
0.43872	 0.00423
0.80639	 0.01565
0.12317	 0.26692
0.00203	 0.19902
0.63520	 0.02428
0.06096	 -0.00473
0.45621	 0.12419
0.00713	 -0.00509
0.99285	 -0.12212
0.13331	 -0.07128
0.54787	 -0.06728
0.52453	 -0.08068
0.43231	 -0.07738
0.95951	 0.19826
0.30192	 -0.05077
0.97437	 -0.22321
0.43638	 -0.02729
0.16368	 -0.34573
0.15887	 0.19246
0.54388	 0.03373
0.86041	 -0.10538
0.41322	 0.19115
0.34427	 0.14223
0.76870	 -0.06307
0.76809	 0.04241
0.39637	 -0.26117
0.33836	 -0.20448
0.58391	 -0.03028
0.10190	 0.03747
0.24535	 0.23829
0.55272	 0.00376
0.51780	 0.11692
0.38109	 0.11057
0.20991	 0.30041
0.21829	 0.19657
0.47024	 0.03296
0.38926	 -0.20029
0.06707	 -0.05968
0.22664	 0.27413
0.23239	 -0.30113
0.27680	 -0.22792
0.28101	 -0.19171
0.46432	 0.05830
0.39515	 -0.16543
0.44861	 0.09580
0.16250	 0.01969
0.28159	 -0.19320
0.09900	 0.17727
0.29288	 0.11441
0.09887	 -0.32443
0.17334	 -0.22530
0.15611	 -0.24700
0.85206	 0.04418
0.14812	 -0.21358
0.33871	 0.20681
0.38986	 -0.21463
0.35850	 -0.04077
0.87205	 -0.00177
0.19282	 -0.06318
0.03230	 0.26837
0.62665	 -0.08552
0.41133	 -0.20379
0.54421	 -0.01228
0.30866	 -0.12360
0.16946	 0.33783
0.20070	 0.27849
0.07749	 0.25634
0.98805	 -0.05272
0.78580	 -0.05979
0.51863	 -0.14673
0.82396	 -0.02012
0.28313	 -0.14874
0.94857	 -0.13771
0.38298	 0.00296
0.12305	 -0.13133
