#xpositions	 ypositions
0.12359	 -0.12220
0.54477	 0.08296
0.07378	 0.17655
0.44715	 -0.13640
0.14446	 0.34290
0.11159	 -0.27194
0.18097	 0.29950
0.33371	 0.02065
0.70964	 0.02521
0.40074	 0.26449
0.98103	 -0.19540
0.26910	 0.27015
0.13436	 0.07439
0.66681	 0.01393
0.46366	 0.20480
0.18395	 0.14253
0.97649	 -0.12144
0.42024	 0.20196
0.46799	 -0.05858
0.38412	 -0.11481
0.19341	 0.30565
0.18236	 0.12384
0.36111	 0.12084
0.60274	 -0.08953
0.39139	 0.27820
0.97989	 0.02980
0.50080	 0.03254
0.62288	 0.07868
0.23546	 0.07182
0.23997	 -0.06876
0.55410	 0.10295
0.53259	 -0.06647
0.12039	 -0.02990
0.23017	 -0.24736
0.41829	 -0.21605
0.13004	 0.20483
0.76346	 0.01807
0.24767	 -0.32524
0.07041	 -0.14579
0.66111	 0.00020
0.98941	 -0.04663
0.02055	 0.14424
0.99323	 -0.15602
0.43114	 -0.14580
0.52553	 0.11450
0.41968	 0.07710
0.17095	 0.20425
0.31952	 0.29570
0.99873	 0.20691
0.49791	 0.17596
0.02306	 -0.07337
0.11101	 -0.00823
0.18475	 0.26941
0.30340	 0.14120
0.34774	 0.02627
0.16961	 0.22298
0.99273	 -0.02234
0.28940	 -0.12746
0.52180	 -0.07788
0.18809	 -0.12799
0.11327	 0.20206
0.01619	 0.12676
0.19912	 0.05063
0.38755	 0.24382
0.17774	 -0.35254
0.37614	 0.11551
0.22697	 -0.33910
0.84054	 0.00250
0.30754	 -0.02591
0.96825	 -0.15680
0.30712	 -0.34652
0.38860	 0.17497
0.59815	 -0.00702
0.94259	 -0.13754
0.25846	 0.18197
0.92805	 -0.03166
0.02074	 -0.19197
0.55350	 0.01477
0.98020	 0.06377
0.30523	 0.07039
0.16368	 0.11246
0.53605	 0.12821
0.30807	 0.27222
0.94270	 0.18698
0.15862	 0.34355
0.33466	 -0.01886
0.12291	 -0.03251
0.59580	 0.04832
0.45119	 0.07343
0.18730	 -0.34123
0.78240	 0.05587
0.39641	 -0.04630
0.01497	 -0.13246
0.24515	 -0.01176
0.20027	 -0.27677
0.60823	 0.06848
0.13137	 -0.11137
0.99103	 -0.23410
0.25671	 -0.20378
0.27564	 0.08411
0.82748	 0.02654
0.47408	 0.07230
0.07592	 0.01087
0.41782	 0.17889
0.36515	 0.00564
0.01491	 0.19281
0.42485	 -0.14134
0.69178	 -0.01438
0.44884	 0.11859
0.04167	 -0.06671
0.97288	 -0.21827
0.41299	 -0.02558
0.92550	 0.17191
0.34491	 0.09504
0.33139	 0.26174
0.76491	 0.02608
0.27734	 0.30038
0.09448	 0.22389
0.04656	 -0.24313
0.89122	 -0.09002
0.22962	 -0.17061
0.82963	 -0.06119
0.08924	 -0.12888
0.40898	 0.27801
0.38125	 -0.11909
0.68795	 -0.04989
0.26393	 0.22073
0.48139	 -0.08540
0.45876	 0.12196
0.06265	 0.00037
0.30034	 0.17460
0.11519	 0.01079
0.24685	 0.01232
0.40368	 -0.04347
0.49130	 -0.10426
0.26354	 0.09406
0.40244	 -0.25910
0.43530	 0.02417
0.57535	 0.05641
0.60952	 -0.07699
0.17616	 0.22171
0.12357	 -0.27375
0.30185	 -0.21953
0.16082	 -0.04945
0.93306	 0.18035
0.54256	 -0.08524
0.44699	 -0.17693
0.40750	 0.07527
0.91744	 -0.05234
0.28475	 -0.09904
0.51034	 0.04734
0.10932	 0.21832
0.34191	 0.19611
0.32151	 -0.27058
0.97005	 -0.15071
0.40376	 -0.17146
0.58588	 0.03690
0.85112	 0.07277
0.12856	 -0.31964
0.55262	 -0.08515
0.29274	 -0.32417
0.17494	 -0.18929
0.05700	 0.01326
0.96911	 -0.19540
0.50489	 0.11175
0.20402	 0.23519
0.88320	 0.06146
0.10707	 -0.09682
0.17245	 -0.27808
0.66974	 0.04825
0.28195	 -0.05691
0.93384	 0.00289
0.95871	 -0.10076
0.98892	 0.14354
0.45223	 0.18683
0.07313	 -0.24550
0.40289	 -0.06892
0.29786	 -0.10201
0.16354	 -0.03902
0.16660	 0.10608
0.06414	 0.16066
0.38534	 -0.10902
0.59298	 -0.08665
0.29933	 -0.31171
0.22901	 0.09508
0.93177	 0.03849
0.01360	 -0.06164
0.32931	 0.33833
0.46072	 0.15571
0.93162	 -0.10044
0.57358	 0.02623
0.34097	 -0.21025
0.23913	 -0.31867
0.29484	 0.05098
0.36724	 0.24749
0.46983	 0.09928
0.23932	 0.12820
0.17405	 -0.13126
0.12207	 0.05763
0.06986	 -0.19532
