#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 4.261970	 0.00061
0.019998	 2.230222	 -0.00184
0.029997	 0.972317	 -0.00397
0.039998	 1.612672	 -0.00072
0.049998	 1.236283	 -0.00525
0.059998	 1.081180	 0.00013
0.069998	 1.177237	 0.00345
0.079998	 1.016173	 -0.00871
0.089998	 0.951053	 -0.00576
0.099998	 1.005220	 -0.00351
0.109998	 0.902249	 0.00861
0.119998	 0.949015	 -0.00393
0.129998	 0.881218	 -0.00216
0.139998	 0.755794	 -0.01250
0.149997	 0.767132	 -0.01042
0.159997	 0.683352	 -0.00462
0.169997	 0.747960	 -0.00337
0.179997	 0.832009	 -0.01808
0.189997	 0.778772	 -0.00208
0.199997	 0.801258	 -0.00655
0.209997	 0.717602	 0.00220
0.219997	 0.705045	 -0.00948
0.229997	 0.691927	 -0.00059
0.239997	 0.691214	 0.00406
0.249997	 0.620305	 0.01002
0.259997	 0.656527	 -0.00453
0.269997	 0.636126	 -0.00548
0.279997	 0.635175	 0.00249
0.289997	 0.598468	 -0.00184
0.299997	 0.668057	 0.01040
0.010000	 5.810886	 -0.00161
0.020000	 2.343480	 0.00024
0.030000	 1.412860	 0.00672
0.040000	 1.051442	 0.00816
0.050000	 1.024744	 -0.00069
0.060000	 0.753291	 -0.00025
0.070000	 0.666239	 -0.00116
0.080000	 0.651075	 -0.00126
0.090000	 0.448992	 0.01382
0.100000	 0.465450	 0.01008
0.110000	 0.572545	 0.00867
0.120000	 0.519541	 -0.00342
0.130000	 0.552978	 0.02036
0.140000	 0.576983	 0.02873
0.150000	 0.551943	 0.04005
0.160000	 0.454731	 0.03352
0.170000	 0.546659	 0.03506
0.180000	 0.598461	 0.02658
0.190000	 0.475407	 0.04149
0.200000	 0.440590	 0.04112
0.210000	 0.438435	 0.06405
0.220000	 0.587324	 0.05380
0.230000	 0.641851	 0.04822
0.240000	 0.558407	 0.06420
0.250000	 0.594607	 0.07690
0.260000	 0.627306	 0.11410
0.270000	 0.626999	 0.09940
0.280000	 0.642265	 0.03410
0.290000	 0.607895	 0.04944
0.300000	 0.624940	 0.01083
0.310000	 0.642951	 0.00860
0.320000	 0.622585	 0.05297
0.330000	 0.554026	 0.10958
0.340000	 0.588071	 0.14529
0.350000	 0.559620	 0.19764
0.360000	 0.566072	 0.20177
0.370000	 0.511037	 0.22252
0.380000	 0.524120	 0.19462
0.390000	 0.525068	 0.27196
0.400000	 0.570829	 0.25291


Average of all Threads:

meanx = 0.22833	 meanxsqu = 0.72271	 mthree = 0.25291

