#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0167	 0.83659	 0.0303	 0.75037	 0	 0
0.019998	 0.0421	 1.05348	 0.0516	 0.62283	 0	 0
0.029997	 0.0437	 0.72871	 0.0763	 0.62012	 0	 0
0.039998	 0.0461	 0.57642	 0.0950	 0.58020	 0	 0
0.049998	 0.0622	 0.62164	 0.1214	 0.58784	 0	 0
0.059998	 0.0864	 0.72004	 0.1460	 0.57728	 0	 0
0.069998	 0.1049	 0.74955	 0.1731	 0.57876	 0	 0
0.079998	 0.1226	 0.76638	 0.1984	 0.57317	 0	 0
0.089998	 0.1331	 0.73946	 0.2155	 0.54946	 0	 0
0.099998	 0.1282	 0.64092	 0.2235	 0.51780	 0	 0
0.010000	 0.0232	 1.16079	 0.1081	 2.69010	 0	 0
0.020000	 0.0508	 1.27036	 0.1293	 1.58446	 0	 0
0.030000	 0.0609	 1.01516	 0.1429	 1.15955	 0	 0
0.040000	 0.0578	 0.72294	 0.1679	 1.02855	 0	 0
0.050000	 0.0825	 0.82533	 0.1890	 0.91076	 0	 0
0.060000	 0.0809	 0.67397	 0.2001	 0.80663	 0	 0
0.070000	 0.0652	 0.46536	 0.2067	 0.72298	 0	 0
0.080000	 0.0632	 0.39485	 0.2247	 0.68959	 0	 0
0.090000	 0.0554	 0.30773	 0.2294	 0.62880	 0	 0
0.100000	 0.0556	 0.27819	 0.2381	 0.58739	 0	 0
0.110000	 0.0529	 0.24043	 0.2381	 0.53476	 0	 0
0.120000	 0.0560	 0.23317	 0.2557	 0.52621	 0	 0
0.130000	 0.0628	 0.24147	 0.2788	 0.52863	 0	 0
0.140000	 0.0699	 0.24975	 0.2935	 0.51542	 0	 0
0.150000	 0.0554	 0.18469	 0.2956	 0.48748	 0	 0
0.160000	 0.0755	 0.23594	 0.3170	 0.48647	 0	 0
0.170000	 0.0838	 0.24657	 0.3286	 0.47293	 0	 0
0.180000	 0.0960	 0.26654	 0.3465	 0.46840	 0	 0
0.190000	 0.0944	 0.24854	 0.3622	 0.46482	 0	 0
0.200000	 0.0989	 0.24727	 0.3702	 0.45057	 0	 0
0.210000	 0.0953	 0.22700	 0.3844	 0.44679	 0	 0
0.220000	 0.1080	 0.24555	 0.4268	 0.47179	 0	 0
0.230000	 0.1299	 0.28235	 0.4300	 0.44906	 0	 0
0.240000	 0.1140	 0.23747	 0.4433	 0.44828	 0	 0
0.250000	 0.1160	 0.23204	 0.4426	 0.42919	 0	 0
0.260000	 0.1371	 0.26368	 0.4775	 0.44103	 0	 0
0.270000	 0.1383	 0.25616	 0.5006	 0.44578	 0	 0
0.280000	 0.1483	 0.26479	 0.5508	 0.47215	 0	 0
0.290000	 0.1595	 0.27501	 0.5508	 0.45287	 0	 0
0.300000	 0.1677	 0.27955	 0.5800	 0.45991	 0	 0
0.310000	 0.1803	 0.29082	 0.5996	 0.45730	 0	 0
0.320000	 0.1951	 0.30488	 0.6312	 0.46338	 0	 0
0.330000	 0.2041	 0.30920	 0.6444	 0.45664	 0	 0
0.340000	 0.1917	 0.28185	 0.6455	 0.44761	 0	 0
0.350000	 0.1839	 0.26266	 0.6770	 0.45942	 0	 0
0.360000	 0.1995	 0.27712	 0.7199	 0.47230	 0	 0
0.370000	 0.2212	 0.29891	 0.7498	 0.47355	 0	 0
0.380000	 0.2176	 0.28627	 0.7365	 0.45340	 0	 0
0.390000	 0.2167	 0.27783	 0.7528	 0.45244	 0	 0
0.400000	 0.2205	 0.27558	 0.7710	 0.45147	 0	 0
0.410000	 0.2401	 0.29278	 0.7926	 0.44816	 1	 1
0.420000	 0.2469	 0.29392	 0.8058	 0.44334	 2	 2
0.430000	 0.2547	 0.29616	 0.8229	 0.44069	 3	 3
0.440000	 0.2582	 0.29336	 0.8450	 0.44227	 4	 4
0.450000	 0.2573	 0.28594	 0.8532	 0.43722	 5	 5
0.460000	 0.2742	 0.29804	 0.9010	 0.44882	 6	 6
0.470000	 0.2772	 0.29487	 0.9007	 0.43824	 7	 7
0.480000	 0.2898	 0.30185	 0.9249	 0.43797	 8	 8
0.490000	 0.3038	 0.30995	 0.9402	 0.43260	 9	 9
0.500000	 0.3161	 0.31614	 0.9445	 0.42229	 10	 10
0.510000	 0.3281	 0.32164	 0.9710	 0.42322	 11	 11
0.520000	 0.3211	 0.30880	 0.9779	 0.42055	 12	 12
0.530000	 0.3204	 0.30222	 0.9837	 0.41559	 13	 13
0.540000	 0.3483	 0.32246	 1.0051	 0.40917	 14	 14
0.550000	 0.3445	 0.31318	 1.0618	 0.42868	 15	 15
0.560000	 0.3482	 0.31091	 1.0768	 0.42658	 16	 16
0.570000	 0.3598	 0.31561	 1.0938	 0.42296	 17	 17
0.580000	 0.3582	 0.30881	 1.0666	 0.40444	 18	 18
0.590000	 0.3652	 0.30951	 1.0549	 0.39047	 19	 19
0.600000	 0.3572	 0.29766	 1.0132	 0.36899	 20	 20


Average of all Threads:

msd = 0.88557	 meanspd = 0.59532	 mu = 0.29766	 deff = 0.36899

