#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.999998	 0.4525	 0.45248	 0.4525	  0	 0
1.499997	 0.7468	 0.49788	 0.4979	  0	 0
1.999997	 0.9254	 0.46271	 0.4627	  0	 0
2.499997	 1.1679	 0.46715	 0.4671	  0	 0
2.999997	 1.3979	 0.46597	 0.4660	  0	 0
3.499997	 1.6075	 0.45928	 0.4593	  0	 0
3.999997	 1.8070	 0.45175	 0.4518	  0	 0
4.499997	 1.9529	 0.43398	 0.4340	  0	 0
4.999997	 2.0389	 0.40779	 0.4078	  0	 0
0.500000	 0.2466	 0.49312	 0.4931	  0	 0
1.000000	 0.4965	 0.49647	 0.4965	  0	 0
1.500000	 0.7675	 0.51166	 0.5117	  0	 0
2.000000	 0.9580	 0.47899	 0.4790	  0	 0
2.500000	 1.1508	 0.46030	 0.4603	  0	 0
3.000000	 1.5004	 0.50014	 0.5001	  0	 0
3.500000	 1.6357	 0.46734	 0.4673	  0	 0
4.000000	 1.8151	 0.45376	 0.4538	  0	 0
4.500000	 2.1583	 0.47962	 0.4796	  0	 0
5.000000	 2.4513	 0.49026	 0.4903	  0	 0
5.500000	 2.6105	 0.47464	 0.4746	  0	 0
6.000000	 2.8740	 0.47900	 0.4790	  0	 0
6.500000	 3.0323	 0.46651	 0.4665	  0	 0
7.000000	 3.2397	 0.46281	 0.4628	  0	 0
7.500000	 3.3412	 0.44549	 0.4455	  0	 0
8.000000	 3.5772	 0.44715	 0.4472	  0	 0
8.500000	 3.7158	 0.43715	 0.4371	  0	 0
9.000000	 3.8140	 0.42378	 0.4238	  0	 0
9.500000	 4.1203	 0.43372	 0.4337	  0	 0
10.000000	 4.2132	 0.42132	 0.4213	  0	 0
10.500000	 4.4381	 0.42268	 0.4227	  0	 0
11.000000	 4.5602	 0.41456	 0.4146	  0	 0
11.500000	 4.7626	 0.41414	 0.4141	  0	 0
12.000000	 4.9460	 0.41216	 0.4122	  0	 0
12.500000	 5.2892	 0.42314	 0.4231	  0	 0
13.000000	 5.5185	 0.42450	 0.4245	  0	 0
13.500000	 5.8701	 0.43482	 0.4348	  0	 0
14.000000	 5.9876	 0.42768	 0.4277	  0	 0
14.500000	 6.0219	 0.41530	 0.4153	  0	 0
15.000000	 6.2021	 0.41347	 0.4135	  0	 0
15.500000	 6.4523	 0.41628	 0.4163	  0	 0
16.000000	 6.6486	 0.41554	 0.4155	  0	 0
16.500000	 6.8001	 0.41213	 0.4121	  0	 0
17.000000	 7.0481	 0.41460	 0.4146	  0	 0
17.500000	 7.1249	 0.40714	 0.4071	  0	 0
18.000000	 7.4163	 0.41202	 0.4120	  0	 0
18.500000	 7.6071	 0.41119	 0.4112	  0	 0
19.000000	 7.8742	 0.41443	 0.4144	  0	 0
19.500000	 8.1311	 0.41698	 0.4170	  0	 0
20.000000	 8.3433	 0.41716	 0.4172	  0	 0
20.500000	 8.4340	 0.41141	 0.4114	  1	 1
21.000000	 8.5760	 0.40838	 0.4084	  2	 2
21.500000	 8.7194	 0.40555	 0.4056	  3	 3
22.000000	 8.8469	 0.40213	 0.4021	  4	 4
22.500000	 9.0407	 0.40181	 0.4018	  5	 5
23.000000	 9.2670	 0.40291	 0.4029	  6	 6
23.500000	 9.5061	 0.40452	 0.4045	  7	 7
24.000000	 9.6049	 0.40021	 0.4002	  8	 8
24.500000	 9.8392	 0.40160	 0.4016	  9	 9
25.000000	 9.8092	 0.39237	 0.3924	  10	 10
25.500000	 9.8947	 0.38803	 0.3880	  11	 11
26.000000	 9.9766	 0.38372	 0.3837	  12	 12
26.500000	 10.1444	 0.38281	 0.3828	  13	 13
27.000000	 10.3520	 0.38341	 0.3834	  14	 14
27.500000	 10.6873	 0.38863	 0.3886	  15	 15
28.000000	 10.9862	 0.39237	 0.3924	  16	 16
28.500000	 11.0968	 0.38936	 0.3894	  17	 17
29.000000	 11.1533	 0.38460	 0.3846	  18	 18
29.500000	 11.2910	 0.38275	 0.3827	  19	 19
30.000000	 11.4816	 0.38272	 0.3827	  20	 20


Average of all Threads:

meanx = 11.48158	 meanspeed = 0.38272	 mu = 0.38272

