#xpositions	 ypositions
0.49070	 0.33078
0.92074	 0.69198
0.30415	 -0.22734
0.63240	 0.23534
0.58552	 -0.98269
0.09513	 1.01442
0.35687	 -0.91282
0.79320	 -0.16027
0.72958	 -0.24439
0.72900	 0.81262
0.21212	 0.05666
0.88322	 -1.01346
0.90539	 -0.48175
0.83046	 -0.14445
0.46529	 0.04738
0.54607	 0.77550
0.70348	 -0.56493
0.56703	 0.91932
0.33409	 0.57981
0.43022	 -0.92848
0.39740	 -0.75729
0.41650	 1.04139
0.86612	 0.62583
0.34865	 -1.03056
0.05311	 0.42473
0.75099	 0.27079
0.52718	 0.30571
0.62511	 -0.35331
0.27886	 1.03614
0.36049	 -0.54220
0.37915	 0.85848
0.23491	 -0.70538
0.93576	 -0.82256
0.74532	 0.84593
0.58023	 0.90351
0.87906	 -0.80318
0.50724	 0.11386
0.66793	 -0.91917
0.71539	 0.89494
0.84473	 -0.99943
0.30119	 -0.87373
0.50080	 -0.80637
0.44529	 -0.37094
0.47140	 0.36407
0.51519	 -0.03157
0.34521	 -0.96649
0.72618	 -0.21619
0.79621	 -0.58656
0.48933	 -0.89551
0.85351	 0.50732
0.13501	 -0.31150
0.77425	 -0.62223
0.56228	 -0.48942
0.18139	 -0.11766
0.67855	 -0.24554
0.10196	 0.61056
0.77450	 0.92328
0.90635	 0.80781
0.69480	 -0.25820
0.92473	 0.39119
0.68444	 -0.08765
0.61760	 0.03459
0.48323	 0.92096
0.68913	 -0.87591
0.25186	 0.08408
0.51717	 0.49324
0.65802	 0.75092
0.20930	 0.90895
0.28644	 0.28200
0.24209	 0.45907
0.92466	 -0.84047
0.30136	 0.60349
0.65306	 0.61228
0.93720	 0.29185
0.56971	 -0.76796
0.81068	 0.32947
0.55572	 -0.01560
0.85758	 0.69681
0.91909	 -0.90205
0.49112	 0.93590
0.44124	 0.62309
0.85430	 -0.11853
0.72438	 -0.42955
0.85972	 -0.29252
0.78678	 -0.73672
0.83457	 0.02679
0.48399	 0.51821
0.39540	 0.31807
0.49100	 -0.93559
0.52062	 -0.32280
0.56036	 -0.12020
0.38570	 -0.71677
0.68215	 0.46746
0.79989	 0.06654
0.61527	 -0.22359
0.13101	 -0.36671
0.45655	 -1.01715
0.32039	 0.90578
0.89557	 -0.26916
0.87737	 0.48061
0.20834	 0.58708
0.23743	 -0.10482
0.67145	 -0.55545
0.80886	 0.83776
0.40264	 0.31656
0.73587	 -0.49345
0.21053	 0.85417
0.89776	 -0.83218
0.48435	 -0.41509
0.86383	 -0.45175
0.93390	 -0.17656
0.36407	 0.39538
0.23967	 0.21197
0.20555	 -0.08605
0.40536	 0.02382
0.24977	 -0.24785
0.49340	 -0.19847
0.50496	 -0.41407
0.93695	 0.92087
0.21760	 0.84350
0.25915	 0.70786
0.71114	 -0.85887
0.60686	 -0.68889
0.55021	 0.29415
0.12118	 -0.12863
0.48046	 -0.32011
0.27214	 -0.37380
0.17098	 0.75434
0.31500	 -0.06404
0.44719	 0.15819
0.86080	 -0.21425
0.34865	 -0.55341
0.71963	 0.54151
0.95537	 0.07321
0.54577	 -0.29701
0.36210	 0.80993
0.51268	 0.95996
0.21377	 0.54158
0.73604	 -0.77738
0.80162	 0.74808
0.60846	 -0.72972
0.34735	 -0.00987
0.43526	 -0.63271
0.47913	 0.24182
0.22024	 1.01850
0.67252	 0.24683
0.53672	 0.28437
0.69579	 0.86642
0.89727	 0.42745
0.24306	 -0.08950
0.52183	 0.88521
0.88587	 0.10751
0.45952	 -1.04666
0.81072	 -0.21164
0.66846	 -0.13321
0.63106	 -0.17103
0.43786	 -0.48401
0.80024	 0.88579
0.58526	 -0.28378
0.81114	 0.99645
0.46609	 0.59249
0.76229	 0.95709
0.75366	 -0.87452
0.54010	 0.45984
0.80090	 0.45797
0.24345	 -0.45866
0.58987	 0.04575
0.88472	 0.37717
0.51403	 -0.94755
0.14141	 0.63200
0.91360	 0.53081
0.42758	 -0.72983
0.54466	 -0.34195
0.22358	 -0.38586
0.78646	 0.07761
0.84430	 0.28619
0.47832	 -0.84781
0.18834	 -0.63114
0.24478	 0.97390
0.73374	 -0.53232
0.16933	 -0.84951
0.63488	 0.88779
0.13604	 1.04008
0.63145	 -0.32056
0.55166	 0.73213
0.28198	 0.40990
0.81161	 -0.75719
0.39055	 0.55977
0.15661	 -1.02905
0.60100	 -0.45048
0.44194	 -0.86225
0.34682	 -0.11461
0.92421	 -0.34020
0.79466	 -0.44808
0.12837	 -0.05090
0.68949	 -0.38251
0.81262	 0.41259
0.89556	 0.01093
0.53832	 0.81074
0.22781	 -0.75150
