#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.474814	 0.00130
0.019998	 2.318921	 0.00191
0.029997	 2.678639	 0.00298
0.039998	 2.365176	 -0.00250
0.049998	 1.737160	 0.00774
0.059998	 1.043086	 0.00522
0.069998	 1.197214	 0.01061
0.079998	 1.177692	 0.01162
0.089998	 1.081553	 0.01483
0.099998	 0.775905	 0.01099
0.109998	 0.688340	 0.02496
0.119998	 0.701580	 0.01766
0.129998	 0.736396	 0.02053
0.139998	 0.692619	 0.02602
0.149997	 0.738157	 0.02891
0.159997	 0.747131	 0.02462
0.169997	 0.693684	 0.02440
0.179997	 0.724938	 0.03042
0.189997	 0.654191	 0.00455
0.199997	 0.570819	 0.00216
0.209997	 0.626589	 0.01031
0.219997	 0.542906	 0.02022
0.229997	 0.531254	 0.04723
0.239997	 0.529663	 0.07202
0.249997	 0.553923	 0.07028
0.259997	 0.488803	 0.09218
0.269997	 0.476869	 0.12460
0.279997	 0.481900	 0.16031
0.289997	 0.549920	 0.16787
0.299997	 0.536092	 0.17276
0.010000	 6.717984	 -0.00202
0.020000	 3.049809	 0.00369
0.030000	 1.556712	 0.01055
0.040000	 1.351777	 0.01633
0.050000	 1.175298	 0.00233
0.060000	 0.907620	 0.00694
0.070000	 0.771501	 0.01933
0.080000	 0.562177	 0.02606
0.090000	 0.734970	 0.02388
0.100000	 0.715089	 0.04683
0.110000	 0.770942	 0.04756
0.120000	 0.667807	 0.06525
0.130000	 0.702085	 0.08059
0.140000	 0.820136	 0.06921
0.150000	 0.835457	 0.06899
0.160000	 0.745765	 0.08841
0.170000	 0.611262	 0.11396
0.180000	 0.656947	 0.13368
0.190000	 0.679924	 0.13001
0.200000	 0.681813	 0.14085
0.210000	 0.597594	 0.15509
0.220000	 0.574553	 0.15083
0.230000	 0.527855	 0.15288
0.240000	 0.533747	 0.13027
0.250000	 0.554634	 0.13719
0.260000	 0.508603	 0.10679
0.270000	 0.506382	 0.16522
0.280000	 0.437079	 0.13523
0.290000	 0.457588	 0.11728
0.300000	 0.502193	 0.15431
0.310000	 0.450940	 0.19474
0.320000	 0.457178	 0.13819
0.330000	 0.428222	 0.16480
0.340000	 0.419233	 0.11884
0.350000	 0.402223	 0.15277
0.360000	 0.388190	 0.15458
0.370000	 0.445656	 0.18294
0.380000	 0.395793	 0.19483
0.390000	 0.367419	 0.17452
0.400000	 0.345833	 0.19210


Average of all Threads:

meanx = 0.13833	 meanxsqu = 0.38782	 mthree = 0.19210

