#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0247	 1.23741	 0.0295	 0.72145	 0	 0
0.019998	 0.0464	 1.15946	 0.0526	 0.63080	 0	 0
0.029997	 0.0804	 1.33932	 0.0781	 0.59675	 0	 0
0.039998	 0.0946	 1.18259	 0.0991	 0.56343	 0	 0
0.049998	 0.0869	 0.86858	 0.1170	 0.54745	 0	 0
0.059998	 0.0626	 0.52154	 0.1384	 0.56034	 0	 0
0.069998	 0.0838	 0.59861	 0.1414	 0.47997	 0	 0
0.079998	 0.0942	 0.58885	 0.1665	 0.49256	 0	 0
0.089998	 0.0973	 0.54078	 0.1832	 0.48258	 0	 0
0.099998	 0.0776	 0.38795	 0.1762	 0.42541	 0	 0
0.109998	 0.0757	 0.34417	 0.1930	 0.42561	 0	 0
0.119998	 0.0842	 0.35079	 0.1808	 0.36184	 0	 0
0.129998	 0.0957	 0.36820	 0.1937	 0.35491	 0	 0
0.139998	 0.0970	 0.34631	 0.2073	 0.35348	 0	 0
0.149997	 0.1107	 0.36908	 0.2255	 0.35535	 0	 0
0.159997	 0.1195	 0.37357	 0.2387	 0.35058	 0	 0
0.169997	 0.1179	 0.34684	 0.2398	 0.33216	 0	 0
0.179997	 0.1305	 0.36247	 0.2709	 0.35268	 0	 0
0.189997	 0.1243	 0.32710	 0.2911	 0.36268	 0	 0
0.199997	 0.1142	 0.28541	 0.3039	 0.36363	 0	 0
0.209997	 0.1316	 0.31329	 0.3217	 0.36240	 0	 0
0.219997	 0.1194	 0.27145	 0.3170	 0.34404	 0	 0
0.229997	 0.1222	 0.26563	 0.3209	 0.33253	 0	 0
0.239997	 0.1271	 0.26483	 0.3395	 0.33682	 0	 0
0.249997	 0.1385	 0.27696	 0.3592	 0.34003	 0	 0
0.259997	 0.1271	 0.24440	 0.4042	 0.37316	 0	 0
0.269997	 0.1288	 0.23843	 0.4285	 0.38139	 0	 0
0.279997	 0.1349	 0.24095	 0.4420	 0.37842	 0	 0
0.289997	 0.1595	 0.27496	 0.4697	 0.38301	 0	 0
0.299997	 0.1608	 0.26805	 0.4869	 0.38424	 0	 0
0.010000	 0.0672	 3.35899	 0.1447	 3.50534	 0	 0
0.020000	 0.0610	 1.52490	 0.1606	 1.96145	 0	 0
0.030000	 0.0467	 0.77836	 0.1710	 1.40677	 0	 0
0.040000	 0.0541	 0.67589	 0.1702	 1.04551	 0	 0
0.050000	 0.0588	 0.58765	 0.1757	 0.86101	 0	 0
0.060000	 0.0545	 0.45381	 0.1970	 0.80848	 0	 0
0.070000	 0.0540	 0.38575	 0.2168	 0.76375	 0	 0
0.080000	 0.0450	 0.28109	 0.2274	 0.70426	 0	 0
0.090000	 0.0661	 0.36749	 0.2171	 0.59095	 0	 0
0.100000	 0.0715	 0.35754	 0.2171	 0.52999	 0	 0
0.110000	 0.0848	 0.38547	 0.2338	 0.51494	 0	 0
0.120000	 0.0801	 0.33390	 0.2383	 0.48313	 0	 0
0.130000	 0.0913	 0.35104	 0.2347	 0.43541	 0	 0
0.140000	 0.1148	 0.41007	 0.2342	 0.39475	 0	 0
0.150000	 0.1253	 0.41773	 0.2505	 0.39139	 0	 0
0.160000	 0.1193	 0.37288	 0.2773	 0.41096	 0	 0
0.170000	 0.1039	 0.30563	 0.2916	 0.41291	 0	 0
0.180000	 0.1183	 0.32847	 0.3111	 0.41266	 0	 0
0.190000	 0.1292	 0.33996	 0.2979	 0.37005	 0	 0
0.200000	 0.1364	 0.34091	 0.3029	 0.35541	 0	 0
0.210000	 0.1255	 0.29880	 0.2984	 0.33643	 1	 1
0.220000	 0.1264	 0.28728	 0.2973	 0.31963	 2	 2
0.230000	 0.1214	 0.26393	 0.3126	 0.32380	 3	 3
0.240000	 0.1281	 0.26687	 0.3216	 0.31786	 4	 4
0.250000	 0.1387	 0.27732	 0.3233	 0.30404	 5	 5
0.260000	 0.1322	 0.25430	 0.3196	 0.29053	 6	 6
0.270000	 0.1367	 0.25319	 0.3337	 0.29163	 7	 7
0.280000	 0.1224	 0.21854	 0.3244	 0.27629	 8	 8
0.290000	 0.1327	 0.22879	 0.3103	 0.25230	 9	 9
0.300000	 0.1507	 0.25110	 0.3390	 0.26363	 10	 10
0.310000	 0.1398	 0.22547	 0.3623	 0.27644	 11	 11
0.320000	 0.1463	 0.22859	 0.3397	 0.24864	 12	 12
0.330000	 0.1413	 0.21411	 0.3448	 0.24606	 13	 13
0.340000	 0.1425	 0.20962	 0.3341	 0.23072	 14	 14
0.350000	 0.1408	 0.20111	 0.3372	 0.22667	 15	 15
0.360000	 0.1397	 0.19410	 0.3659	 0.24053	 16	 16
0.370000	 0.1649	 0.22283	 0.3948	 0.24839	 17	 17
0.380000	 0.1504	 0.19790	 0.4074	 0.25316	 18	 18
0.390000	 0.1433	 0.18371	 0.3992	 0.24271	 19	 19
0.400000	 0.1383	 0.17292	 0.3878	 0.23043	 20	 20


Average of all Threads:

msd = 0.36868	 meanspd = 0.34583	 mu = 0.17292	 deff = 0.23043

