#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.999998	 0.5720	 0.57195	 0.5720	  0	 0
1.499997	 0.7082	 0.47217	 0.4722	  0	 0
1.999997	 0.8426	 0.42131	 0.4213	  0	 0
2.499997	 1.0345	 0.41381	 0.4138	  0	 0
2.999997	 1.0387	 0.34624	 0.3462	  0	 0
3.499997	 1.3531	 0.38661	 0.3866	  0	 0
3.999997	 1.6506	 0.41265	 0.4127	  0	 0
4.499997	 1.8475	 0.41056	 0.4106	  0	 0
4.999997	 1.9253	 0.38506	 0.3851	  0	 0
0.500000	 0.3533	 0.70663	 0.7066	  0	 0
1.000000	 0.4458	 0.44577	 0.4458	  0	 0
1.500000	 0.6022	 0.40148	 0.4015	  0	 0
2.000000	 0.7969	 0.39847	 0.3985	  0	 0
2.500000	 1.0282	 0.41128	 0.4113	  0	 0
3.000000	 1.2350	 0.41166	 0.4117	  0	 0
3.500000	 1.3419	 0.38341	 0.3834	  0	 0
4.000000	 1.5475	 0.38688	 0.3869	  0	 0
4.500000	 1.4450	 0.32111	 0.3211	  0	 0
5.000000	 1.5831	 0.31661	 0.3166	  0	 0
5.500000	 1.8144	 0.32988	 0.3299	  0	 0
6.000000	 1.8963	 0.31605	 0.3160	  0	 0
6.500000	 2.0439	 0.31445	 0.3144	  0	 0
7.000000	 2.2629	 0.32327	 0.3233	  0	 0
7.500000	 2.4526	 0.32701	 0.3270	  0	 0
8.000000	 2.5710	 0.32138	 0.3214	  0	 0
8.500000	 2.5844	 0.30405	 0.3040	  0	 0
9.000000	 2.8111	 0.31235	 0.3123	  0	 0
9.500000	 2.8699	 0.30209	 0.3021	  0	 0
10.000000	 3.1378	 0.31378	 0.3138	  0	 0
10.500000	 3.2691	 0.31135	 0.3113	  0	 0
11.000000	 3.3829	 0.30753	 0.3075	  0	 0
11.500000	 3.5877	 0.31198	 0.3120	  0	 0
12.000000	 3.8046	 0.31705	 0.3170	  0	 0
12.500000	 4.0144	 0.32115	 0.3211	  0	 0
13.000000	 4.0516	 0.31166	 0.3117	  0	 0
13.500000	 4.2042	 0.31142	 0.3114	  0	 0
14.000000	 4.4524	 0.31803	 0.3180	  0	 0
14.500000	 4.5062	 0.31077	 0.3108	  0	 0
15.000000	 4.7494	 0.31662	 0.3166	  0	 0
15.500000	 4.9879	 0.32180	 0.3218	  0	 0
16.000000	 5.0310	 0.31444	 0.3144	  0	 0
16.500000	 5.1159	 0.31005	 0.3101	  0	 0
17.000000	 5.2455	 0.30856	 0.3086	  0	 0
17.500000	 5.3091	 0.30338	 0.3034	  0	 0
18.000000	 5.5023	 0.30568	 0.3057	  0	 0
18.500000	 5.6879	 0.30745	 0.3075	  0	 0
19.000000	 5.9022	 0.31064	 0.3106	  0	 0
19.500000	 6.1228	 0.31399	 0.3140	  0	 0
20.000000	 6.3553	 0.31776	 0.3178	  0	 0
20.500000	 6.6883	 0.32626	 0.3263	  1	 1
21.000000	 6.8316	 0.32532	 0.3253	  2	 2
21.500000	 7.0638	 0.32855	 0.3285	  3	 3
22.000000	 7.3774	 0.33534	 0.3353	  4	 4
22.500000	 7.5036	 0.33349	 0.3335	  5	 5
23.000000	 7.6881	 0.33426	 0.3343	  6	 6
23.500000	 8.0164	 0.34112	 0.3411	  7	 7
24.000000	 8.1290	 0.33871	 0.3387	  8	 8
24.500000	 8.3452	 0.34062	 0.3406	  9	 9
25.000000	 8.6185	 0.34474	 0.3447	  10	 10
25.500000	 8.7686	 0.34387	 0.3439	  11	 11
26.000000	 9.1232	 0.35089	 0.3509	  12	 12
26.500000	 9.3835	 0.35409	 0.3541	  13	 13
27.000000	 9.6011	 0.35560	 0.3556	  14	 14
27.500000	 9.7631	 0.35502	 0.3550	  15	 15
28.000000	 10.0943	 0.36051	 0.3605	  16	 16
28.500000	 10.3737	 0.36399	 0.3640	  17	 17
29.000000	 10.5238	 0.36289	 0.3629	  18	 18
29.500000	 10.7104	 0.36307	 0.3631	  19	 19
30.000000	 10.9500	 0.36500	 0.3650	  20	 20


Average of all Threads:

meanx = 10.95002	 meanspeed = 0.36500	 mu = 0.36500

