#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.907956	 -0.00027
0.019998	 1.851729	 0.00072
0.029997	 1.784522	 0.00308
0.039998	 1.924472	 0.00734
0.049998	 1.971568	 0.00386
0.059998	 1.631714	 0.01674
0.069998	 1.070409	 0.01234
0.079998	 1.053918	 0.01315
0.089998	 0.956614	 0.02446
0.099998	 0.915047	 0.03779
0.010000	 4.289211	 0.00387
0.020000	 2.346475	 0.00462
0.030000	 1.255012	 0.02017
0.040000	 1.680960	 0.02077
0.050000	 1.582804	 0.02400
0.060000	 1.335138	 0.03171
0.070000	 1.158755	 0.02238
0.080000	 1.009661	 0.04506
0.090000	 1.013629	 0.03595
0.100000	 0.854531	 0.06122
0.110000	 0.848625	 0.07170
0.120000	 0.978244	 0.09405
0.130000	 1.031272	 0.08490
0.140000	 1.081516	 0.11131
0.150000	 1.137631	 0.08222
0.160000	 1.178240	 0.09186
0.170000	 1.195725	 0.06311
0.180000	 1.181899	 0.04244
0.190000	 1.102485	 0.06922
0.200000	 1.076543	 0.07151
0.210000	 1.053409	 0.05278
0.220000	 0.970496	 0.04005
0.230000	 1.017937	 0.04539
0.240000	 0.993354	 0.03698
0.250000	 1.046621	 0.05787
0.260000	 1.096962	 0.06174
0.270000	 1.067255	 0.06722
0.280000	 1.080826	 0.07178
0.290000	 1.104640	 0.11250
0.300000	 1.073574	 0.14485
0.310000	 1.024369	 0.18010
0.320000	 1.040943	 0.15543
0.330000	 1.074295	 0.18196
0.340000	 1.060211	 0.20085
0.350000	 1.020153	 0.26181
0.360000	 1.017513	 0.28504
0.370000	 0.979498	 0.19592
0.380000	 0.919104	 0.21891
0.390000	 0.931832	 0.25700
0.400000	 0.922375	 0.24035
0.410000	 0.963582	 0.21497
0.420000	 0.966341	 0.25513
0.430000	 0.937812	 0.24331
0.440000	 0.926671	 0.23634
0.450000	 0.936359	 0.28360
0.460000	 0.972611	 0.25151
0.470000	 0.937955	 0.29854
0.480000	 0.964509	 0.30311
0.490000	 0.914872	 0.32613
0.500000	 0.910108	 0.25910
0.510000	 0.900608	 0.28640
0.520000	 0.895176	 0.23680
0.530000	 0.875813	 0.25224
0.540000	 0.877533	 0.31104
0.550000	 0.873638	 0.30361
0.560000	 0.868202	 0.27345
0.570000	 0.871577	 0.26982
0.580000	 0.868219	 0.25668
0.590000	 0.869677	 0.24793
0.600000	 0.858904	 0.22825


Average of all Threads:

meanx = 0.51534	 meanxsqu = 1.26427	 mthree = 0.22825

