#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.257519	 0.00054
0.019998	 -0.178746	 -0.00172
0.029997	 0.046122	 -0.00202
0.039998	 0.301517	 0.00349
0.049998	 0.632403	 0.00553
0.059998	 0.516366	 0.00251
0.069998	 0.854598	 0.01091
0.079998	 0.823629	 0.01528
0.089998	 0.801813	 0.01412
0.099998	 0.816062	 0.00736
0.109998	 0.910244	 0.02181
0.119998	 0.715869	 0.02327
0.129998	 0.757236	 0.00678
0.139998	 0.789470	 0.02814
0.149997	 0.732149	 0.02084
0.159997	 0.709524	 0.01122
0.169997	 0.841016	 -0.00035
0.179997	 0.604754	 -0.00276
0.189997	 0.584156	 -0.00042
0.199997	 0.624997	 -0.00449


Average of all Threads:

meanx = 0.12500	 meanxsqu = 0.36247	 mthree = -0.00449

