#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0026	 0.12876	 0.0228	 0.56978	 1	 1
0.019998	 -0.0036	 -0.08937	 0.0420	 0.52538	 2	 2
0.029997	 0.0014	 0.02306	 0.0662	 0.55147	 3	 3
0.039998	 0.0121	 0.15076	 0.0836	 0.52143	 4	 4
0.049998	 0.0316	 0.31620	 0.0928	 0.45899	 5	 5
0.059998	 0.0310	 0.25818	 0.1013	 0.41819	 6	 6
0.069998	 0.0598	 0.42730	 0.1244	 0.43140	 7	 7
0.079998	 0.0659	 0.41181	 0.1462	 0.44331	 8	 8
0.089998	 0.0722	 0.40091	 0.1479	 0.39645	 9	 9
0.099998	 0.0816	 0.40803	 0.1488	 0.35529	 10	 10
0.109998	 0.1001	 0.45512	 0.1777	 0.38119	 11	 11
0.119998	 0.0859	 0.35793	 0.1922	 0.38499	 12	 12
0.129998	 0.0984	 0.37862	 0.2075	 0.38043	 13	 13
0.139998	 0.1105	 0.39473	 0.2404	 0.40754	 14	 14
0.149997	 0.1098	 0.36607	 0.2493	 0.39549	 15	 15
0.159997	 0.1135	 0.35476	 0.2685	 0.39948	 16	 16
0.169997	 0.1430	 0.42051	 0.3008	 0.41236	 17	 17
0.179997	 0.1089	 0.30238	 0.3159	 0.42235	 18	 18
0.189997	 0.1110	 0.29208	 0.3203	 0.40528	 19	 19
0.199997	 0.1250	 0.31250	 0.3625	 0.43357	 20	 20


Average of all Threads:

msd = 0.34685	 meanspd = 0.62500	 mu = 0.31250	 deff = 0.43357

