#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.049998	 0.0789	 1.57794	 1.5779	  0	 0
0.074998	 0.0881	 1.17471	 1.1747	  0	 0
0.099998	 0.0696	 0.69569	 0.6957	  0	 0
0.124998	 0.0698	 0.55806	 0.5581	  0	 0
0.149997	 0.0733	 0.48847	 0.4885	  0	 0
0.174997	 0.0673	 0.38443	 0.3844	  0	 0
0.199997	 0.0596	 0.29825	 0.2982	  0	 0
0.224997	 0.0696	 0.30927	 0.3093	  0	 0
0.249997	 0.1047	 0.41886	 0.4189	  0	 0
0.025000	 -0.0078	 -0.31238	 -0.3124	  0	 0
0.050000	 -0.0138	 -0.27662	 -0.2766	  0	 0
0.075000	 -0.0312	 -0.41623	 -0.4162	  0	 0
0.100000	 0.0134	 0.13442	 0.1344	  0	 0
0.125000	 0.0574	 0.45937	 0.4594	  0	 0
0.150000	 0.0682	 0.45485	 0.4548	  0	 0
0.175000	 0.1083	 0.61868	 0.6187	  0	 0
0.200000	 0.0999	 0.49968	 0.4997	  0	 0
0.225000	 0.0616	 0.27371	 0.2737	  0	 0
0.250000	 0.1255	 0.50192	 0.5019	  0	 0
0.275000	 0.1409	 0.51250	 0.5125	  0	 0
0.300000	 0.1030	 0.34347	 0.3435	  0	 0
0.325000	 0.1127	 0.34685	 0.3468	  0	 0
0.350000	 0.1385	 0.39568	 0.3957	  0	 0
0.375000	 0.1464	 0.39041	 0.3904	  0	 0
0.400000	 0.1736	 0.43411	 0.4341	  0	 0
0.425000	 0.1625	 0.38247	 0.3825	  0	 0
0.450000	 0.1868	 0.41520	 0.4152	  0	 0
0.475000	 0.1994	 0.41985	 0.4198	  0	 0
0.500000	 0.1858	 0.37168	 0.3717	  0	 0
0.525000	 0.1745	 0.33232	 0.3323	  0	 0
0.550000	 0.1863	 0.33878	 0.3388	  0	 0
0.575000	 0.2188	 0.38056	 0.3806	  0	 0
0.600000	 0.2258	 0.37634	 0.3763	  0	 0
0.625000	 0.2118	 0.33887	 0.3389	  0	 0
0.650000	 0.2240	 0.34459	 0.3446	  0	 0
0.675000	 0.2381	 0.35272	 0.3527	  0	 0
0.700000	 0.3283	 0.46903	 0.4690	  0	 0
0.725000	 0.3193	 0.44039	 0.4404	  0	 0
0.750000	 0.2986	 0.39810	 0.3981	  0	 0
0.775000	 0.2935	 0.37873	 0.3787	  0	 0
0.800000	 0.2815	 0.35184	 0.3518	  0	 0
0.825000	 0.2951	 0.35769	 0.3577	  0	 0
0.850000	 0.3631	 0.42715	 0.4271	  0	 0
0.875000	 0.3093	 0.35350	 0.3535	  0	 0
0.900000	 0.3945	 0.43838	 0.4384	  0	 0
0.925000	 0.4138	 0.44738	 0.4474	  0	 0
0.950000	 0.3908	 0.41134	 0.4113	  0	 0
0.975000	 0.4150	 0.42560	 0.4256	  0	 0
1.000000	 0.4647	 0.46465	 0.4647	  0	 0
1.025000	 0.4642	 0.45289	 0.4529	  1	 1
1.050000	 0.4412	 0.42016	 0.4202	  2	 2
1.075000	 0.4545	 0.42275	 0.4227	  3	 3
1.100000	 0.4851	 0.44096	 0.4410	  4	 4
1.125000	 0.4574	 0.40656	 0.4066	  5	 5
1.150000	 0.4738	 0.41198	 0.4120	  6	 6
1.175000	 0.4644	 0.39523	 0.3952	  7	 7
1.200000	 0.5276	 0.43968	 0.4397	  8	 8
1.225000	 0.5336	 0.43560	 0.4356	  9	 9
1.250000	 0.5467	 0.43735	 0.4373	  10	 10
1.275000	 0.5847	 0.45860	 0.4586	  11	 11
1.300000	 0.5779	 0.44450	 0.4445	  12	 12
1.325000	 0.5846	 0.44121	 0.4412	  13	 13
1.350000	 0.5548	 0.41095	 0.4109	  14	 14
1.375000	 0.5643	 0.41037	 0.4104	  15	 15
1.400000	 0.5957	 0.42547	 0.4255	  16	 16
1.425000	 0.5752	 0.40367	 0.4037	  17	 17
1.450000	 0.6251	 0.43112	 0.4311	  18	 18
1.475000	 0.6457	 0.43775	 0.4378	  19	 19
1.500000	 0.6824	 0.45492	 0.4549	  20	 20


Average of all Threads:

meanx = 0.68238	 meanspeed = 0.45492	 mu = 0.45492

