#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.002000	 -0.7754	 -387.69050	 0.3877	  0	 0
0.003000	 -1.0792	 -359.72702	 0.3597	  0	 0
0.004000	 -1.3692	 -342.30689	 0.3423	  0	 0
0.005000	 -1.6551	 -331.01548	 0.3310	  0	 0
0.006000	 -1.9477	 -324.62298	 0.3246	  0	 0
0.007000	 -2.2432	 -320.46585	 0.3205	  0	 0
0.008000	 -2.5556	 -319.45273	 0.3195	  0	 0
0.009000	 -2.8678	 -318.65080	 0.3187	  0	 0
0.010000	 -3.1594	 -315.94590	 0.3159	  0	 0
0.001000	 -0.4348	 -434.79992	 0.4348	  0	 0
0.002000	 -0.7130	 -356.50019	 0.3565	  0	 0
0.003000	 -1.0020	 -334.00976	 0.3340	  0	 0
0.004000	 -1.3074	 -326.85256	 0.3269	  0	 0
0.005000	 -1.6309	 -326.18072	 0.3262	  0	 0
0.006000	 -1.9589	 -326.48284	 0.3265	  0	 0
0.007000	 -2.2748	 -324.97287	 0.3250	  0	 0
0.008000	 -2.5751	 -321.88558	 0.3219	  0	 0
0.009000	 -2.8750	 -319.43984	 0.3194	  0	 0
0.010000	 -3.2157	 -321.56639	 0.3216	  0	 0
0.011000	 -3.5521	 -322.91734	 0.3229	  0	 0
0.012000	 -3.8533	 -321.10657	 0.3211	  0	 0
0.013000	 -4.1531	 -319.47118	 0.3195	  0	 0
0.014000	 -4.4719	 -319.41867	 0.3194	  0	 0
0.015000	 -4.7816	 -318.77592	 0.3188	  0	 0
0.016000	 -5.0966	 -318.53826	 0.3185	  0	 0
0.017000	 -5.4120	 -318.35445	 0.3184	  0	 0
0.018000	 -5.7214	 -317.85492	 0.3179	  0	 0
0.019000	 -6.0422	 -318.01174	 0.3180	  0	 0
0.020000	 -6.3554	 -317.76892	 0.3178	  0	 0
0.021000	 -6.6712	 -317.67416	 0.3177	  0	 0
0.022000	 -6.9493	 -315.87710	 0.3159	  0	 0
0.023000	 -7.2439	 -314.95079	 0.3150	  0	 0
0.024000	 -7.5668	 -315.28469	 0.3153	  0	 0
0.025000	 -7.8892	 -315.56902	 0.3156	  0	 0
0.026000	 -8.2286	 -316.48552	 0.3165	  0	 0
0.027000	 -8.5714	 -317.45757	 0.3175	  0	 0
0.028000	 -8.9104	 -318.22681	 0.3182	  0	 0
0.029000	 -9.2357	 -318.47308	 0.3185	  0	 0
0.030000	 -9.5548	 -318.49343	 0.3185	  0	 0
0.031000	 -9.8822	 -318.78196	 0.3188	  0	 0
0.032000	 -10.2270	 -319.59393	 0.3196	  0	 0
0.033000	 -10.5780	 -320.54568	 0.3205	  0	 0
0.034000	 -10.9085	 -320.83917	 0.3208	  0	 0
0.035000	 -11.2318	 -320.90997	 0.3209	  0	 0
0.036000	 -11.5424	 -320.62157	 0.3206	  0	 0
0.037000	 -11.8619	 -320.59232	 0.3206	  0	 0
0.038000	 -12.1784	 -320.48469	 0.3205	  0	 0
0.039000	 -12.5061	 -320.67003	 0.3207	  0	 0
0.040000	 -12.8476	 -321.19079	 0.3212	  0	 0
0.041000	 -13.1902	 -321.71333	 0.3217	  1	 1
0.042000	 -13.5199	 -321.90341	 0.3219	  2	 2
0.043000	 -13.8455	 -321.98725	 0.3220	  3	 3
0.044000	 -14.1833	 -322.34870	 0.3223	  4	 4
0.045000	 -14.5424	 -323.16354	 0.3232	  5	 5
0.046000	 -14.8729	 -323.32486	 0.3233	  6	 6
0.047000	 -15.2118	 -323.65433	 0.3237	  7	 7
0.048000	 -15.5454	 -323.86316	 0.3239	  8	 8
0.049000	 -15.8690	 -323.85673	 0.3239	  9	 9
0.050000	 -16.2198	 -324.39551	 0.3244	  10	 10
0.051000	 -16.5685	 -324.87316	 0.3249	  11	 11
0.052000	 -16.9188	 -325.36165	 0.3254	  12	 12
0.053000	 -17.2740	 -325.92455	 0.3259	  13	 13
0.054000	 -17.6323	 -326.52426	 0.3265	  14	 14
0.055000	 -17.9808	 -326.92451	 0.3269	  15	 15
0.056000	 -18.3293	 -327.30853	 0.3273	  16	 16
0.057000	 -18.6854	 -327.81322	 0.3278	  17	 17
0.058000	 -19.0214	 -327.95549	 0.3280	  18	 18
0.059000	 -19.3667	 -328.24884	 0.3282	  19	 19
0.060000	 -19.7124	 -328.54061	 0.3285	  20	 20


Average of all Threads:

meanx = -19.71244	 meanspeed = -328.54061	 mu = 0.32854

