#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.999998	 0.3843	 0.38433	 0.3843	  0	 0
1.499997	 0.5693	 0.37956	 0.3796	  0	 0
1.999997	 0.5900	 0.29499	 0.2950	  0	 0
2.499997	 0.8612	 0.34449	 0.3445	  0	 0
2.999997	 0.9592	 0.31974	 0.3197	  0	 0
3.499997	 1.1634	 0.33241	 0.3324	  0	 0
3.999997	 1.4062	 0.35155	 0.3515	  0	 0
4.499997	 1.7286	 0.38414	 0.3841	  0	 0
4.999997	 1.9113	 0.38226	 0.3823	  0	 0
0.500000	 0.2458	 0.49151	 0.4915	  0	 0
1.000000	 0.4501	 0.45009	 0.4501	  0	 0
1.500000	 0.8586	 0.57240	 0.5724	  0	 0
2.000000	 0.9474	 0.47371	 0.4737	  0	 0
2.500000	 1.1723	 0.46891	 0.4689	  0	 0
3.000000	 1.3226	 0.44085	 0.4409	  0	 0
3.500000	 1.4516	 0.41474	 0.4147	  0	 0
4.000000	 1.5664	 0.39159	 0.3916	  0	 0
4.500000	 1.7284	 0.38409	 0.3841	  0	 0
5.000000	 1.8931	 0.37863	 0.3786	  0	 0
5.500000	 2.0268	 0.36851	 0.3685	  0	 0
6.000000	 2.2554	 0.37590	 0.3759	  0	 0
6.500000	 2.5055	 0.38547	 0.3855	  0	 0
7.000000	 2.5664	 0.36663	 0.3666	  0	 0
7.500000	 2.7088	 0.36118	 0.3612	  0	 0
8.000000	 2.8028	 0.35035	 0.3504	  0	 0
8.500000	 2.8400	 0.33412	 0.3341	  0	 0
9.000000	 3.0019	 0.33355	 0.3335	  0	 0
9.500000	 3.2232	 0.33929	 0.3393	  0	 0
10.000000	 3.5358	 0.35358	 0.3536	  0	 0
10.500000	 3.6218	 0.34493	 0.3449	  0	 0
11.000000	 3.7352	 0.33956	 0.3396	  0	 0
11.500000	 3.7498	 0.32607	 0.3261	  0	 0
12.000000	 4.0408	 0.33673	 0.3367	  0	 0
12.500000	 4.0974	 0.32779	 0.3278	  0	 0
13.000000	 4.3814	 0.33703	 0.3370	  0	 0
13.500000	 4.5501	 0.33704	 0.3370	  0	 0
14.000000	 4.6300	 0.33072	 0.3307	  0	 0
14.500000	 4.7326	 0.32638	 0.3264	  0	 0
15.000000	 5.0446	 0.33631	 0.3363	  0	 0
15.500000	 5.1919	 0.33496	 0.3350	  0	 0
16.000000	 5.6019	 0.35012	 0.3501	  0	 0
16.500000	 5.7396	 0.34785	 0.3479	  0	 0
17.000000	 5.8845	 0.34615	 0.3461	  0	 0
17.500000	 6.1611	 0.35206	 0.3521	  0	 0
18.000000	 6.3163	 0.35091	 0.3509	  0	 0
18.500000	 6.4482	 0.34855	 0.3486	  0	 0
19.000000	 6.6712	 0.35111	 0.3511	  0	 0
19.500000	 6.8060	 0.34903	 0.3490	  0	 0
20.000000	 7.1064	 0.35532	 0.3553	  0	 0
20.500000	 7.3238	 0.35726	 0.3573	  1	 1
21.000000	 7.4857	 0.35646	 0.3565	  2	 2
21.500000	 7.6493	 0.35578	 0.3558	  3	 3
22.000000	 7.8882	 0.35855	 0.3586	  4	 4
22.500000	 8.0803	 0.35913	 0.3591	  5	 5
23.000000	 8.2488	 0.35865	 0.3586	  6	 6
23.500000	 8.2519	 0.35115	 0.3511	  7	 7
24.000000	 8.3964	 0.34985	 0.3498	  8	 8
24.500000	 8.4933	 0.34667	 0.3467	  9	 9
25.000000	 8.8290	 0.35316	 0.3532	  10	 10
25.500000	 9.1108	 0.35729	 0.3573	  11	 11
26.000000	 9.2619	 0.35623	 0.3562	  12	 12
26.500000	 9.3918	 0.35441	 0.3544	  13	 13
27.000000	 9.5267	 0.35284	 0.3528	  14	 14
27.500000	 9.6748	 0.35181	 0.3518	  15	 15
28.000000	 9.9212	 0.35433	 0.3543	  16	 16
28.500000	 9.9892	 0.35050	 0.3505	  17	 17
29.000000	 10.2911	 0.35487	 0.3549	  18	 18
29.500000	 10.5204	 0.35662	 0.3566	  19	 19
30.000000	 10.5363	 0.35121	 0.3512	  20	 20


Average of all Threads:

meanx = 10.53626	 meanspeed = 0.35121	 mu = 0.35121

