#xpositions	 ypositions
0.46589	 0.21354
0.62207	 -0.23808
0.49718	 -0.16984
0.96050	 -0.03699
0.36117	 0.13347
0.38628	 -0.10307
0.83333	 0.12165
0.72418	 0.02834
0.59349	 0.30681
0.72518	 0.04250
0.45360	 0.18701
0.38920	 -0.02772
0.43849	 0.49956
0.79476	 0.14032
0.77819	 0.01464
0.77164	 -0.16312
0.65004	 -0.23612
0.19320	 0.55816
0.16204	 -0.63467
0.05588	 0.49434
0.63593	 -0.23158
0.00544	 0.03653
0.79248	 -0.04192
0.81561	 0.01171
0.53350	 -0.29271
0.38794	 -0.40087
0.70249	 0.06938
0.60103	 -0.07123
0.43382	 0.32591
0.79398	 0.07547
0.65261	 -0.30858
0.17047	 -0.06999
0.72354	 -0.00808
0.16382	 0.09777
0.58704	 -0.23636
0.65576	 -0.12713
0.65234	 -0.09400
0.52154	 0.23733
0.35957	 -0.04569
0.42438	 -0.50245
0.06117	 -0.74203
0.34977	 0.27941
0.25247	 -0.44693
0.42125	 0.51555
0.57581	 0.35777
0.79187	 0.00039
0.22910	 -0.17075
0.44530	 -0.22778
0.70511	 0.24378
0.43977	 0.17708
0.62168	 0.08293
0.96224	 -0.06013
0.35640	 0.12193
0.46145	 -0.16280
0.98072	 0.01700
0.80011	 0.09117
0.18456	 0.29020
0.24316	 -0.00957
0.78913	 0.06279
0.64894	 0.13155
0.50050	 0.09856
0.59962	 -0.35640
0.44501	 -0.16576
0.48590	 -0.34410
0.61021	 0.23765
0.74905	 0.22700
0.70726	 0.22650
0.23384	 -0.67942
0.16629	 -0.52177
0.69133	 -0.03923
0.80073	 -0.20382
0.83060	 0.00105
0.22779	 0.65681
0.15229	 0.71417
0.13345	 0.41021
0.89406	 -0.04316
0.59198	 -0.02385
0.12478	 0.17755
0.07069	 0.01597
0.26275	 -0.01195
0.33563	 -0.10061
0.71446	 -0.25131
0.14135	 -0.32141
0.26757	 0.52227
0.70075	 0.02518
0.42738	 -0.53370
0.37818	 -0.44621
0.93714	 -0.06459
0.75606	 0.03871
0.49968	 0.32955
0.30047	 -0.45375
0.35103	 -0.44937
0.41603	 -0.31690
0.34524	 0.29624
0.66061	 0.22584
0.69182	 0.24422
0.37877	 -0.27071
0.64656	 0.13632
0.19800	 0.58026
0.70324	 -0.22866
0.58149	 -0.09853
0.44845	 -0.46592
0.38599	 0.43434
0.69588	 0.02714
0.46771	 0.19030
0.76958	 -0.23667
0.34050	 0.57832
0.71169	 0.10650
0.79549	 -0.04824
0.80128	 -0.03773
0.50628	 0.02580
0.38597	 -0.14079
0.85348	 0.11076
0.73623	 -0.05014
0.22776	 0.66074
0.31000	 0.28764
0.62029	 -0.09866
0.15782	 0.71375
0.09986	 -0.06566
0.58259	 0.15368
0.62396	 -0.24385
0.48808	 0.22350
0.39068	 0.46113
0.41209	 -0.19223
0.22930	 -0.58202
0.25883	 -0.30261
0.51848	 0.45180
0.07671	 0.01145
0.76300	 0.10487
0.74367	 -0.21227
0.26207	 -0.48672
0.54791	 0.09068
0.92541	 -0.01146
0.60115	 -0.37117
0.54459	 -0.05762
0.81620	 0.07457
0.69156	 -0.28176
0.72051	 0.15669
0.60718	 -0.34744
0.04618	 -0.01152
0.64502	 -0.08809
0.81032	 0.08154
0.21940	 -0.02162
0.65563	 0.15110
0.52804	 -0.22566
0.28212	 0.51493
0.42199	 0.05629
0.69382	 0.22985
0.10134	 0.48562
0.46118	 -0.27627
0.72180	 -0.17253
0.80830	 0.18410
0.38419	 0.52976
0.85360	 0.04414
0.85826	 -0.01089
0.27907	 0.54606
0.45431	 0.09733
0.70681	 -0.00469
0.88337	 0.05154
0.34445	 -0.59472
0.38472	 0.05477
0.91468	 -0.01605
0.58576	 -0.35924
0.78794	 0.03286
0.29279	 0.38700
0.90314	 0.08327
0.89043	 -0.03746
0.52425	 -0.19197
0.20711	 0.29724
0.17561	 -0.42846
0.35860	 0.52506
0.36493	 0.17887
0.95895	 0.03390
0.19659	 0.10747
0.72405	 0.04455
0.06819	 -0.17533
0.64673	 0.19104
0.59987	 0.20775
0.60362	 -0.20203
0.13866	 0.71954
0.67778	 0.13935
0.79796	 0.17053
0.24254	 0.39457
0.49465	 0.05703
0.39138	 -0.08229
0.55131	 -0.27750
0.46907	 0.33396
0.63371	 0.23262
0.21894	 0.61877
0.14961	 0.45714
0.49414	 -0.39978
0.37800	 0.01437
0.26944	 -0.58769
0.80398	 -0.15904
0.82806	 0.15637
0.18894	 -0.73778
0.90727	 -0.09537
0.16800	 -0.09670
0.39313	 0.47765
0.22028	 0.39446
