#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.493004	 0.00037
0.019998	 1.392952	 -0.00265
0.029997	 0.509425	 0.00086
0.039998	 0.392960	 -0.00103
0.049998	 0.970849	 0.00102
0.059998	 1.087365	 0.00043
0.069998	 0.926418	 0.00503
0.079998	 1.018518	 0.01584
0.089998	 1.202299	 0.02265
0.099998	 1.219473	 0.01986
0.010000	 4.264768	 0.00472
0.020000	 3.067188	 0.00400
0.030000	 1.468998	 0.00631
0.040000	 1.386974	 0.00618
0.050000	 1.155992	 0.00212
0.060000	 1.185218	 0.01518
0.070000	 1.069737	 0.01878
0.080000	 1.002556	 0.04231
0.090000	 0.922327	 0.05536
0.100000	 0.944232	 0.05898
0.110000	 0.906139	 0.07068
0.120000	 0.911364	 0.04257
0.130000	 0.925843	 0.03580
0.140000	 0.904771	 0.04834
0.150000	 0.826229	 0.07907
0.160000	 0.765873	 0.05819
0.170000	 0.833375	 0.04349
0.180000	 0.918486	 0.02797
0.190000	 0.873708	 0.04250
0.200000	 0.837600	 0.03525
0.210000	 0.858218	 0.04978
0.220000	 0.893304	 0.05834
0.230000	 0.961228	 0.05612
0.240000	 0.902574	 0.05319
0.250000	 0.924707	 0.03116
0.260000	 0.921985	 -0.02163
0.270000	 0.902292	 -0.04275
0.280000	 0.899045	 0.00733
0.290000	 0.891138	 -0.02819
0.300000	 0.898507	 -0.06440
0.310000	 0.939204	 -0.02757
0.320000	 0.863054	 -0.01831
0.330000	 0.829912	 0.03675
0.340000	 0.790568	 0.05811
0.350000	 0.805046	 0.11812
0.360000	 0.820898	 0.10505
0.370000	 0.835682	 0.10588
0.380000	 0.823187	 0.11182
0.390000	 0.844704	 0.08426
0.400000	 0.875052	 0.11867
0.410000	 0.859796	 0.11069
0.420000	 0.879631	 0.06416
0.430000	 0.869588	 0.09873
0.440000	 0.860279	 0.11661
0.450000	 0.853200	 0.07267
0.460000	 0.851982	 0.17056
0.470000	 0.858089	 0.12272
0.480000	 0.843924	 0.08535
0.490000	 0.840860	 0.01697
0.500000	 0.878549	 0.02668
0.510000	 0.856601	 0.00172
0.520000	 0.845037	 -0.06390
0.530000	 0.847210	 0.00758
0.540000	 0.867149	 -0.02665
0.550000	 0.821184	 -0.08116
0.560000	 0.849191	 -0.03190
0.570000	 0.835854	 -0.09304
0.580000	 0.825646	 -0.03726
0.590000	 0.797771	 -0.04014
0.600000	 0.810580	 0.04482


Average of all Threads:

meanx = 0.48635	 meanxsqu = 1.29840	 mthree = 0.04482

