#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.945687	 -0.00010
0.019998	 0.600971	 -0.00093
0.029997	 0.794069	 0.00154
0.039998	 1.036718	 0.00146
0.049998	 0.608701	 0.00389
0.059998	 0.644688	 0.00923
0.069998	 0.434654	 0.01326
0.079998	 0.573621	 0.01996
0.089998	 0.678957	 0.02474
0.099998	 0.913415	 0.04052
0.010000	 1.530973	 -0.00081
0.020000	 0.442279	 0.00314
0.030000	 0.842076	 0.00228
0.040000	 1.436657	 0.00419
0.050000	 1.495209	 0.00723
0.060000	 1.381365	 0.01714
0.070000	 1.205998	 0.03052
0.080000	 0.985401	 0.02474
0.090000	 0.730827	 0.01678
0.100000	 0.661790	 0.01186
0.110000	 0.615647	 0.01156
0.120000	 0.728172	 0.03864
0.130000	 0.721636	 0.05393
0.140000	 0.699256	 0.05170
0.150000	 0.807732	 0.05220
0.160000	 0.682689	 0.05656
0.170000	 0.670559	 0.05385
0.180000	 0.816664	 0.05515
0.190000	 0.779323	 0.01712
0.200000	 0.771186	 0.01284
0.210000	 0.741398	 -0.00360
0.220000	 0.747041	 -0.00983
0.230000	 0.784757	 -0.02550
0.240000	 0.737775	 0.01217
0.250000	 0.762844	 -0.02409
0.260000	 0.712577	 0.01164
0.270000	 0.719545	 0.02691
0.280000	 0.723802	 0.03853
0.290000	 0.792957	 0.03214
0.300000	 0.782343	 0.01237
0.310000	 0.708623	 0.04766
0.320000	 0.709463	 0.08746
0.330000	 0.725063	 0.11489
0.340000	 0.792924	 0.11403
0.350000	 0.777931	 0.04084
0.360000	 0.737303	 0.11347
0.370000	 0.791434	 0.05693
0.380000	 0.841668	 0.00857
0.390000	 0.817062	 0.02780
0.400000	 0.825291	 -0.00087
0.410000	 0.818350	 0.00613
0.420000	 0.831321	 -0.01221
0.430000	 0.814500	 -0.03183
0.440000	 0.815327	 -0.05937
0.450000	 0.798241	 -0.00788
0.460000	 0.843023	 0.04887
0.470000	 0.844879	 0.06935
0.480000	 0.792840	 0.04115
0.490000	 0.782247	 0.05566
0.500000	 0.816036	 0.08082
0.510000	 0.806603	 0.06476
0.520000	 0.801318	 0.01089
0.530000	 0.791507	 0.06029
0.540000	 0.776828	 0.07633
0.550000	 0.768119	 0.07169
0.560000	 0.759197	 0.08409
0.570000	 0.747778	 0.11199
0.580000	 0.707452	 0.10064
0.590000	 0.709519	 0.07862
0.600000	 0.732877	 0.13559


Average of all Threads:

meanx = 0.43973	 meanxsqu = 1.11532	 mthree = 0.13559

