#xpositions	 ypositions
0.57529	 0.11491
0.98388	 0.15105
0.50640	 0.06970
0.80025	 0.01110
0.19155	 -0.01213
0.40116	 0.13981
0.21169	 0.31522
0.92873	 -0.15488
0.06335	 -0.21588
0.59633	 0.00634
0.15464	 0.33114
0.49018	 0.04834
0.16829	 0.04054
0.54638	 0.10308
0.10696	 0.05542
0.93852	 0.04586
0.05194	 0.22499
0.73425	 -0.02786
0.15769	 0.31234
0.71208	 -0.04170
0.50296	 -0.02244
0.43448	 0.23445
0.54616	 0.12878
0.32886	 0.09119
0.26211	 -0.17374
0.18432	 0.08761
0.76308	 0.04745
0.02167	 0.13054
0.15572	 0.30007
0.04319	 0.08487
0.24862	 0.33061
0.93630	 -0.03937
0.33517	 -0.28812
0.33242	 -0.28929
0.37107	 -0.23964
0.09653	 0.10391
0.27919	 -0.06097
0.91538	 0.13631
0.91290	 -0.05844
0.05168	 -0.02783
0.28197	 0.32029
0.83164	 0.05532
0.35053	 -0.25488
0.17304	 0.27198
0.35467	 0.10947
0.93162	 0.06941
0.23259	 -0.12362
0.68537	 -0.02674
0.48037	 0.15080
0.27615	 -0.33006
0.90089	 -0.09320
0.50503	 -0.14491
0.69933	 -0.05875
0.10591	 0.19141
0.73299	 -0.04357
0.14731	 -0.14396
0.23174	 -0.12078
0.15470	 -0.31030
0.03485	 0.04548
0.16642	 -0.23717
0.06915	 -0.18656
0.27656	 -0.30399
0.02738	 -0.18215
0.26128	 -0.17121
0.29738	 -0.33926
0.62641	 -0.01334
0.30453	 -0.29499
0.19766	 0.01072
0.09524	 0.03624
0.25322	 0.13737
0.08519	 -0.31026
0.15714	 0.28122
0.02684	 0.23383
0.80650	 -0.02082
0.44917	 0.22078
0.93433	 -0.14169
0.08538	 0.13187
0.90362	 -0.09152
0.30704	 0.30167
0.24065	 0.32152
0.24811	 -0.31096
0.36323	 -0.05930
0.38669	 -0.04388
0.09901	 -0.25396
0.07932	 -0.03273
0.36116	 0.05717
0.97195	 0.15739
0.06615	 0.25954
0.34193	 0.06335
0.09849	 -0.17175
0.17695	 -0.19535
0.32024	 0.09308
0.35785	 0.20660
0.83436	 0.08984
0.50910	 0.03163
0.34350	 0.06765
0.88066	 -0.11931
0.30528	 0.29760
0.93467	 0.17338
0.53972	 -0.05171
0.30760	 -0.05409
0.29004	 0.32697
0.54719	 -0.08657
0.17764	 0.00165
0.04846	 -0.28090
0.56168	 0.05702
0.11150	 -0.21349
0.98814	 -0.02198
0.41461	 -0.18674
0.55484	 -0.11766
0.95692	 -0.17319
0.21140	 -0.22591
0.28995	 -0.22640
0.88515	 -0.13557
0.38560	 0.22798
0.48986	 -0.17034
0.09331	 -0.20237
0.22916	 -0.12445
0.96038	 0.10027
0.59838	 -0.01133
0.25500	 0.23536
0.51443	 -0.05732
0.50223	 -0.14798
0.05130	 0.28340
0.96734	 -0.02578
0.79321	 0.00469
0.42883	 0.24581
0.00082	 -0.01735
0.01496	 -0.12712
0.11280	 -0.28946
0.04062	 -0.14707
0.24705	 -0.07798
0.34140	 -0.14773
0.35166	 0.07302
0.07894	 0.14844
0.41549	 0.20943
0.36594	 -0.29120
0.43153	 0.15836
0.06889	 0.21370
0.92344	 -0.03924
0.71651	 -0.05551
0.46007	 -0.15373
0.11707	 -0.18388
0.23326	 0.02756
0.48485	 0.05670
0.11969	 0.26971
0.39208	 -0.18012
0.23876	 0.12394
0.26657	 -0.11000
0.42237	 -0.21766
0.29715	 0.23871
0.24169	 0.07924
0.96994	 -0.19440
0.30595	 0.33000
0.77687	 -0.01561
0.27466	 -0.00350
0.44163	 -0.03634
0.25053	 -0.29065
0.07555	 0.12672
0.03573	 0.20908
0.14483	 0.10921
0.63698	 -0.06266
0.59446	 0.04682
0.09865	 0.26032
0.77363	 -0.02650
0.16777	 -0.31019
0.03739	 0.28422
0.52806	 -0.00075
0.42433	 0.12517
0.66387	 0.05309
0.57132	 -0.10255
0.19169	 0.33723
0.84617	 0.06149
0.63771	 0.06217
0.24949	 0.13224
0.71948	 0.02803
0.46248	 -0.05944
0.47089	 -0.14620
0.45973	 -0.22346
0.53827	 0.11711
0.49627	 0.08487
0.44643	 0.06442
0.25133	 -0.16887
0.46092	 -0.08321
0.43043	 0.05443
0.33560	 0.08195
0.21590	 -0.28546
0.43323	 -0.11428
0.61616	 0.00196
0.54488	 0.12386
0.74257	 -0.01651
0.44245	 0.06428
0.06665	 0.00115
0.41141	 -0.24199
0.05065	 0.12464
0.38727	 0.26378
0.06759	 -0.30554
0.22436	 -0.06888
0.38169	 0.17848
0.23354	 -0.31842
