#time	 xpos	 ypos
0.00054	0.56834	 0.11429	0.25928	 -0.54187	0.28577	 0.65206	0.28580	 0.05605	0.47202	 -0.45617	0.41551	 0.03290	0.37629	 -0.49484	0.48028	 0.46048	0.06060	 0.41288	0.70636	 -0.22371	0.29608	 -0.18017	0.11410	 -0.36172	0.73239	 0.02309	0.34107	 -0.36975	0.22716	 -0.69997	0.21917	 -0.08956	0.16084	 -0.47678	0.22626	 -0.29020	0.69804	 0.15787	0.49729	 0.27155	
0.00055	0.56451	 0.10873	0.25251	 -0.53931	0.28717	 0.64110	0.29345	 0.05281	0.46414	 -0.45963	0.41701	 0.02459	0.37342	 -0.50451	0.46976	 0.45451	0.06018	 0.40795	0.69537	 -0.21752	0.28245	 -0.17432	0.11874	 -0.36690	0.73724	 0.02340	0.34807	 -0.38232	0.23350	 -0.70056	0.21880	 -0.09510	0.15736	 -0.48531	0.21965	 -0.29094	0.70138	 0.16373	0.48420	 0.27002	
0.00056	0.55902	 0.10550	0.25328	 -0.51986	0.29059	 0.63572	0.28604	 0.04516	0.48366	 -0.46380	0.42062	 0.03795	0.37364	 -0.50631	0.47060	 0.45206	0.05058	 0.42177	0.68138	 -0.22317	0.28320	 -0.17444	0.11428	 -0.36655	0.74202	 0.02490	0.34808	 -0.37294	0.24117	 -0.70003	0.21258	 -0.09053	0.15300	 -0.47229	0.22079	 -0.29737	0.71932	 0.16031	0.49039	 0.25603	
0.00058	0.56316	 0.11023	0.25508	 -0.51772	0.28561	 0.63464	0.27370	 0.04261	0.49069	 -0.46630	0.42122	 0.04864	0.37100	 -0.50279	0.47256	 0.45303	0.05408	 0.42352	0.66954	 -0.22212	0.29117	 -0.17800	0.10950	 -0.35837	0.73331	 0.01748	0.36237	 -0.37201	0.24205	 -0.70019	0.22489	 -0.09265	0.16037	 -0.46725	0.21789	 -0.29132	0.71111	 0.15346	0.50223	 0.26724	
0.00059	0.55347	 0.12326	0.26212	 -0.51393	0.29036	 0.63397	0.27607	 0.04348	0.48562	 -0.46920	0.43110	 0.04293	0.36257	 -0.50301	0.48048	 0.44142	0.05897	 0.41389	0.67215	 -0.22206	0.28185	 -0.17389	0.10694	 -0.36769	0.74289	 0.02463	0.35701	 -0.36661	0.23573	 -0.70926	0.21321	 -0.08991	0.16645	 -0.46964	0.22674	 -0.29562	0.71027	 0.14894	0.50225	 0.27653	
0.00060	0.56457	 0.11887	0.26335	 -0.51099	0.28892	 0.63079	0.28236	 0.05471	0.49163	 -0.47568	0.43869	 0.03826	0.37716	 -0.49637	0.46594	 0.44405	0.06387	 0.41685	0.67699	 -0.22234	0.27708	 -0.17808	0.11467	 -0.35749	0.73114	 0.02431	0.36205	 -0.37019	0.23442	 -0.70943	0.20028	 -0.09614	0.16747	 -0.47809	0.22604	 -0.30078	0.71836	 0.14493	0.50653	 0.27416	
0.00062	0.57093	 0.10902	0.26426	 -0.50264	0.28574	 0.62898	0.27359	 0.04880	0.48817	 -0.48217	0.43273	 0.03557	0.38206	 -0.49269	0.47096	 0.44848	0.05705	 0.40990	0.68096	 -0.22123	0.27197	 -0.18370	0.10663	 -0.34025	0.73975	 0.02306	0.36809	 -0.36611	0.22962	 -0.71898	0.19834	 -0.08792	0.16143	 -0.48790	0.21284	 -0.30551	0.71866	 0.14253	0.51231	 0.26961	
0.00063	0.58734	 0.11277	0.27277	 -0.51069	0.28793	 0.64094	0.28562	 0.04922	0.49474	 -0.48499	0.43616	 0.03516	0.39055	 -0.49929	0.47633	 0.43832	0.05208	 0.40290	0.67361	 -0.21583	0.27730	 -0.18000	0.10392	 -0.34588	0.75361	 0.00958	0.37276	 -0.35791	0.24337	 -0.71142	0.18764	 -0.09886	0.16345	 -0.47491	0.21490	 -0.31126	0.72047	 0.14465	0.51122	 0.27602	
0.00065	0.58606	 0.12232	0.27583	 -0.51391	0.29647	 0.63464	0.28348	 0.05801	0.49957	 -0.48251	0.44328	 0.03133	0.39640	 -0.49755	0.48561	 0.43700	0.06343	 0.40197	0.67614	 -0.23312	0.28155	 -0.17044	0.10253	 -0.34849	0.75181	 0.00843	0.37232	 -0.35064	0.23984	 -0.70578	0.17855	 -0.09141	0.17459	 -0.48448	0.21618	 -0.30776	0.71556	 0.14761	0.51558	 0.26889	
0.00066	0.57956	 0.12066	0.26882	 -0.52322	0.29331	 0.62527	0.29007	 0.05161	0.50021	 -0.47431	0.43707	 0.03450	0.39319	 -0.49733	0.50060	 0.44492	0.06554	 0.40990	0.68144	 -0.24365	0.28065	 -0.17025	0.09520	 -0.35543	0.74540	 0.00804	0.39156	 -0.35716	0.22825	 -0.70227	0.18387	 -0.09388	0.17387	 -0.48366	0.20912	 -0.30026	0.70981	 0.13996	0.53083	 0.26954	
0.00067	0.57972	 0.12150	0.28257	 -0.51598	0.29922	 0.63919	0.29263	 0.05254	0.49833	 -0.47652	0.43167	 0.03423	0.39542	 -0.50228	0.49550	 0.46358	0.06563	 0.42501	0.67526	 -0.25225	0.26480	 -0.16554	0.08545	 -0.35239	0.75119	 0.00775	0.37542	 -0.34428	0.24379	 -0.69544	0.18331	 -0.10203	0.17584	 -0.46678	0.20882	 -0.29911	0.70989	 0.14621	0.52937	 0.27227	
0.00069	0.59064	 0.12353	0.28277	 -0.50095	0.30791	 0.63648	0.30215	 0.06241	0.48814	 -0.47510	0.43554	 0.03804	0.38549	 -0.50296	0.50915	 0.46825	0.07517	 0.41859	0.67736	 -0.25712	0.26404	 -0.17137	0.08602	 -0.34914	0.75003	 0.00345	0.37738	 -0.35365	0.25584	 -0.70010	0.18384	 -0.10763	0.17697	 -0.46287	0.20425	 -0.29701	0.70712	 0.12956	0.53098	 0.27335	
0.00070	0.59644	 0.11312	0.29000	 -0.50447	0.30308	 0.62913	0.29891	 0.06674	0.48830	 -0.47863	0.43330	 0.02500	0.39171	 -0.50997	0.50396	 0.45442	0.07948	 0.42224	0.68064	 -0.25727	0.27066	 -0.16824	0.08301	 -0.35276	0.74664	 -0.00655	0.37314	 -0.35623	0.25515	 -0.69966	0.17713	 -0.08590	0.17383	 -0.46550	0.20669	 -0.29081	0.71319	 0.11818	0.53377	 0.27947	
0.00071	0.60601	 0.10990	0.28633	 -0.50290	0.31225	 0.62635	0.30097	 0.06543	0.49473	 -0.47898	0.42625	 0.01170	0.38946	 -0.50710	0.50128	 0.45385	0.07457	 0.43026	0.67580	 -0.26246	0.28297	 -0.17020	0.08547	 -0.35567	0.75051	 0.00057	0.36074	 -0.36165	0.25785	 -0.69113	0.18429	 -0.08654	0.16819	 -0.46777	0.20710	 -0.29707	0.72378	 0.11041	0.52894	 0.27170	
0.00073	0.60708	 0.10684	0.28550	 -0.50540	0.30707	 0.62856	0.29261	 0.07341	0.50463	 -0.47017	0.44149	 0.01656	0.40068	 -0.49837	0.50728	 0.45044	0.05725	 0.43477	0.66303	 -0.25885	0.28330	 -0.16597	0.09085	 -0.34988	0.75635	 -0.00573	0.36743	 -0.36243	0.24587	 -0.69284	0.17868	 -0.08397	0.17660	 -0.47386	0.21069	 -0.30300	0.71597	 0.10629	0.51002	 0.26975	
