#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.025999	 -25.9895	 -999.62012	 0.0769	  0	 0
0.038999	 -38.9867	 -999.67650	 0.0769	  0	 0
0.051999	 -51.9848	 -999.71957	 0.0769	  0	 0
0.064999	 -64.9831	 -999.75046	 0.0769	  0	 0
0.077999	 -77.9836	 -999.79859	 0.0769	  0	 0
0.090999	 -90.9843	 -999.83416	 0.0769	  0	 0
0.103999	 -103.9865	 -999.87675	 0.0769	  0	 0
0.116999	 -116.9872	 -999.89592	 0.0769	  0	 0
0.129999	 -129.9863	 -999.89941	 0.0769	  0	 0
0.013000	 -13.0207	 -1001.59053	 0.0770	  0	 0
0.026000	 -26.0200	 -1000.77096	 0.0770	  0	 0
0.039000	 -39.0196	 -1000.50302	 0.0770	  0	 0
0.052000	 -52.0173	 -1000.33267	 0.0769	  0	 0
0.065000	 -65.0173	 -1000.26666	 0.0769	  0	 0
0.078000	 -78.0176	 -1000.22594	 0.0769	  0	 0
0.091000	 -91.0164	 -1000.18025	 0.0769	  0	 0
0.104000	 -104.0166	 -1000.15926	 0.0769	  0	 0
0.117000	 -117.0159	 -1000.13621	 0.0769	  0	 0
0.130000	 -130.0136	 -1000.10495	 0.0769	  0	 0
0.143000	 -143.0130	 -1000.09081	 0.0769	  0	 0
0.156000	 -156.0110	 -1000.07022	 0.0769	  0	 0
0.169000	 -169.0110	 -1000.06531	 0.0769	  0	 0
0.182000	 -182.0117	 -1000.06446	 0.0769	  0	 0
0.195000	 -195.0120	 -1000.06171	 0.0769	  0	 0
0.208000	 -208.0123	 -1000.05912	 0.0769	  0	 0
0.221000	 -221.0138	 -1000.06232	 0.0769	  0	 0
0.234000	 -234.0117	 -1000.05013	 0.0769	  0	 0
0.247000	 -247.0114	 -1000.04596	 0.0769	  0	 0
0.260000	 -260.0101	 -1000.03894	 0.0769	  0	 0
0.273000	 -273.0080	 -1000.02939	 0.0769	  0	 0
0.286000	 -286.0045	 -1000.01571	 0.0769	  0	 0
0.299000	 -299.0030	 -1000.01007	 0.0769	  0	 0
0.312000	 -312.0028	 -1000.00893	 0.0769	  0	 0
0.325000	 -325.0020	 -1000.00601	 0.0769	  0	 0
0.338000	 -338.0000	 -999.99997	 0.0769	  0	 0
0.351000	 -351.0008	 -1000.00233	 0.0769	  0	 0
0.364000	 -364.0009	 -1000.00237	 0.0769	  0	 0
0.377000	 -377.0010	 -1000.00259	 0.0769	  0	 0
0.390000	 -389.9978	 -999.99428	 0.0769	  0	 0
0.403000	 -402.9952	 -999.98810	 0.0769	  0	 0
0.416000	 -415.9941	 -999.98571	 0.0769	  0	 0
0.429000	 -428.9922	 -999.98188	 0.0769	  0	 0
0.442000	 -441.9923	 -999.98249	 0.0769	  0	 0
0.455000	 -454.9915	 -999.98133	 0.0769	  0	 0
0.468000	 -467.9922	 -999.98332	 0.0769	  0	 0
0.481000	 -480.9910	 -999.98121	 0.0769	  0	 0
0.494000	 -493.9893	 -999.97835	 0.0769	  0	 0
0.507000	 -506.9875	 -999.97540	 0.0769	  0	 0
0.520000	 -519.9859	 -999.97289	 0.0769	  0	 0
0.533000	 -532.9857	 -999.97324	 0.0769	  1	 1
0.546000	 -545.9820	 -999.96708	 0.0769	  2	 2
0.559000	 -558.9825	 -999.96869	 0.0769	  3	 3
0.572000	 -571.9816	 -999.96781	 0.0769	  4	 4
0.585000	 -584.9797	 -999.96538	 0.0769	  5	 5
0.598000	 -597.9782	 -999.96348	 0.0769	  6	 6
0.611000	 -610.9778	 -999.96370	 0.0769	  7	 7
0.624000	 -623.9778	 -999.96440	 0.0769	  8	 8
0.637000	 -636.9771	 -999.96401	 0.0769	  9	 9
0.650000	 -649.9762	 -999.96339	 0.0769	  10	 10
0.663000	 -662.9757	 -999.96342	 0.0769	  11	 11
0.676000	 -675.9764	 -999.96516	 0.0769	  12	 12
0.689000	 -688.9731	 -999.96093	 0.0769	  13	 13
0.702000	 -701.9690	 -999.95581	 0.0769	  14	 14
0.715000	 -714.9676	 -999.95469	 0.0769	  15	 15
0.728000	 -727.9663	 -999.95377	 0.0769	  16	 16
0.741000	 -740.9655	 -999.95347	 0.0769	  17	 17
0.754000	 -753.9644	 -999.95283	 0.0769	  18	 18
0.767000	 -766.9629	 -999.95161	 0.0769	  19	 19
0.780000	 -779.9615	 -999.95063	 0.0769	  20	 20


Average of all Threads:

meanx = -779.96150	 meanspeed = -999.95063	 mu = 0.07692

