#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0184	 0.92165	 0.0272	 0.67067	 0	 0
0.019998	 0.0227	 0.56660	 0.0536	 0.66337	 0	 0
0.029997	 0.0231	 0.38511	 0.0746	 0.61734	 0	 0
0.039998	 0.0522	 0.65261	 0.0937	 0.56893	 0	 0
0.049998	 0.0570	 0.56968	 0.1168	 0.56784	 0	 0
0.059998	 0.0622	 0.51811	 0.1262	 0.50993	 0	 0
0.069998	 0.0552	 0.39437	 0.1399	 0.48893	 0	 0
0.079998	 0.0706	 0.44147	 0.1591	 0.48148	 0	 0
0.089998	 0.0711	 0.39512	 0.1806	 0.48751	 0	 0
0.099998	 0.0738	 0.36894	 0.1855	 0.45005	 0	 0
0.109998	 0.0846	 0.38434	 0.2240	 0.49294	 0	 0
0.119998	 0.0864	 0.36014	 0.2465	 0.49807	 0	 0
0.129998	 0.1017	 0.39110	 0.2739	 0.50687	 0	 0
0.139998	 0.0978	 0.34945	 0.3082	 0.53327	 0	 0
0.149997	 0.0927	 0.30895	 0.3187	 0.51679	 0	 0
0.159997	 0.1268	 0.39610	 0.3506	 0.52271	 0	 0
0.169997	 0.1172	 0.34463	 0.3689	 0.52234	 0	 0
0.179997	 0.1171	 0.32516	 0.3993	 0.53557	 0	 0
0.189997	 0.1274	 0.33534	 0.4519	 0.57319	 0	 0
0.199997	 0.1347	 0.33670	 0.5060	 0.60984	 0	 0
0.209997	 0.1218	 0.28991	 0.5077	 0.58673	 0	 0
0.219997	 0.1161	 0.26381	 0.5251	 0.58135	 0	 0
0.229997	 0.1101	 0.23936	 0.5312	 0.56422	 0	 0
0.239997	 0.1103	 0.22984	 0.5402	 0.55000	 0	 0
0.249997	 0.1327	 0.26542	 0.5819	 0.56427	 0	 0
0.259997	 0.1529	 0.29408	 0.5906	 0.54544	 0	 0
0.269997	 0.1782	 0.32994	 0.6145	 0.53959	 0	 0
0.279997	 0.1924	 0.34352	 0.6944	 0.58694	 0	 0
0.289997	 0.2107	 0.36325	 0.7345	 0.59492	 0	 0
0.299997	 0.2172	 0.36204	 0.7270	 0.56655	 0	 0
0.010000	 0.0343	 1.71646	 0.1363	 3.37690	 0	 0
0.020000	 0.0295	 0.73836	 0.1413	 1.75485	 0	 0
0.030000	 0.0280	 0.46646	 0.1645	 1.36465	 0	 0
0.040000	 0.0472	 0.58939	 0.1611	 0.99299	 0	 0
0.050000	 0.0432	 0.43236	 0.1689	 0.83520	 0	 0
0.060000	 0.0467	 0.38927	 0.1817	 0.74805	 0	 0
0.070000	 0.0588	 0.41999	 0.2196	 0.77185	 0	 0
0.080000	 0.0636	 0.39731	 0.2352	 0.72238	 0	 0
0.090000	 0.0563	 0.31274	 0.2454	 0.67297	 0	 0
0.100000	 0.0688	 0.34400	 0.2766	 0.67961	 0	 0
0.110000	 0.0658	 0.29932	 0.2935	 0.65726	 0	 0
0.120000	 0.0611	 0.25468	 0.3043	 0.62610	 0	 0
0.130000	 0.0543	 0.20900	 0.3336	 0.63583	 0	 0
0.140000	 0.0812	 0.28988	 0.3334	 0.58358	 0	 0
0.150000	 0.0996	 0.33190	 0.3645	 0.59094	 0	 0
0.160000	 0.1043	 0.32607	 0.3887	 0.59027	 0	 0
0.170000	 0.1028	 0.30242	 0.3968	 0.56792	 0	 0
0.180000	 0.1225	 0.34041	 0.4276	 0.57307	 0	 0
0.190000	 0.1402	 0.36905	 0.4126	 0.51707	 0	 0
0.200000	 0.1404	 0.35099	 0.4137	 0.49253	 0	 0
0.210000	 0.1535	 0.36550	 0.4186	 0.47027	 1	 1
0.220000	 0.1709	 0.38845	 0.4316	 0.45724	 2	 2
0.230000	 0.1716	 0.37305	 0.4474	 0.45432	 3	 3
0.240000	 0.1749	 0.36431	 0.4839	 0.47225	 4	 4
0.250000	 0.2000	 0.40003	 0.5032	 0.46318	 5	 5
0.260000	 0.2195	 0.42215	 0.5080	 0.44216	 6	 6
0.270000	 0.2325	 0.43050	 0.5190	 0.43049	 7	 7
0.280000	 0.2339	 0.41770	 0.5284	 0.42289	 8	 8
0.290000	 0.2201	 0.37954	 0.5572	 0.43854	 9	 9
0.300000	 0.2405	 0.40087	 0.5716	 0.42814	 10	 10
0.310000	 0.2472	 0.39873	 0.5827	 0.42062	 11	 11
0.320000	 0.2557	 0.39957	 0.6105	 0.42585	 12	 12
0.330000	 0.2518	 0.38158	 0.6198	 0.42153	 13	 13
0.340000	 0.2642	 0.38851	 0.6185	 0.40347	 14	 14
0.350000	 0.2703	 0.38608	 0.6338	 0.40054	 15	 15
0.360000	 0.2867	 0.39814	 0.6906	 0.42250	 16	 16
0.370000	 0.2778	 0.37539	 0.6945	 0.41709	 17	 17
0.380000	 0.2824	 0.37160	 0.6866	 0.39921	 18	 18
0.390000	 0.2943	 0.37725	 0.6939	 0.38929	 19	 19
0.400000	 0.3089	 0.38617	 0.7378	 0.40148	 20	 20


Average of all Threads:

msd = 0.64236	 meanspd = 0.77234	 mu = 0.38617	 deff = 0.40148

