#time	 xpos	 ypos
0.00005	0.30996	 -0.13881	
0.00011	0.27607	 -0.13037	
0.00016	0.27542	 -0.13822	
0.00021	0.27534	 -0.11097	
0.00026	0.28426	 -0.12186	
0.00032	0.29634	 -0.14833	
0.00037	0.29922	 -0.15490	
0.00042	0.29281	 -0.14557	
0.00047	0.29398	 -0.16247	
0.00053	0.29583	 -0.16704	
0.00058	0.28849	 -0.18607	
0.00063	0.28338	 -0.17021	
0.00068	0.27873	 -0.17496	
0.00074	0.27425	 -0.16475	
0.00079	0.26019	 -0.15866	
0.00084	0.27085	 -0.16833	
0.00089	0.26552	 -0.16505	
0.00095	0.26651	 -0.17767	
0.00100	0.24893	 -0.17540	
0.00105	0.26045	 -0.15071	
0.00110	0.26223	 -0.16723	
0.00115	0.26086	 -0.11619	
0.00121	0.27642	 -0.11875	
0.00126	0.28089	 -0.09554	
0.00131	0.29131	 -0.09939	
0.00136	0.27730	 -0.13360	
0.00142	0.28101	 -0.15583	
0.00147	0.28062	 -0.16742	
0.00152	0.27253	 -0.13978	
0.00157	0.27263	 -0.15206	
0.00163	0.26219	 -0.16387	
0.00168	0.27767	 -0.14363	
0.00173	0.29515	 -0.14599	
0.00178	0.28834	 -0.15911	
0.00184	0.28785	 -0.17663	
0.00189	0.29978	 -0.17048	
0.00194	0.30338	 -0.14382	
0.00199	0.28007	 -0.15835	
0.00205	0.29724	 -0.16141	
0.00210	0.30326	 -0.13925	
0.00215	0.31325	 -0.13997	
0.00220	0.30214	 -0.12748	
0.00226	0.31917	 -0.13825	
0.00231	0.32361	 -0.12212	
0.00236	0.31864	 -0.12018	
0.00241	0.32510	 -0.12572	
0.00247	0.34390	 -0.13686	
0.00252	0.33605	 -0.13153	
0.00257	0.34477	 -0.12384	
0.00262	0.33532	 -0.12936	
0.00268	0.31922	 -0.15407	
0.00273	0.31646	 -0.13379	
0.00278	0.33122	 -0.14112	
0.00283	0.33916	 -0.15337	
0.00289	0.33044	 -0.16122	
0.00294	0.34187	 -0.16483	
0.00299	0.36394	 -0.15515	
0.00304	0.35619	 -0.17193	
0.00310	0.38918	 -0.17426	
0.00315	0.41131	 -0.20105	
0.00320	0.41854	 -0.17647	
0.00325	0.43203	 -0.18538	
0.00331	0.43231	 -0.17946	
0.00336	0.44604	 -0.18072	
0.00341	0.42132	 -0.14070	
0.00346	0.40911	 -0.13253	
0.00352	0.40515	 -0.13893	
0.00357	0.39868	 -0.12538	
0.00362	0.39245	 -0.09007	
0.00367	0.38213	 -0.08788	
0.00373	0.37419	 -0.08662	
0.00378	0.37191	 -0.11586	
0.00383	0.39658	 -0.10195	
0.00388	0.38318	 -0.09638	
0.00394	0.36784	 -0.08812	
0.00399	0.38839	 -0.06472	
0.00404	0.42235	 -0.06331	
