2.000	 0.559423	 0.427893	 splitter_hard_spheres_2020_2_14_23h_42min_23sec_R_0.050_F_2.00_setn_5
2.000	 0.475446	 0.462385	 splitter_hard_spheres_2020_2_15_23h_15min_17sec_R_0.050_F_2.00_setn_5
2.000	 0.316890	 0.345763	 splitter_hard_spheres_2020_2_15_23h_33min_37sec_R_0.050_F_2.00_setn_5
2.000	 0.377781	 0.448473	 splitter_hard_spheres_2020_2_16_0h_10min_22sec_R_0.050_F_2.00_setn_5
2.000	 0.413117	 0.426314	 splitter_hard_spheres_2020_2_16_0h_20min_37sec_R_0.050_F_2.00_setn_5
2.000	 0.477358	 0.511326	 splitter_hard_spheres_2020_2_17_22h_11min_47sec_R_0.050_F_2.00_setn_5
2.000	 0.406086	 0.458267	 splitter_hard_spheres_2020_2_17_22h_32min_33sec_R_0.050_F_2.00_setn_5
2.000	 0.432755	 0.444227	 splitter_hard_spheres_2020_2_17_22h_34min_53sec_R_0.050_F_2.00_setn_5
2.000	 0.464802	 0.518735	 splitter_hard_spheres_2020_2_17_22h_39min_28sec_R_0.050_F_2.00_setn_5
2.000	 0.408971	 0.465007	 splitter_hard_spheres_2020_2_17_22h_40min_21sec_R_0.050_F_2.00_setn_5
2.000	 0.439091	 0.375471	 splitter_hard_spheres_2020_2_17_22h_47min_20sec_R_0.050_F_2.00_setn_5
2.000	 0.384556	 0.363321	 splitter_hard_spheres_2020_2_17_22h_56min_59sec_R_0.050_F_2.00_setn_5
2.000	 0.361404	 0.459401	 splitter_hard_spheres_2020_2_17_23h_5min_29sec_R_0.050_F_2.00_setn_5
2.000	 0.432204	 0.411025	 splitter_hard_spheres_2020_2_17_23h_11min_26sec_R_0.050_F_2.00_setn_5
2.000	 0.514667	 0.471177	 splitter_hard_spheres_2020_2_17_23h_16min_57sec_R_0.050_F_2.00_setn_5
2.000	 0.422389	 0.447695	 splitter_hard_spheres_2020_2_17_23h_18min_22sec_R_0.050_F_2.00_setn_5
2.000	 0.450053	 0.378943	 splitter_hard_spheres_2020_2_17_23h_21min_52sec_R_0.050_F_2.00_setn_5
2.000	 0.439242	 0.357954	 splitter_hard_spheres_2020_2_17_23h_24min_11sec_R_0.050_F_2.00_setn_5
2.000	 0.259455	 0.448311	 splitter_hard_spheres_2020_2_17_23h_30min_31sec_R_0.050_F_2.00_setn_5
2.000	 0.418294	 0.431561	 splitter_hard_spheres_2020_2_18_7h_59min_17sec_R_0.050_F_2.00_setn_5
2.000	 0.389353	 0.480850	 splitter_hard_spheres_2020_2_18_8h_6min_48sec_R_0.050_F_2.00_setn_5
2.000	 0.513499	 0.477600	 splitter_hard_spheres_2020_2_18_8h_8min_44sec_R_0.050_F_2.00_setn_5
2.000	 0.459271	 0.436120	 splitter_hard_spheres_2020_2_18_22h_44min_15sec_R_0.050_F_2.00_setn_5
2.000	 0.386547	 0.430008	 splitter_hard_spheres_2020_2_18_22h_54min_17sec_R_0.050_F_2.00_setn_5
2.000	 0.560990	 0.535032	 splitter_hard_spheres_2020_2_18_22h_58min_37sec_R_0.050_F_2.00_setn_5
2.000	 0.403489	 0.439761	 splitter_hard_spheres_2020_2_18_23h_14min_11sec_R_0.050_F_2.00_setn_5
2.000	 0.376838	 0.382311	 splitter_hard_spheres_2020_2_18_23h_16min_50sec_R_0.050_F_2.00_setn_5
2.000	 0.411465	 0.450055	 splitter_hard_spheres_2020_2_18_23h_28min_41sec_R_0.050_F_2.00_setn_5
2.000	 0.360176	 0.429404	 splitter_hard_spheres_2020_2_18_23h_36min_10sec_R_0.050_F_2.00_setn_5
2.000	 0.501560	 0.450332	 splitter_hard_spheres_2020_2_18_23h_36min_37sec_R_0.050_F_2.00_setn_5
2.000	 0.443581	 0.471235	 splitter_hard_spheres_2020_2_18_23h_52min_51sec_R_0.050_F_2.00_setn_5
2.000	 0.489327	 0.402253	 splitter_hard_spheres_2020_2_25_0h_3min_7sec_R_0.050_F_2.00_setn_5
2.000	 0.387204	 0.456317	 splitter_hard_spheres_2020_2_25_0h_25min_16sec_R_0.050_F_2.00_setn_5
2.000	 0.433582	 0.343007	 splitter_hard_spheres_2020_2_25_1h_9min_36sec_R_0.050_F_2.00_setn_5
2.000	 0.400226	 0.534930	 splitter_hard_spheres_2020_2_25_22h_49min_52sec_R_0.050_F_2.00_setn_5
2.000	 0.388719	 0.394734	 splitter_hard_spheres_2020_2_25_22h_56min_52sec_R_0.050_F_2.00_setn_5
2.000	 0.379869	 0.438929	 splitter_hard_spheres_2020_2_25_22h_57min_7sec_R_0.050_F_2.00_setn_5
2.000	 0.429452	 0.416122	 splitter_hard_spheres_2020_2_25_23h_1min_39sec_R_0.050_F_2.00_setn_5
