#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.979175	 -0.00063
0.019998	 0.994064	 -0.00564
0.029997	 1.225805	 -0.01363
0.039998	 1.028254	 -0.01582
0.049998	 1.085098	 -0.02419
0.059998	 0.902883	 -0.02033
0.069998	 0.770756	 -0.01477
0.079998	 0.836450	 -0.02075
0.089998	 0.653906	 -0.03032
0.099998	 0.624262	 -0.03898
0.010000	 6.673267	 0.00080
0.020000	 3.408473	 0.00323
0.030000	 2.417636	 0.01545
0.040000	 1.433857	 0.01634
0.050000	 1.483122	 0.01984
0.060000	 1.424728	 0.04642
0.070000	 1.400808	 0.05177
0.080000	 1.294770	 0.05925
0.090000	 1.578055	 0.06246
0.100000	 1.445163	 0.06255
0.110000	 1.297395	 0.08954
0.120000	 1.308822	 0.10529
0.130000	 1.361646	 0.10899
0.140000	 1.180335	 0.10369
0.150000	 1.116448	 0.10986
0.160000	 1.151473	 0.11999
0.170000	 1.124644	 0.10460
0.180000	 1.049763	 0.09504
0.190000	 1.053586	 0.09630
0.200000	 1.046218	 0.10514
0.210000	 0.954951	 0.12869
0.220000	 0.951637	 0.11960
0.230000	 0.951898	 0.09721
0.240000	 0.960973	 0.06594
0.250000	 0.979120	 0.08232
0.260000	 0.892557	 0.09722
0.270000	 0.868010	 0.13785
0.280000	 0.905755	 0.16359
0.290000	 0.857543	 0.18406
0.300000	 0.829820	 0.20585
0.310000	 0.817027	 0.20077
0.320000	 0.815958	 0.17787
0.330000	 0.827873	 0.16666
0.340000	 0.807833	 0.16186
0.350000	 0.707763	 0.18517
0.360000	 0.675393	 0.12591
0.370000	 0.712933	 0.12195
0.380000	 0.688610	 0.09732
0.390000	 0.703906	 0.07229
0.400000	 0.687651	 0.05061
0.410000	 0.669348	 0.08924
0.420000	 0.692269	 0.07077
0.430000	 0.679542	 -0.00767
0.440000	 0.710493	 0.01479
0.450000	 0.749467	 -0.02913
0.460000	 0.693198	 0.01636
0.470000	 0.664149	 0.02241
0.480000	 0.695266	 -0.02642
0.490000	 0.677294	 -0.04340
0.500000	 0.706972	 -0.08083
0.510000	 0.675176	 -0.00816
0.520000	 0.675981	 -0.05798
0.530000	 0.686970	 -0.02553
0.540000	 0.676907	 0.00031
0.550000	 0.673031	 -0.00830
0.560000	 0.733481	 -0.02691
0.570000	 0.739870	 -0.05006
0.580000	 0.744973	 -0.04523
0.590000	 0.762737	 0.01076
0.600000	 0.763371	 -0.01099


Average of all Threads:

meanx = 0.45802	 meanxsqu = 1.11046	 mthree = -0.01099

