#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.298734	 -0.00046
0.019998	 0.830757	 0.00189
0.029997	 1.486744	 0.00107
0.039998	 1.493858	 0.00739
0.049998	 1.146641	 0.01242
0.059998	 0.951591	 0.00362
0.069998	 0.577232	 0.00451
0.079998	 0.610208	 0.01520
0.089998	 0.444672	 0.02700
0.099998	 0.424957	 0.02218
0.109998	 0.465117	 0.02685
0.119998	 0.432962	 0.02913
0.129998	 0.506994	 0.03426
0.139998	 0.572517	 0.06419
0.149997	 0.536281	 0.08477
0.159997	 0.497957	 0.08843
0.169997	 0.606497	 0.11669
0.179997	 0.499417	 0.11896
0.189997	 0.595088	 0.14072
0.199997	 0.580524	 0.13604
0.209997	 0.583718	 0.12505


Average of all Threads:

meanx = 0.12258	 meanxsqu = 0.34423	 mthree = 0.12505

