#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0230	 1.14937	 0.0290	 0.71077	 0	 1
0.019998	 0.0166	 0.41538	 0.0523	 0.65001	 1	 2
0.029997	 0.0446	 0.74337	 0.0679	 0.54907	 2	 3
0.039998	 0.0598	 0.74693	 0.1044	 0.63028	 3	 4
0.049998	 0.0573	 0.57332	 0.1189	 0.57789	 4	 5
0.059998	 0.0571	 0.47580	 0.1341	 0.54532	 5	 6
0.069998	 0.0404	 0.28862	 0.1529	 0.54031	 6	 7
0.079998	 0.0488	 0.30510	 0.1651	 0.50852	 7	 8
0.089998	 0.0400	 0.22234	 0.1558	 0.42825	 8	 9
0.099998	 0.0425	 0.21248	 0.1775	 0.43926	 9	 10
0.109998	 0.0512	 0.23256	 0.2009	 0.45074	 10	 11
0.119998	 0.0520	 0.21648	 0.2201	 0.45285	 11	 12
0.129998	 0.0659	 0.25350	 0.2343	 0.44216	 12	 13
0.139998	 0.0802	 0.28626	 0.2803	 0.48901	 13	 14
0.149997	 0.0804	 0.26814	 0.2958	 0.48220	 14	 15
0.159997	 0.0797	 0.24898	 0.2981	 0.45583	 15	 16
0.169997	 0.1031	 0.30325	 0.3217	 0.45751	 16	 17
0.179997	 0.0899	 0.24971	 0.3213	 0.43501	 17	 18
0.189997	 0.1131	 0.29754	 0.3475	 0.44047	 18	 19
0.199997	 0.1161	 0.29026	 0.3405	 0.40877	 19	 20
0.209997	 0.1226	 0.29186	 0.3442	 0.39192	 20	 21


Average of all Threads:

msd = 0.32921	 meanspd = 0.58372	 mu = 0.29186	 deff = 0.39192

