#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0239	 1.19674	 0.0250	 0.61132	 0	 0
0.019998	 0.0480	 1.20091	 0.0519	 0.61944	 0	 0
0.029997	 0.0528	 0.87967	 0.0739	 0.59304	 0	 0
0.039998	 0.0642	 0.80211	 0.0912	 0.54456	 0	 0
0.049998	 0.1044	 1.04364	 0.1174	 0.53255	 0	 0
0.059998	 0.0853	 0.71068	 0.1181	 0.46164	 0	 0
0.069998	 0.0995	 0.71085	 0.1512	 0.50454	 0	 0
0.079998	 0.1250	 0.78143	 0.1800	 0.51380	 0	 0
0.089998	 0.1291	 0.71714	 0.1834	 0.46314	 0	 0
0.099998	 0.1310	 0.65522	 0.2142	 0.49253	 0	 0
0.010000	 0.0476	 2.37859	 0.1098	 2.68800	 0	 0
0.020000	 0.0380	 0.95091	 0.1257	 1.55277	 0	 0
0.030000	 0.0271	 0.45138	 0.1281	 1.06098	 0	 0
0.040000	 0.0236	 0.29499	 0.1326	 0.82514	 0	 0
0.050000	 0.0512	 0.51174	 0.1438	 0.70587	 0	 0
0.060000	 0.0798	 0.66518	 0.1698	 0.68097	 0	 0
0.070000	 0.0898	 0.64174	 0.2104	 0.72244	 0	 0
0.080000	 0.0986	 0.61615	 0.2242	 0.67027	 0	 0
0.090000	 0.1059	 0.58823	 0.2304	 0.60893	 0	 0
0.100000	 0.1106	 0.55303	 0.2356	 0.55839	 0	 0
0.110000	 0.1107	 0.50328	 0.2453	 0.52955	 0	 0
0.120000	 0.1335	 0.55636	 0.2783	 0.54263	 0	 0
0.130000	 0.1498	 0.57620	 0.3014	 0.53643	 0	 0
0.140000	 0.1699	 0.60672	 0.3055	 0.49393	 0	 0
0.150000	 0.1601	 0.53375	 0.3348	 0.51534	 0	 0
0.160000	 0.1625	 0.50781	 0.3714	 0.53901	 0	 0
0.170000	 0.1630	 0.47938	 0.3496	 0.47511	 0	 0
0.180000	 0.1815	 0.50430	 0.3624	 0.45762	 0	 0
0.190000	 0.1776	 0.46749	 0.3664	 0.44065	 0	 0
0.200000	 0.1881	 0.47017	 0.3884	 0.44124	 0	 0
0.210000	 0.1946	 0.46330	 0.4023	 0.43391	 0	 0
0.220000	 0.2052	 0.46632	 0.4116	 0.41983	 0	 0
0.230000	 0.2097	 0.45596	 0.4336	 0.42349	 0	 0
0.240000	 0.2281	 0.47514	 0.4676	 0.43291	 0	 0
0.250000	 0.2295	 0.45909	 0.4587	 0.40605	 0	 0
0.260000	 0.2221	 0.42710	 0.4891	 0.42283	 0	 0
0.270000	 0.2512	 0.46516	 0.5083	 0.41222	 0	 0
0.280000	 0.2292	 0.40934	 0.5301	 0.42638	 0	 0
0.290000	 0.2380	 0.41034	 0.5569	 0.43129	 0	 0
0.300000	 0.2647	 0.44124	 0.5883	 0.43188	 0	 0
0.310000	 0.3021	 0.48724	 0.6266	 0.43170	 0	 0
0.320000	 0.3144	 0.49118	 0.6299	 0.41492	 0	 0
0.330000	 0.3132	 0.47460	 0.6596	 0.42535	 0	 0
0.340000	 0.3141	 0.46185	 0.6637	 0.41546	 0	 0
0.350000	 0.3302	 0.47174	 0.6600	 0.39354	 0	 0
0.360000	 0.3506	 0.48695	 0.6942	 0.39675	 0	 0
0.370000	 0.3520	 0.47562	 0.6749	 0.37231	 0	 0
0.380000	 0.3597	 0.47327	 0.7002	 0.37556	 0	 0
0.390000	 0.3704	 0.47490	 0.7212	 0.37438	 0	 0
0.400000	 0.3873	 0.48414	 0.7400	 0.36873	 0	 0
0.410000	 0.3898	 0.47540	 0.7624	 0.37221	 1	 1
0.420000	 0.4091	 0.48697	 0.7691	 0.35822	 2	 2
0.430000	 0.4026	 0.46810	 0.7662	 0.35123	 3	 3
0.440000	 0.4158	 0.47246	 0.8128	 0.36358	 4	 4
0.450000	 0.4299	 0.47763	 0.8495	 0.36928	 5	 5
0.460000	 0.4423	 0.48072	 0.8841	 0.37419	 6	 6
0.470000	 0.4202	 0.44704	 0.8451	 0.35562	 7	 7
0.480000	 0.4167	 0.43405	 0.8431	 0.34870	 8	 8
0.490000	 0.4196	 0.42817	 0.8756	 0.35689	 9	 9
0.500000	 0.4281	 0.42806	 0.9307	 0.37373	 10	 10
0.510000	 0.4578	 0.44881	 0.9494	 0.36265	 11	 11
0.520000	 0.4643	 0.44649	 0.9778	 0.36645	 12	 12
0.530000	 0.4866	 0.45908	 1.0231	 0.37089	 13	 13
0.540000	 0.5083	 0.47065	 1.0914	 0.38567	 14	 14
0.550000	 0.5084	 0.46214	 1.0969	 0.38112	 15	 15
0.560000	 0.5133	 0.45826	 1.1307	 0.38716	 16	 16
0.570000	 0.5450	 0.47810	 1.1761	 0.38556	 17	 17
0.580000	 0.5534	 0.47704	 1.2259	 0.39643	 18	 18
0.590000	 0.5579	 0.47282	 1.2954	 0.41701	 19	 19
0.600000	 0.5666	 0.47215	 1.3203	 0.41635	 20	 20


Average of all Threads:

msd = 0.99925	 meanspd = 0.94429	 mu = 0.47215	 deff = 0.41635

