#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.999998	 0.1797	 0.17966	 0.1797	  0	 0
1.499997	 0.2307	 0.15378	 0.1538	  0	 0
1.999997	 0.2439	 0.12197	 0.1220	  0	 0
2.499997	 0.3468	 0.13873	 0.1387	  0	 0
2.999997	 0.4983	 0.16610	 0.1661	  0	 0
3.499997	 0.5676	 0.16217	 0.1622	  0	 0
3.999997	 0.6072	 0.15179	 0.1518	  0	 0
4.499997	 0.6370	 0.14155	 0.1415	  0	 0
4.999997	 0.6413	 0.12826	 0.1283	  0	 0
0.500000	 0.0602	 0.12049	 0.1205	  0	 0
1.000000	 0.1468	 0.14682	 0.1468	  0	 0
1.500000	 0.3152	 0.21011	 0.2101	  0	 0
2.000000	 0.3323	 0.16616	 0.1662	  0	 0
2.500000	 0.3741	 0.14962	 0.1496	  0	 0
3.000000	 0.2651	 0.08837	 0.0884	  0	 0
3.500000	 0.3174	 0.09070	 0.0907	  0	 0
4.000000	 0.4111	 0.10277	 0.1028	  0	 0
4.500000	 0.5676	 0.12613	 0.1261	  0	 0
5.000000	 0.6526	 0.13053	 0.1305	  0	 0
5.500000	 0.6134	 0.11153	 0.1115	  0	 0
6.000000	 0.6334	 0.10557	 0.1056	  0	 0
6.500000	 0.6725	 0.10346	 0.1035	  0	 0
7.000000	 0.8070	 0.11529	 0.1153	  0	 0
7.500000	 0.8393	 0.11191	 0.1119	  0	 0
8.000000	 0.9875	 0.12343	 0.1234	  0	 0
8.500000	 0.9846	 0.11583	 0.1158	  0	 0
9.000000	 1.1369	 0.12632	 0.1263	  0	 0
9.500000	 1.2489	 0.13147	 0.1315	  0	 0
10.000000	 1.2907	 0.12907	 0.1291	  0	 0
10.500000	 1.3035	 0.12415	 0.1241	  0	 0
11.000000	 1.3877	 0.12615	 0.1262	  0	 0
11.500000	 1.4380	 0.12504	 0.1250	  0	 0
12.000000	 1.5524	 0.12937	 0.1294	  0	 0
12.500000	 1.7825	 0.14260	 0.1426	  0	 0
13.000000	 1.9264	 0.14819	 0.1482	  0	 0
13.500000	 1.9500	 0.14445	 0.1444	  0	 0
14.000000	 1.9845	 0.14175	 0.1418	  0	 0
14.500000	 2.0886	 0.14404	 0.1440	  0	 0
15.000000	 2.2017	 0.14678	 0.1468	  0	 0
15.500000	 2.2558	 0.14553	 0.1455	  0	 0
16.000000	 2.3699	 0.14812	 0.1481	  0	 0
16.500000	 2.4040	 0.14569	 0.1457	  0	 0
17.000000	 2.5624	 0.15073	 0.1507	  0	 0
17.500000	 2.6525	 0.15157	 0.1516	  0	 0
18.000000	 2.7254	 0.15141	 0.1514	  0	 0
18.500000	 2.7867	 0.15063	 0.1506	  0	 0
19.000000	 2.8773	 0.15144	 0.1514	  0	 0
19.500000	 3.0344	 0.15561	 0.1556	  0	 0
20.000000	 3.1113	 0.15557	 0.1556	  0	 0
20.500000	 3.2880	 0.16039	 0.1604	  1	 1
21.000000	 3.2523	 0.15487	 0.1549	  2	 2
21.500000	 3.2816	 0.15263	 0.1526	  3	 3
22.000000	 3.3663	 0.15302	 0.1530	  4	 4
22.500000	 3.4507	 0.15337	 0.1534	  5	 5
23.000000	 3.4429	 0.14969	 0.1497	  6	 6
23.500000	 3.5078	 0.14927	 0.1493	  7	 7
24.000000	 3.4946	 0.14561	 0.1456	  8	 8
24.500000	 3.5417	 0.14456	 0.1446	  9	 9
25.000000	 3.5776	 0.14311	 0.1431	  10	 10
25.500000	 3.6913	 0.14476	 0.1448	  11	 11
26.000000	 3.8323	 0.14739	 0.1474	  12	 12
26.500000	 3.8826	 0.14651	 0.1465	  13	 13
27.000000	 3.9217	 0.14525	 0.1452	  14	 14
27.500000	 4.0006	 0.14548	 0.1455	  15	 15
28.000000	 4.1969	 0.14989	 0.1499	  16	 16
28.500000	 4.2602	 0.14948	 0.1495	  17	 17
29.000000	 4.2470	 0.14645	 0.1464	  18	 18
29.500000	 4.2818	 0.14515	 0.1451	  19	 19
30.000000	 4.3830	 0.14610	 0.1461	  20	 20


Average of all Threads:

meanx = 4.38298	 meanspeed = 0.14610	 mu = 0.14610

