#xpositions	 ypositions
0.79409	 0.02217
0.22529	 0.12361
0.31167	 -0.11581
0.08364	 -0.15308
0.42593	 0.22244
0.81576	 -0.08601
0.35059	 0.24404
0.44322	 -0.09042
0.29801	 -0.06791
0.12338	 0.34506
0.44216	 -0.18650
0.45855	 0.04517
0.39460	 -0.17997
0.10553	 0.23952
0.01982	 -0.04415
0.53189	 0.09508
0.33530	 -0.08934
0.13156	 -0.17591
0.29584	 0.31671
0.97567	 0.14791
0.43083	 0.16835
0.14874	 -0.21572
0.13708	 -0.19486
0.75105	 0.03160
0.20360	 0.12580
0.65975	 -0.00265
0.17550	 0.05580
0.24455	 -0.25277
0.13866	 0.09582
0.57479	 -0.01855
0.10789	 -0.24444
0.11183	 0.15808
0.13981	 0.13875
0.38298	 0.07125
0.35971	 0.20183
0.36061	 -0.17581
0.30253	 0.08594
0.41859	 0.00933
0.04015	 0.24247
0.54694	 0.03268
0.56495	 -0.12134
0.47716	 -0.02812
0.56229	 -0.00980
0.31167	 -0.28434
0.18139	 0.05414
0.31885	 0.28088
0.98119	 0.19252
0.82239	 -0.01887
0.90759	 -0.02380
0.36125	 -0.08537
0.13555	 -0.15716
0.42972	 -0.00225
0.10767	 0.12014
0.95645	 -0.03708
0.29131	 0.25112
0.32520	 0.31776
0.98241	 -0.08555
0.05216	 0.00200
0.41332	 0.10686
0.53516	 0.11237
0.22759	 0.28335
0.74858	 0.03181
0.54087	 0.13440
0.91839	 -0.10059
0.30169	 -0.35655
0.82114	 0.03909
0.72506	 -0.01060
0.27719	 0.00396
0.87386	 0.01903
0.11656	 0.02577
0.55062	 0.02433
0.23686	 0.10853
0.88244	 -0.12383
0.60122	 -0.00702
0.20377	 0.10297
0.55091	 0.00493
0.71616	 0.05001
0.89602	 -0.09331
0.99194	 -0.18205
0.15912	 0.13964
0.11051	 -0.01847
0.18790	 0.19314
0.42462	 0.10719
0.13130	 -0.14937
0.18111	 -0.34252
0.52295	 0.10223
0.82549	 0.04875
0.37041	 0.09659
0.28401	 0.22460
0.22205	 0.22267
0.51108	 0.10079
0.51711	 -0.08889
0.35449	 0.01542
0.28087	 0.13854
0.15640	 0.13200
0.02328	 0.23533
0.23281	 -0.24171
0.96643	 -0.15829
0.42690	 -0.09141
0.98106	 0.11640
